#what,what,,,,,,,,,,,,,
#as,molm,,,,,,,,,,,,,
#abs,alliumsm,,,,,,,,,,,,,
#bs,gunggmhajianm,,,,,,,,,,,,,
#organism part,whole organism,,,,,,,,,,,,,
#compound,,,indole-3-acetic acid,indole-3-acetic acid,,,indole-3-acetic acid,indole-3-acetic acid,,,,,,
Gene ID,Gene Name,DesignElementAccession,Quint_2-71_Col-0-3h_Rep2_ATH1,Quint_2-67_Col-0-1h_Rep1_ATH1,Quint_2-62_Col-0-0h_Rep2_ATH1,Quint_2-61_Col-0-0h_Rep1_ATH1,Quint_2-66_Col-0-30min_Rep3_ATH1,Quint_2-72_Col-0-3h_Rep3_ATH1,Quint_2-70_Col-0-3h_Rep1_ATH1,Quint_2-65_Col-0-30min_Rep2_ATH1,Quint_2-69_Col-0-1h_Rep3_ATH1,Quint_2-64_Col-0-30min_Rep1_ATH1,Quint_2-63_Col-0-0h_Rep3_ATH1,Quint_2-68_Col-0-1h_Rep2_ATH1
AT1G26260,BHLH76,245873_at,4.283451398,4.055989848,4.229243367,4.591255741,4.17774213,4.258605421,4.386872562,4.420073733,4.41454267,4.063215872,4.531765437,4.524027385
AT1G26270,PI4KG5,245821_at,8.10183749,7.638216018,8.04441564,8.14076902,7.572594838,7.796244305,7.98622535,7.557372319,7.664131571,7.733887584,8.059025543,7.671082164
AT1G26290,,245871_at,3.18638526,3.080698059,3.024201572,3.071617261,3.032037291,3.184033837,3.18084699,3.169543564,2.924312736,3.234791093,2.971856668,3.049396286
AT1G26300,,245870_at,6.538843596,6.380408699,6.377149474,6.181316758,6.224287257,6.489331835,6.518629427,6.470493063,6.340025993,6.35830375,6.430973713,6.141935447
AT1G26300,,245872_at,5.510099623,5.282475191,5.731690501,5.421294006,5.301774653,5.540977586,5.524576714,5.469523302,5.225386752,5.206694675,5.334912005,5.221258633
AT1G26310,CAL,245819_at,3.237110047,3.128663076,3.01078084,3.248266858,3.154772828,3.088918543,3.222414293,3.231218727,3.153956538,3.185331066,3.247000604,3.212618058
AT1G26320,,245820_at,4.35150119,4.069879459,4.132393664,4.305610073,4.257131991,4.186637219,4.188076349,4.061735023,4.098289664,4.238113605,4.354435472,4.119140732
AT1G26330,,245869_at,3.57325182,3.539356498,3.790266356,3.786230746,3.435012406,3.547800749,3.812733631,3.678633737,3.677570837,3.633955828,3.648296993,3.628926409
AT1G26340,CB5-A,261011_at,6.467529658,6.372526844,6.222817979,6.103115499,6.404850636,6.517095449,6.458737352,6.469893796,6.392239169,6.417602202,6.250679462,6.48436014
AT1G26350,,261010_at,3.189411057,3.305454252,3.184420443,3.194229932,3.383854278,3.188705606,3.476844058,3.387896006,3.444785664,3.211486306,3.384724832,3.316068341
AT1G26355,SP1L1,261009_at,3.13472149,3.233245932,3.370914914,3.084513001,2.969489156,3.13472149,2.980349159,2.991767708,3.015564523,3.140962864,2.876966536,3.026768006
AT1G26370,RID1,261008_at,6.116882293,6.078758777,6.20870345,6.187412952,6.087926408,6.135118995,6.195781246,6.2531388,6.154964257,6.261407491,6.268701279,6.146684845
AT1G26380,FOX1,261021_at,5.63786141,5.808131008,5.806719357,6.169607106,5.694170034,5.888901123,6.679710177,5.334332263,6.152780098,5.671724706,5.617271947,5.48545021
AT1G26390,FOX2,261020_at,2.784075725,2.529870301,2.998639184,2.577442035,2.799269227,2.714078464,2.850995316,2.658675301,2.724917287,2.63637275,2.587028595,2.696635801
AT1G26400,FOX3,261007_at,2.636197836,2.603900282,2.818712945,2.695220527,2.735566798,2.700439138,2.569821031,2.734503917,2.527934355,2.706795845,2.566326564,2.561354689
AT1G26410,FOX4,261006_at,3.299559545,3.35111732,3.658839599,3.652320884,3.474732685,3.427043104,3.619565776,3.257737061,3.518490751,3.414695181,3.464925502,3.624517632
AT1G26420,FOX5,261005_at,5.737338565,5.523084635,5.503232407,5.674260679,4.817415276,6.015452489,5.993787598,4.999708407,5.520122697,5.353095922,5.3267849,5.044955034
AT1G26440,UPS5,261013_at,5.792332919,5.680658111,5.969566684,5.66941695,5.781558928,5.922892807,5.757149011,5.689185166,5.904344434,5.838856437,5.724811315,5.759295925
AT1G26450,,261004_at,6.174972149,6.01379895,6.012602593,5.622488174,5.810764787,6.490287511,6.589383419,5.720023216,5.801135113,5.634496661,5.848801495,5.891253591
AT1G26460,,261014_at,8.095613901,7.898865626,8.103738513,8.055005204,7.919521437,7.883946998,8.129679231,8.17065037,8.076746761,8.066725513,8.143024898,8.206637335
AT1G26470,,261019_at,8.62279595,8.582821484,8.752782102,8.535170572,8.555486648,8.935227199,8.77627938,8.600489687,8.58341534,8.560941974,8.622710128,8.611258484
AT1G26480,GRF12,261015_at,3.195711563,3.103182892,3.167664852,2.961361496,3.184603976,3.268317694,3.018950825,2.857004617,2.993434898,3.198033914,3.080835343,3.327083868
AT1G26500,,261003_at,3.561980671,3.622304005,3.607363571,3.714908779,3.554848507,3.602045807,3.624765434,3.36418925,3.476041107,3.500243956,3.38461416,3.541664077
AT1G26520,,261002_at,5.001371846,5.029198813,4.972178486,4.870902793,4.712133604,4.863823657,4.912355498,4.826870877,4.972779674,5.028023932,5.067091725,5.129904636
AT1G26530,,261001_at,3.148402519,2.77076015,3.024994601,2.738824,2.844621956,2.854733433,3.046583543,2.827497375,2.989010719,2.819035586,2.975275765,2.442608426
AT1G26540,DUF3,261000_at,4.879922048,4.458596176,4.637229692,4.526730439,4.398669521,4.403980213,4.598344762,4.330773245,4.617591009,4.51024302,4.621422184,4.67443552
AT1G26550,,261018_at,10.2008166,10.17987066,10.12545795,10.17258686,10.08457475,10.18688994,10.27679339,10.0581248,10.25334444,10.13919207,10.11978827,10.18789065
AT1G26560,BGLU40,261016_at,6.038787083,5.77299368,6.259830078,6.398678727,6.04943648,6.308529642,6.054957235,5.934166679,5.792575662,6.131506223,6.188599831,5.886510683
AT1G26580,,260999_at,6.503767146,6.232638865,6.756939294,6.54920591,6.377083659,6.553765656,6.424099375,6.495985029,6.307038897,6.478410504,6.519322528,6.219104521
AT1G26590,,260998_at,3.204806348,3.166525801,2.944608491,3.130218724,3.098439608,3.025000411,3.044048572,3.056038909,3.137639725,3.08818691,3.380169981,3.02348019
AT1G26600,CLE9,261012_at,3.348326366,3.551789897,3.377138605,3.346893687,3.37315906,3.234413716,3.102125005,3.457152471,3.362942736,3.531225436,3.363339877,3.277457449
AT1G26610,,260997_at,2.995689654,3.048376734,2.808755354,3.046017497,2.957592824,2.886556024,2.951643238,2.98386099,3.013724174,2.981356929,3.001447958,3.085571566
AT1G26620,,261028_at,4.452409606,3.938644263,4.185220991,4.514987855,4.231455201,4.054777373,4.449212396,4.053131377,4.125784223,4.221793375,4.274707305,4.065616064
AT1G26630,ELF5A-2,261270_at,12.24802001,12.1371482,12.06821535,12.09542474,12.04205825,12.2820584,12.19578688,12.1285846,12.16204417,12.24629677,12.08338262,12.13339648
AT1G26640,,261258_at,7.999548157,7.846667461,8.039648546,7.988757394,7.791333567,7.832110526,7.966888503,7.750199716,7.893598732,7.880632762,8.074481585,7.888742689
AT1G26650,,261273_at,7.258113438,7.476108832,7.526523743,7.360759369,7.36237896,7.34103425,7.410723699,7.313649434,7.224481174,7.096411794,7.427126276,7.407248711
AT1G26660,,261259_at,4.852898745,4.413934582,4.6497044,4.624918293,4.394765651,4.770805437,4.850008382,4.740064866,4.288228077,4.438466203,4.466039272,4.719839662
AT1G26665,,261272_at,7.591211448,7.258516906,7.697352494,7.456251161,7.211166905,7.857070335,7.443618853,7.198781759,7.280737443,7.212102295,7.65620224,7.370938076
AT1G26670,VTI12,261276_at,8.710432086,8.753219747,8.961191601,8.998198268,8.838209559,8.91432485,8.559792559,8.812897513,8.697432073,8.861544359,9.038331353,8.514491179
AT1G26680,,261260_at,3.726713672,3.385307642,3.436227866,3.683262033,3.778396599,3.451590436,3.50088993,3.586133413,3.387356244,3.446485923,3.792802983,3.404309547
AT1G26690,,261269_at,7.039007082,6.962042534,6.823669375,6.847328748,6.698916275,7.328132139,7.038596554,6.926392592,6.996842211,6.775835929,6.873536468,6.78745701
AT1G26700,MLO14,261275_at,3.458804705,3.886730492,4.263486353,4.005860057,3.794141193,3.536600982,3.493470385,4.029413733,3.995907307,3.871490626,4.060961683,3.955326267
AT1G26710,,261264_at,2.714505127,2.687443602,2.660987537,2.702528989,2.715131062,2.596333055,2.732438924,2.562389924,2.788048964,2.617055112,2.543844721,2.526583013
AT1G26730,PHO1-H7,261261_at,5.963775127,5.874890261,5.030661788,5.17890554,5.637124814,5.843327277,5.793832297,5.610903347,5.751526362,5.703796125,5.02548915,5.796586827
AT1G26740,,261268_at,7.800408235,7.877699615,7.880389517,7.562818753,7.872749731,7.970843036,8.039940452,7.833569825,7.786677864,7.848993386,7.90535864,7.912626343
AT1G26750,,261267_at,8.229804296,8.217313699,8.116959642,8.125412461,8.300821106,8.106384103,8.354441913,8.132124003,8.329663819,8.157696159,8.23307134,8.235530781
AT1G26760,ATXR1,261262_at,5.068911883,4.978921408,4.909735206,4.982252992,4.864207597,4.787712855,4.955269053,4.888220022,4.97385649,4.785768877,5.227396018,5.151274803
AT1G26770,ATEXPA10,261266_at,7.801609089,8.106585403,7.614217511,7.676463087,8.210942348,7.918479155,7.862182273,8.104346,8.019888759,8.061951278,7.681406558,7.999309245
AT1G26780,MYB117,261274_at,3.403814002,3.787431127,3.526104725,3.604767015,3.827359811,3.463018213,3.506241886,3.611998026,4.003445972,3.648044753,3.582494918,3.632059541
AT1G26790,,261263_at,2.824962084,2.798983166,2.738147141,2.807723366,2.785148683,2.645484033,2.694414607,2.841038354,2.765662663,2.782836359,2.769050053,2.757551874
AT1G26795,,261271_at,2.601024178,2.685811907,2.804711212,2.62427953,2.749969851,2.800151994,2.892423131,2.762133067,2.617133285,2.813389134,2.822839802,2.777144863
AT1G26800,,261265_at,4.904003529,4.595365866,5.300000201,5.493754392,4.226288137,5.234541923,5.23616207,4.460370331,4.699106054,4.509021203,5.393372872,4.457584962
AT1G26820,RNS3,263689_at,7.266946906,7.216957138,4.722906222,4.912208371,7.231406076,6.922048722,7.392092292,7.220103289,6.20395852,6.939559545,4.962888422,6.823836299
AT1G26830,CUL3A,263685_at,7.847466721,7.714569704,7.837566586,7.701925467,7.648997045,7.950398808,7.848857594,7.844659726,7.737684848,7.705406093,7.738152979,7.817427353
AT1G26840,ORC6,263681_at,6.077791542,6.15111106,5.985908338,6.106375113,6.062241203,5.913476105,6.116208146,5.667201202,6.061304131,5.921088589,6.078118021,6.096037971
AT1G26850,,263692_at,10.05683997,10.12336244,10.13990606,10.14545437,10.03211069,10.08124132,10.08120525,9.973644533,10.04961617,10.08602234,10.04249693,10.07255056
AT1G26870,FEZ,263683_at,3.672820491,3.434399082,3.584196879,3.550559128,3.533830926,3.490251787,3.46920131,3.558311024,3.440925908,3.279857346,3.488154178,3.583950741
AT1G26880,RPL34A,263691_at,11.1347493,10.99920316,11.1538885,11.00962095,10.86827937,11.00824686,11.12949256,11.04103831,11.04585828,11.05107012,11.09999023,11.05297699
AT1G26900,PCMP-E54,263684_at,4.449041011,4.164188623,4.11926734,4.66545252,4.019981191,4.220300175,4.378782333,4.200044875,4.439961937,4.344706749,4.435635731,4.420413811
AT1G26910,RPL10B,263686_at,9.037453627,8.877894633,9.086270358,8.95855145,8.848483482,8.647494736,8.989079701,8.707803843,8.723990059,8.885241594,8.966789458,8.961729195
AT1G26920,,263688_at,8.309245295,8.368060948,8.191256473,8.264774103,7.863100917,8.779108917,8.416022464,7.829315454,8.217914595,7.665011444,8.329475482,8.238340012
AT1G26930,,263680_at,6.535733474,5.958218888,6.385358604,5.844372236,5.699827803,6.383254298,6.555250124,5.731569873,5.729286,5.801432377,6.068692834,6.009050903
AT1G26940,CYP23,263687_at,5.324322303,5.522880703,5.601417362,5.473835554,5.703811948,5.882272608,5.721096564,5.408202904,5.4434823,5.306181394,5.610240202,5.602174082
AT1G26960,ATHB-23,263690_at,4.302081772,4.794072155,4.745123486,4.558630044,4.537953605,4.411525431,4.08059384,4.594627548,4.875716283,4.366876149,4.598167264,4.544186304
AT1G26970,PBL4,265003_at,3.238968982,3.611303315,3.439701861,3.195611861,3.629020559,3.466689013,3.340785842,3.612586265,3.772657569,3.480473137,3.258905015,3.480484744
AT1G27000,,264984_at,9.117020233,9.023339035,8.954901396,8.977972521,8.928660979,9.122722232,8.985869777,8.86538531,8.993533182,8.934572318,8.990392347,8.978610702
AT1G27030,,264987_at,7.090100589,7.978115661,8.134819798,8.241613818,8.147209886,7.642773633,7.387249589,8.147663051,8.088342848,7.949806002,7.8789534,7.661295439
AT1G27040,NPF4.5,264973_at,4.018458537,3.433662225,3.684433814,3.597602422,3.527556204,3.512441052,3.604388129,3.332254852,3.575601196,3.595126026,3.476210682,3.397046834
AT1G27050,ATHB54,264974_at,5.554747508,5.767079363,5.498831367,5.640915817,5.515487334,5.582540794,5.529645413,5.602008122,5.662673881,5.342972391,5.729328515,5.472332013
AT1G27060,,257406_at,4.683489001,4.328776855,4.703513281,4.698496087,4.535563742,4.767022027,4.815753436,4.548777267,4.522140042,4.849045952,4.439215111,4.724421049
AT1G27070,,264975_at,5.06619574,5.320709317,5.513110853,5.581952471,5.266354358,5.354002949,5.060660199,5.399723836,5.019024167,5.315429311,5.48133865,5.288763643
AT1G27080,NPF2.12,264976_at,3.874005933,4.056499117,3.900702656,4.101972895,3.938467828,3.947029215,3.997479085,3.930587577,4.327473955,3.975637979,3.888377094,3.644071044
AT1G27090,,264977_at,8.446198633,8.600655025,8.435861015,8.543584119,8.280038102,8.59576749,8.641936974,8.556175205,8.639547486,8.444034725,8.489099298,8.532732841
AT1G27100,,257407_at,8.034707874,8.227439971,7.460939711,7.657690441,8.123653345,8.247941173,7.773784589,8.112692057,8.039713438,8.04208804,7.42121019,7.853631051
AT1G27120,GALT4,264978_at,6.076949379,6.33981086,6.754111156,6.894174447,6.451199142,6.145712214,6.201263965,6.47213936,6.46626461,6.546487375,6.809246187,6.469669902
AT1G27130,GSTU13,264986_at,8.84921712,9.048785027,8.63566801,8.525419858,8.821325099,8.738264219,8.793274833,8.944080972,8.717744221,8.822847114,8.694543847,8.708625912
AT1G27140,GSTU14,264988_at,4.845112756,5.172402525,5.464340713,4.861595883,5.086234497,4.156787176,4.617504481,5.510795318,5.195191052,5.290072188,5.054248102,5.423638176
AT1G27150,,264985_at,6.514487175,6.603158698,6.957324123,6.928666135,6.717637258,6.826184446,6.539990141,6.651928125,6.783153516,6.630177384,6.795505459,6.397748234
AT1G27160,,264981_at,3.132462394,3.052919197,3.062492811,2.99222442,2.978906275,3.017024826,3.179244605,3.127027849,3.177804095,3.094211048,2.972266343,3.168234905
AT1G27190,,264980_at,8.020209806,7.87965486,7.817568401,7.955236121,7.908399572,7.811034828,7.979767462,7.949885685,7.885557538,7.905255056,8.245004251,7.789149071
AT1G27200,,264989_at,5.978096786,5.834501598,5.636696893,5.875130201,6.161676344,5.750115967,6.002495493,6.045998067,5.817525093,5.886227934,5.445829958,5.536674045
AT1G27210,TOR1L4,264990_at,6.203775166,6.518847524,6.331077796,6.585383067,6.302764589,6.554761836,6.286453306,6.375313169,6.586168744,6.21007332,6.55627829,6.373651065
AT1G27220,,264982_at,2.819376834,2.843647019,2.830462516,2.847315848,2.734144373,2.755482756,2.662316774,2.884136007,2.906971341,2.856359629,2.760090345,2.680738078
AT1G27240,,264983_at,3.168439481,3.196517262,3.240131867,3.197848059,3.30328886,3.020505165,3.048166391,3.078780449,3.184468893,3.188450151,3.208070711,3.193440188
AT1G27290,,264445_at,7.387202096,7.386257295,7.294754229,7.371359316,7.522752613,7.58039771,7.292999217,7.597787773,6.962545353,7.406729435,7.426806183,6.994602207
AT1G27300,,264447_at,7.038511617,6.950777771,7.303230206,7.092966327,6.805417458,7.052922139,6.996600529,6.937127025,6.886137815,6.985619173,7.210323222,7.101773101
AT1G27310,NTF2A,264446_at,9.591477251,9.579681951,9.628504065,9.583531469,9.614300095,9.488882227,9.578581497,9.586401918,9.466736433,9.582282817,9.662784971,9.543960499
AT1G27320,AHK3,264448_at,6.849079709,6.573373671,6.911729965,6.972491281,6.809421433,6.67827175,6.7712786,6.836834123,6.731240327,6.810535348,6.870575879,6.415611853
AT1G27340,FBX6,264440_at,7.939160087,7.775349858,8.045209479,8.112244142,7.721706089,7.642544686,7.821870555,7.928829422,7.841782535,7.863786443,8.043885094,7.89600473
AT1G27360,SPL11,264444_at,3.734128692,3.896939551,3.945056016,3.963054904,3.707671843,3.991578436,3.76971836,3.909389435,3.801393496,3.962838087,3.635506938,3.951536679
AT1G27370,SPL10,264489_at,4.372418024,4.359984578,4.524412752,4.605470265,4.550120254,4.26811126,4.730823932,4.566132324,4.193540482,4.589346397,4.452991032,4.31409033
AT1G27380,RIC2,264495_at,3.040595394,3.236843331,3.101016031,3.210477553,3.178668495,3.093779862,3.186481655,3.125729736,3.162487482,3.071502413,3.312606638,3.078251151
AT1G27385,,264443_at,6.966681677,7.266751727,7.036769521,7.153184729,7.352440547,7.281646814,7.075570375,7.172914862,7.171085162,7.106500675,7.151448123,7.120054033
AT1G27390,TOM20-2,264490_at,7.954993715,7.822017284,7.370569305,7.491159339,7.530695577,7.669840746,7.90858283,7.758603782,7.761740875,7.713648512,7.481163763,7.561678351
AT1G27400,RPL17A,264438_at,10.5527756,10.64127378,10.57554556,10.34218313,10.51446263,10.75886304,10.44222095,10.33483782,10.18428924,10.69942514,10.48664221,10.38060572
AT1G27410,,264491_at,5.127104834,5.162281665,5.404540112,5.252535067,5.117889614,5.057362457,5.244243221,5.160290166,5.273360548,5.104617045,5.127622743,5.302782733
AT1G27430,,264492_at,5.439866252,5.441916623,5.482184436,5.314670933,5.321821859,5.344178563,5.399693857,5.287423436,5.541105447,5.288719583,5.567621844,5.439893508
AT1G27435,,264441_at,8.777309994,8.841034423,8.974062686,8.880805353,8.74895385,8.664172061,8.826580863,8.7741268,8.685221291,8.619404173,8.931936363,8.769603548
AT1G27440,IRX10,264493_at,5.525614613,5.944878912,5.502448687,5.474012124,5.529499782,5.578652294,5.635162583,5.644080571,5.330494835,5.606815987,5.81206305,5.601656641
AT1G27450,APT1,264439_at,10.16646301,10.31445901,10.16771839,10.0653007,10.2129672,10.33745408,10.31585727,10.25580139,10.23582412,10.38401391,10.31131093,10.18839278
AT1G27460,NPGR1,264449_at,6.494988222,6.758471307,6.824019795,7.043818355,6.977425361,6.578170609,6.540444586,6.901704299,7.117484514,6.941714732,6.89661889,6.959752316
AT1G27461,,264494_at,3.121714143,2.897311599,3.229248484,3.028970607,3.204351277,3.012098956,3.308312958,3.113597693,3.232292869,3.346968035,3.436061695,3.918274831
AT1G27480,LCAT1,264442_at,4.498523993,4.711238678,5.42225297,5.450561457,5.34104577,4.900544469,4.122331991,5.072738438,4.619727764,5.201976944,5.175031857,4.731046113
AT1G27510,EX2,264437_at,6.395559717,6.353759923,6.449945148,6.547228897,6.697018729,6.436919231,6.329927818,6.550714853,6.590918007,6.567339834,6.445029283,6.362375872
AT1G27520,MNS5,262299_at,6.345935696,6.291077257,6.861873168,6.751425065,6.522718498,6.625470781,6.291658793,6.429682124,6.58436255,6.621552316,6.7402439,6.644471666
AT1G27530,,262298_at,9.823428034,9.792143546,9.800408915,9.597607277,9.598552268,9.749654576,9.893201254,9.66731844,9.702908639,9.694759696,9.812655383,9.736722145
AT1G27550,,262320_at,2.600316081,2.528746809,2.485927905,2.423942096,2.637161757,2.520397439,2.538915023,2.630424711,2.652595015,2.565823371,2.5527636,2.618626776
AT1G27570,,262321_at,3.228564583,3.014892931,3.096575615,3.16025814,3.152833802,3.057937304,3.129085873,2.942121016,3.113950468,3.060627724,3.191213922,3.050352996
AT1G27595,,262292_at,6.668639699,6.302640218,6.542977049,6.428223822,6.311220427,6.336885794,6.490144916,6.397972688,6.233759827,6.371947291,6.41723322,6.486931503
AT1G27600,IRX9H,262297_at,7.02060357,6.837450812,7.023642624,6.862390073,6.873239024,6.73633107,6.99383803,6.923927399,6.897818938,6.905407303,6.642914276,6.857902519
AT1G27610,,262294_at,2.654134201,2.698243993,2.625987914,2.512116295,2.787349302,2.517654021,2.629115438,2.672444896,2.796233121,2.746916347,2.673543384,2.70878886
AT1G27620,,262318_at,5.699857331,5.780822773,5.831916416,5.661157159,5.299370184,5.77451679,5.844531106,5.35040062,5.797595945,5.585712058,5.627044976,5.558263086
AT1G27630,CYCT1-3,262296_at,6.446500998,6.134284357,5.845922658,5.887082588,6.158565252,6.438942336,6.414542941,6.22449966,6.280739499,6.198080841,5.901341947,6.107393887
AT1G27640,,262293_at,3.570904463,3.594127312,3.766698578,3.47538874,3.600297827,3.67599328,3.568695012,3.511487547,3.490607567,3.617402319,3.655436446,3.750170474
AT1G27650,U2AF35A,262295_at,6.948273943,6.967283781,7.210242353,7.1927112,6.896463041,7.32503015,7.035624463,6.875727247,7.089122082,6.927048635,7.129282451,7.110759191
AT1G27670,,261641_at,3.971224739,3.566073095,3.416354104,3.60788584,3.599127803,4.491261176,4.185166811,3.701765641,4.016207139,3.576717235,3.434010788,3.6833472
