#age,7 (day),,,,,,,
#ecotype,Col-0,,,,,,,
#development stage,seedling,,,,,,,
,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,H_iaa1GR-IAA-1,H_iaa1GR-IAA-2,H_iaa1GR-IAA-3,H_iaa1GR-Mock-2,H_iaa1GR-Mock-1,H_iaa1GR-Mock-3
AT4G23410,TET5,254258_at,6.603215904,5.722698479,6.391085353,6.340243147,6.840962932,6.516077369
AT4G23440,,254260_at,6.492675875,6.54770428,6.526473175,6.686318662,6.710870122,6.421571768
AT4G23450,AIRP1,254210_at,4.069745956,4.109716545,4.039720095,4.156559975,4.156559975,4.268525177
AT4G23460,BETAC-AD,254261_at,8.437035865,8.352765853,7.887982265,8.107156339,8.147653887,7.710141914
AT4G23470,,254262_at,10.1359706,10.08450431,9.13186679,9.690095569,10.26243198,9.005154848
AT4G23490,,254209_at,6.495579435,6.593239953,6.495579435,6.543125374,6.495579435,6.5132317
AT4G23493,,254263_at,4.004079557,4.292087777,4.003196374,4.897259984,4.558879268,4.723046371
AT4G23496,SP1L5,254240_at,4.077949818,4.437347462,4.397142309,4.530303236,4.244691417,4.48108074
AT4G23510,,254264_at,6.007763478,5.496637476,5.984069871,5.491433791,5.596059277,5.262590433
AT4G23520,RDL6,254237_at,3.607139723,3.492473927,3.753473697,3.627843102,3.607139723,3.75379152
AT4G23540,,254238_at,6.255060064,6.858389685,6.292708591,6.417596767,5.957986012,6.126405203
AT4G23570,SGT1A,254211_at,7.518943427,9.449647506,7.664567201,8.947488937,7.580237424,7.831276971
AT4G23580,,254212_at,3.564044653,3.564044653,3.628585187,3.683085261,3.383819314,3.661536072
AT4G23590,,254213_at,3.678560846,3.859858746,3.96330234,4.147921715,3.987660963,3.772621266
AT4G23600,CORI3,254232_at,6.877211367,8.32037263,7.878489769,8.184998176,6.654388144,8.444451584
AT4G23610,,254229_at,3.08928719,3.87403689,3.510134585,3.398853093,3.197601158,3.621487964
AT4G23620,,254228_at,8.180550918,8.459080694,8.194373729,8.573602656,8.19439538,8.318365446
AT4G23630,RTNLB1,254227_at,11.00638663,11.00847486,11.00847486,11.14594814,11.00847486,11.00847486
AT4G23640,POT3,254214_at,8.271563736,7.943792827,7.782423087,8.109572995,8.391925695,7.977039592
AT4G23650,CPK3,254224_at,9.515728375,9.975719692,9.432522026,9.911514051,9.421676458,9.613371092
AT4G23660,AtPPT1,254230_at,5.829305274,5.957803632,5.441588759,5.338752282,5.949705777,5.485620426
AT4G23670,,254225_at,11.27826764,11.36470465,10.99050038,11.19432304,11.23214012,11.30688803
AT4G23680,,254234_at,10.20709902,9.239646623,10.98469966,9.860450453,10.29540764,11.51829216
AT4G23690,DIR6,254226_at,8.149353315,8.520744844,8.098548303,9.265349731,8.823182391,8.559513353
AT4G23700,CHX17,254215_at,6.535779581,7.296451434,6.667956744,7.635439107,7.296451434,6.826775752
AT4G23710,VHA-G2,254216_at,8.510366021,8.541188956,8.403013516,8.817301396,8.331172263,8.351127449
AT4G23720,,254217_at,4.448975697,4.523878336,4.486567342,4.38458635,4.175170781,4.214392299
AT4G23730,,254223_at,7.327670931,7.165682147,7.673326549,7.608260219,7.424175752,7.498127872
AT4G23740,,254218_at,7.121643861,7.232771383,7.592725212,7.765752692,7.469620555,7.773113538
AT4G23750,CRF2,254235_at,7.204785515,7.841580922,7.468396725,8.475222244,7.239194506,7.239194506
AT4G23780,,254220_at,2.964429653,2.634237256,2.837697462,2.872047133,2.780511761,2.879872933
AT4G23800,HMGB6,254233_at,7.80649479,8.779731296,8.310615492,8.576414344,7.558666525,8.384618404
AT4G23810,WRKY53,254231_at,7.363180786,8.430410545,6.189634553,7.196459373,6.774632122,6.129427026
AT4G23820,,254221_at,9.433976648,8.565806589,9.464518432,8.701977974,9.364915376,9.171800666
AT4G23840,,254222_at,4.404996767,3.981210493,4.717213617,3.999089068,4.359099361,4.238568494
AT4G23840,,254236_at,6.595766046,6.483448393,6.545512781,6.395147912,6.40465902,6.338360536
AT4G23850,LACS4,254192_at,10.59827941,10.70474937,10.55718098,10.59827941,10.49034296,10.59827941
AT4G23860,,254177_at,6.198678853,6.464525615,6.27054182,6.2929041,6.198678853,6.136283422
AT4G23870,,254193_at,4.444649295,3.599775346,4.023704458,4.561535703,4.99980453,3.859858746
AT4G23880,,254178_at,4.703002163,4.245714061,4.198621981,4.464648452,4.782629307,4.313822161
AT4G23885,,254190_at,7.395736364,7.616236922,7.318587663,7.729734336,6.981385106,7.085096663
AT4G23890,ndhS,254187_at,8.777297436,9.069129929,9.681369668,9.277006382,8.76158601,10.13660268
AT4G23910,,254179_at,7.0712612,7.385081056,7.084064159,7.269095377,7.119783112,6.989009572
AT4G23920,UGE2,254188_at,7.014128604,6.86727068,6.873951345,7.081461253,6.982538878,6.674925659
AT4G23930,,254180_at,6.08663722,5.927042685,5.86542811,6.086276286,6.246675615,5.809198393
AT4G23940,FTSHI1,254181_at,6.730703032,6.868848838,7.396398936,6.960737924,6.655628987,7.385276592
AT4G23950,,254182_at,5.064504582,4.999244041,4.999244041,5.122593445,4.993991701,4.999244041
AT4G23960,,254183_at,3.497402198,3.449749568,3.497402198,3.339108019,3.73495107,3.497402198
AT4G23970,,254184_at,4.112664609,3.96330234,4.107688922,3.96330234,3.963801198,3.932730433
AT4G23980,ARF9,254194_at,6.940028584,6.342015833,6.351007956,6.310954938,6.888273874,6.071402008
AT4G23990,CSLG3,254185_at,4.793245064,4.852136877,5.554229154,5.045902076,4.781115138,6.12131479
AT4G24000,CSLG2,254189_at,3.195874448,3.291821554,3.291821554,3.193027689,3.140817768,3.448621116
AT4G24010,CSLG1,254186_at,4.149493554,4.523871972,4.523871972,4.573707396,4.744789887,4.645424916
AT4G24020,NLP7,254195_at,7.341723051,7.463347257,7.331729055,7.395210017,7.336575154,7.52744489
AT4G24030,,254196_at,4.333982866,4.462962459,4.462962459,4.595480273,4.514266996,4.547344758
AT4G24040,TRE1,254197_at,7.215438014,6.845373512,6.471202052,6.516978903,6.982605973,6.505676583
AT4G24050,,254175_at,5.097616633,4.314793272,5.097616633,4.891017058,5.114569664,5.744001084
AT4G24060,DOF4.6,254207_at,7.192998686,6.418786264,6.230331798,6.709326987,7.271556646,6.281646795
AT4G24090,,254198_at,7.487333612,7.113412895,7.648020901,7.199320699,7.415125937,7.750853707
AT4G24100,,254199_at,6.05064986,5.954102179,5.962730688,5.962730688,5.991361923,5.962730688
AT4G24110,,254200_at,7.680191168,6.382058362,5.257745023,5.944672038,7.90205136,4.939430822
AT4G24120,YSL1,254174_at,8.36782466,7.857406619,7.545431426,8.183110227,8.817603419,8.348437997
AT4G24130,,254201_at,7.511171374,6.87303094,7.508027892,7.592094639,7.762433079,7.567063823
AT4G24140,BDG3,254202_at,6.321260859,6.499522098,6.307411209,6.361227128,6.518399866,6.261314196
AT4G24150,GRF8,254203_at,3.605935717,3.847359888,3.554737873,3.554737873,3.649085075,3.568144334
AT4G24160,,254204_at,8.557452543,9.341223722,8.9462381,8.827963577,8.403120986,8.729391944
AT4G24170,KIN7I,254205_at,2.935953884,3.221515333,2.998739729,3.036323951,2.838168944,2.970684432
AT4G24175,,254208_at,6.771264156,5.93345071,6.421182284,6.023728292,6.922561009,6.526859255
AT4G24180,TLP1,254206_at,4.778788134,4.876720902,4.964114529,5.149683282,4.964114529,5.022277894
AT4G24190,HSP90-7,254166_at,10.90557595,11.35583707,11.51367561,11.67053303,10.88102112,11.36515069
AT4G24200,,254176_at,6.896829084,6.999364942,6.6929521,6.93321412,7.154578954,6.809293676
AT4G24210,GID2,254160_at,8.130252587,7.834269229,8.076307686,8.093656187,8.175844307,8.195041651
AT4G24220,VEP1,254157_at,10.23173375,10.12601343,9.722190584,10.23712121,10.34240559,9.691063638
AT4G24240,WRKY7,254159_at,8.53168216,8.515785033,7.668445101,8.11778416,8.570191821,7.712485817
AT4G24250,MLO13,254168_at,4.100786159,3.896212518,3.856252172,3.896212518,3.896212518,3.697539745
AT4G24260,KOR3,254146_at,5.63704138,5.187608971,5.030625558,4.949350893,5.187608971,5.464886957
AT4G24270,EMB140,254147_at,6.628371841,7.140937787,7.131678831,6.729535391,6.41357074,6.687891494
AT4G24280,HSP70-6,254148_at,9.83900137,10.21212915,10.32218407,10.25631379,9.687087072,10.43478662
AT4G24290,,254169_at,7.725044327,7.550741772,7.409659326,7.487833729,7.794684605,7.300413036
AT4G24300,,254149_at,3.875355242,3.90168615,3.794930619,3.875355242,3.838092886,3.777063794
AT4G24330,,254165_at,8.936750176,8.998768845,9.072095925,9.248197635,8.97654635,9.052943592
AT4G24350,,254150_at,6.201880971,6.893443366,7.125374961,6.229654117,6.705201042,7.063630613
AT4G24370,,254161_at,6.754433508,6.675478922,6.502553294,6.578745968,6.906581845,6.148477467
AT4G24380,,254158_at,6.536906457,6.63209389,7.046787363,6.654524108,6.146319742,6.77461723
AT4G24390,FBX14,254151_at,7.121448748,6.808710371,6.877054584,6.964365463,7.013671975,6.964365463
AT4G24400,CIPK8,254167_at,8.377279727,8.166634088,8.157793185,8.249471222,8.091794325,7.915866792
AT4G24410,,254152_at,2.811450498,2.52706941,2.52706941,2.756084662,2.679653169,2.67872784
AT4G24430,,254170_at,4.132136187,4.161814468,4.38151816,4.207197851,3.922727004,4.56665115
AT4G24440,TFIIA-S,254162_at,9.333299484,9.057043772,8.988140681,9.098467301,9.142810166,8.710584281
AT4G24450,GWD2,254153_at,6.867488805,5.731955842,5.948079525,6.099579828,6.656987227,6.244803282
AT4G24460,CLT2,254154_at,6.784004426,6.431524508,6.768028678,6.768028678,6.768028678,6.958176436
AT4G24470,ZIM,254164_at,8.121179839,8.042842476,7.994405765,8.036815302,8.229029281,8.205345011
AT4G24480,,254155_at,5.55208034,4.855751148,5.274407047,4.979905206,5.714537465,5.140598043
AT4G24490,RGTA1,254156_at,7.211733747,7.109821097,7.377374375,7.13020902,7.188051517,7.284573914
AT4G24500,,254124_at,6.491973899,6.615845009,6.252572763,6.540848019,6.641474529,6.045625068
AT4G24510,CER2,254122_at,9.69916853,8.693527751,9.899604049,8.998231386,9.660301299,9.438623584
AT4G24520,ATR1,254127_at,9.137759645,8.841885307,8.662460663,8.884550318,9.098966124,8.534377131
AT4G24530,,254171_at,6.943130875,6.719005714,7.062796731,6.875890926,6.943130875,6.954899597
AT4G24540,AGL24,254130_at,5.107872355,5.342413492,4.110890987,5.244884419,5.350729355,4.403943816
AT4G24550,AP4M,254172_at,9.372663606,9.226728969,9.278718959,9.52226207,9.417748373,9.307035439
AT4G24560,UBP16,254128_at,7.743927806,7.813389279,7.705042258,7.676501036,7.620111098,7.579300187
AT4G24570,PUMP4,254120_at,7.563635561,8.278458305,7.35706076,7.39414975,7.412308215,6.763314437
AT4G24580,REN1,254173_at,3.932159491,3.708887401,4.025429127,4.170282268,3.822943164,3.932159491
AT4G24600,,254139_at,3.154092416,3.37713747,3.435542451,3.067369832,3.154092416,2.943483313
AT4G24610,,254140_at,7.348154711,7.30754356,7.103397577,7.220016295,7.147141766,7.077268566
AT4G24620,PGI1,254141_at,9.769028628,9.901090323,9.876106617,9.940258672,9.747164454,9.908765351
AT4G24630,PAT08,254142_at,5.583794318,5.353190933,5.353190933,5.046940407,5.876613131,4.848422062
AT4G24640,APPB1,254123_at,3.507347443,3.435685101,3.36105422,3.659246916,3.42754341,3.504866794
AT4G24650,IPT4,254129_at,2.868868068,3.114095579,3.190496078,3.183966212,3.114095579,3.114095579
AT4G24660,ATHB22,254132_at,6.565375314,5.69690197,5.962800991,6.318317131,6.821123015,6.571026806
AT4G24670,TAR2,254125_at,6.15636075,6.448217939,6.616335257,6.862734763,6.401421341,6.796139383
AT4G24680,MOS1,254143_at,6.951212485,7.277358856,6.704167966,7.266540509,6.836593995,6.989356891
AT4G24690,NBR1,254144_at,10.54286104,9.956316774,9.570611824,10.06675221,10.28272734,9.745563528
AT4G24700,,254145_at,4.123355492,4.997531677,7.142043675,5.441588759,4.381934974,7.318400224
AT4G24710,,254115_at,5.12986341,5.23651113,5.177669129,4.972365368,4.900328214,5.194154345
AT4G24730,,254116_at,7.791094401,7.626204024,7.554328041,7.404757601,7.811532015,7.62017432
AT4G24740,AFC2,254131_at,8.408753531,7.711122026,8.137955518,7.786635561,8.337131673,8.156883578
AT4G24750,STR11,254117_at,9.079525495,8.893821027,9.017814239,8.923445656,9.033825582,9.047035783
AT4G24760,,254121_at,7.129161829,7.178366611,7.619522363,7.483249295,7.010446078,7.412893855
AT4G24770,CP31A,254126_at,10.75316963,10.73932065,10.82404697,10.79488462,10.75418729,10.91054697
AT4G24780,,254119_at,10.35241674,10.35241674,10.1396583,10.490343,10.44038234,10.27242968
AT4G24790,,254118_at,5.43633496,5.559611267,5.687879882,5.305483565,5.486538236,5.776339213
AT4G24800,,254089_at,8.235381141,8.586123984,8.235381141,8.245813664,8.086645233,8.061728137
AT4G24810,,254133_at,6.086833098,5.023346163,5.761335629,5.276271413,5.981670171,6.152957217
AT4G24820,RPN7,254086_at,10.09157622,10.25496222,10.20243789,9.980426705,10.03332219,10.1566541
AT4G24830,,254134_at,9.586591655,9.769047002,9.647715942,9.876019414,9.396682258,9.649825391
AT4G24840,,254087_at,8.835153569,8.625585466,8.604001849,8.467109233,8.695168013,8.307425558
AT4G24860,,254135_at,3.617871976,3.489603536,3.693300453,3.693300453,3.68933391,3.693300453
AT4G24860,,254136_at,3.214411233,3.338541508,3.249039282,3.229445633,3.008841718,3.25305062
AT4G24880,,254088_at,6.76618462,6.76618462,6.670686466,6.824611935,7.007736414,6.823950285
AT4G24890,PAP24,254111_at,4.193720338,3.893704018,5.293212614,4.069583944,4.35481857,4.413082312
AT4G24900,TTL,254113_at,6.223271843,6.223271843,6.05283346,6.095302566,6.303173047,6.256349605
AT4G24920,,254083_at,10.91874105,10.65041215,10.7949845,10.70136366,10.78147524,10.61054539
AT4G24930,,254137_at,8.272704073,8.350978098,8.336627621,8.385539628,8.008726301,8.336627621
AT4G24940,SAE1A,254084_at,8.651085527,8.65278511,8.622927576,8.702516782,8.598989556,8.466228173
AT4G24950,,254138_at,3.457780022,3.396253715,3.457780022,3.501595031,3.210144847,3.414109317
AT4G24960,HVA22D,254085_at,8.528942863,8.292007463,8.305743889,7.945959047,7.840652848,7.850880326
AT4G24970,MORC7,254112_at,5.227582814,5.056683596,4.651526281,5.188335259,4.858466266,4.372681689
AT4G24980,,254114_at,4.109715636,4.07772054,4.150068232,4.231412553,4.007006539,4.22544569
AT4G24990,MUB3,254106_at,8.136762493,7.670454935,7.779369731,7.893646487,8.131631843,7.700896426
AT4G25000,AMY1,254101_at,4.595003772,4.674377721,4.662807954,4.699419177,4.83846426,4.662807954
AT4G25010,SWEET14,254090_at,4.262191664,3.867179879,4.266348892,4.353521598,4.735032884,4.383194089
AT4G25020,,254100_at,5.556395453,5.217502033,5.327518714,5.314624205,5.348969686,5.069220196
AT4G25030,,254103_at,10.21013106,10.06643509,9.814452481,9.836547266,10.21288735,9.999846561
AT4G25040,,254104_at,4.088096579,4.06373798,4.271963197,3.919705878,3.919910915,4.095486679
AT4G25050,ACP4,254102_at,10.89776522,11.12463911,11.63642915,11.06841606,10.75585481,11.62473679
AT4G25070,,254091_at,5.636438559,5.435742103,5.621676801,5.740604914,5.495549565,5.170904435
AT4G25080,CHLM,254105_at,10.44583224,10.42826793,11.34765792,10.62930543,10.61493316,11.4074922
AT4G25090,RBOHG,254092_at,6.498141793,6.131411013,5.471167014,6.302786697,6.705201042,5.471549298
AT4G25100,FSD1,254098_at,12.62977406,12.5273441,11.82358165,12.46737612,12.65438063,12.36097032
AT4G25110,AMC2,254093_at,5.875539013,6.413743835,5.393947431,5.774235806,6.268667756,5.411378241
AT4G25120,SRS2,254094_at,4.987379259,4.782629307,4.977760087,4.725057806,4.800289231,4.616861873
AT4G25130,MSR4,254099_at,10.29725767,10.54893109,10.270431,10.559649,10.12923064,10.5608734
AT4G25140,OLEO1,254095_at,3.950101078,4.068840111,3.993811963,3.941930502,4.122424334,4.072947681
AT4G25150,,254096_at,5.130057003,4.704536051,4.934538304,4.56561329,4.940130873,4.712759823
AT4G25160,PUB35,254097_at,3.386565213,3.473907297,3.452171663,3.463587622,3.260216105,3.206075328
AT4G25170,,254057_at,8.783101453,8.464518912,8.68420872,8.515719212,8.7595078,8.617852764
AT4G25200,HSP23.6,254059_at,4.565588823,4.614392574,4.446338088,4.844831545,4.636303567,6.007902314
AT4G25210,GEBPL,254058_at,9.200251525,9.480072615,9.240864148,9.390964023,9.092520074,8.889120958
AT4G25220,RHS15,254107_at,6.047072372,5.445356896,5.844469859,6.315176369,5.955891382,5.550245721
AT4G25230,RIN2,254108_at,8.228489598,7.852200157,7.994612718,8.038976379,8.189403516,8.035196901
AT4G25240,SKS1,254109_at,6.968715605,7.169414671,6.888705348,7.151939466,7.207816147,6.627308963
AT4G25250,PMEI4,254056_at,3.171987737,3.765056017,3.438949088,7.876011253,6.420280209,6.728412046
AT4G25260,PMEI7,254110_at,8.638295449,8.366903441,9.436224353,8.493828504,8.783699314,8.58751757
AT4G25270,PCMP-E53,254051_at,5.035697825,4.54763571,5.048698572,5.013019059,5.105063189,5.034001212
AT4G25280,,254052_at,7.274100273,7.465009305,7.595105041,6.889862324,7.056848599,6.901431238
AT4G25320,AHL3,254054_at,7.536412409,7.600884429,7.447872523,7.550727735,7.564327906,7.2109626
AT4G25330,,254055_at,3.116127984,3.095534931,3.157815815,3.0284195,3.085081228,3.139131757
AT4G25340,FKBP53,254076_at,7.128558357,7.729347784,7.248659377,7.515005245,6.670686466,7.241579794
AT4G25350,PHO1-H4,254060_at,3.756971111,5.347590165,4.377053671,4.548598775,3.934180466,4.343794765
AT4G25360,TBL18,254061_at,7.777478981,7.847644928,7.828010984,7.920977473,7.725742337,7.744193368
AT4G25370,CLPT1,254072_at,9.266368598,9.710824166,9.50300828,9.662159109,9.359479722,9.586260025
AT4G25380,SAP10,254062_at,4.258867586,4.660994948,4.372266909,4.20780848,4.254114557,4.652708157
AT4G25390,,254063_at,7.056705188,7.054913776,6.773955541,6.660212535,6.968907231,6.342866818
AT4G25410,BHLH126,254064_at,3.961799538,3.667589345,4.345241252,3.945609461,3.945609461,3.673947783
AT4G25420,GA20OX1,254065_at,4.518596639,5.030229513,6.432203693,4.326443908,3.966949031,5.100520027
AT4G25430,,254070_at,2.971266788,3.093474241,3.027452601,3.04415282,3.167741606,3.027452601
AT4G25434,ATNUDT10,254069_at,4.731433625,4.566278653,4.727081838,4.725893941,4.425761635,4.882614673
AT4G25450,ABCB28,254067_at,5.907225002,6.461205359,6.764789293,6.452523997,6.040424176,6.647425494
AT4G25450,ABCB28,254068_at,7.632028653,7.878546966,8.130767405,8.025776071,7.61519897,8.138669148
AT4G25470,DREB1C,254075_at,3.457754219,3.904755049,4.315190116,4.02762435,3.339592932,4.048356902
AT4G25480,DREB1A,254066_at,3.432112,3.398503376,3.432112,3.280181334,3.316755334,3.432112
AT4G25490,DREB1B,254074_at,3.735065996,3.647957451,3.875355242,3.82620077,3.698404698,3.944311147
AT4G25500,RS40,254073_at,8.864399638,8.30631932,7.772287656,8.230746525,8.816943893,7.586709842
AT4G25510,,254071_at,2.754036768,2.626148048,2.594757419,2.698495741,2.943836923,2.818398979
AT4G25520,SLK1,245237_at,5.841188332,5.628548912,5.943255995,5.543520686,5.905011589,5.710906523
AT4G25530,HDG6,245239_at,3.382846654,3.729582487,3.543466183,3.475105413,3.608204369,3.598701188
AT4G25540,MSH3,245236_at,5.662310842,5.341859188,5.573212638,5.483119964,5.448663939,5.525013392
AT4G25550,CFIS2,245235_at,8.736543531,8.858393478,8.792636749,9.004905248,8.641931937,8.811968729
AT4G25560,LAF1,245234_at,3.409734888,3.387643775,3.632469539,3.632469539,3.557921843,4.003126007
AT4G25570,ACYB-2,245238_at,9.795549674,9.960796086,10.33791543,10.22628731,9.886765751,10.34735161
AT4G25580,,245233_at,3.826550583,3.632746504,3.631649045,3.753358226,4.200885015,3.669700708
AT4G25590,ADF7,245232_at,3.123419115,3.230785441,3.091124859,3.147035124,3.127645222,3.127645222
AT4G25600,P4H12,245231_at,6.348152023,5.59291654,6.078351906,5.874970403,6.388888962,6.246000817
AT4G25610,,245230_at,6.021805161,6.136915658,6.070281051,6.070281051,6.070281051,6.066286011
AT4G25620,,245229_at,8.093835291,7.698012121,8.202610436,7.578956788,8.21550288,7.824269038
AT4G25630,MED36A,254080_at,10.46119789,10.53444276,10.23611083,10.52051858,10.18970612,9.970873116
AT4G25640,ATDTX35,254077_at,8.874615569,9.045816189,8.857538154,8.808570094,8.796032834,9.020630908
AT4G25650,PTC52,254021_at,8.310910112,8.584966106,8.735398641,8.528733728,8.475225829,9.059972188
AT4G25660,,254081_at,7.461209155,7.882599239,8.022082111,8.087795502,7.555496586,8.089423961
AT4G25680,,254048_at,7.588459923,7.503602245,7.712944761,7.322063271,7.553044462,7.553044462
