#organism part,guard cells,,,,,,,,,,,,,
#geno type,wild type,,,,,,,,,,,,,
#compound,,,abscisic acid,control,control,abscisic acid,control,control,control,abscisic acid,control,abscisic acid,abscisic acid,abscisic acid
#dose,50?(micromolar),,,,,,,,,,,,,
#ecotype,Col-0,,,,,,,,,,,,,
#sample_source,,,"Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, abscisic acid treatment"
Gene ID,Gene Name,DesignElementAccession,GSM486930,GSM486892,GSM486894,GSM486905,GSM486916,GSM486917,GSM486893,GSM486904,GSM486918,GSM486928,GSM486929,GSM486906
AT1G72820,,262355_at,7.839093597,7.312064239,7.692380648,6.674338349,8.067554993,8.626295143,7.620385189,6.417131795,9.244195996,7.896201855,7.038966717,6.841982866
AT1G72830,HAP2C,262378_at,4.457345199,4.315588037,4.042384482,4.044942528,4.846679652,4.920187461,4.604392014,4.291103054,4.453908128,4.759230747,4.331582118,4.296506705
AT1G72840,,262362_at,3.726126497,4.046392718,3.891368924,3.879678461,3.856943649,3.974872879,4.201988285,3.732394738,3.879614951,4.093884165,3.964837661,4.545919774
AT1G72850,,262363_at,3.571728301,3.782173052,3.766938802,3.621651434,3.514596008,3.49459727,3.929168182,3.741559361,3.483807313,3.626946243,3.848709348,3.953371891
AT1G72860,,262364_at,3.592500705,3.467799014,3.454713715,3.413892937,3.307292999,3.279174414,3.426413911,3.230496372,3.372888056,4.099738975,3.810436991,3.523049311
AT1G72870,,262365_at,4.39286212,4.114490434,4.107821049,4.22011732,4.26500747,4.052937171,4.496848819,3.860507896,3.913142016,4.181730451,4.595564018,4.44994864
AT1G72890,,262366_at,6.439103734,3.831394614,4.37767376,4.219244016,6.768356597,7.478283812,4.239702432,4.371399926,7.257714014,5.887929257,5.210238614,3.883929039
AT1G72900,,262381_at,7.511523287,3.906443767,4.248174998,4.166995451,8.663159324,8.610144992,4.186185206,4.107892287,8.538420699,7.505806455,7.61819594,4.259776875
AT1G72920,,262382_at,6.268822544,3.614480219,3.767463075,4.021726888,5.8712077,6.709030112,3.56992849,3.856253072,6.127106566,6.351921686,6.474150183,3.771487134
AT1G72940,,262383_at,6.385987055,4.75538045,4.950102011,5.519406262,8.418427006,8.711937178,4.694292392,5.183284848,8.320317676,6.949895642,7.079559962,5.257891338
AT1G72950,,262384_at,4.4959079,5.923392723,6.790988352,5.013025386,4.695093425,4.91560808,5.789186729,5.368958456,4.919472054,4.420661605,4.657050628,5.567825129
AT1G72960,,262385_at,3.576421219,3.549000978,3.739432417,3.866187714,3.639737702,3.62853685,3.789129311,3.709094719,3.739428922,3.785495342,3.815660033,3.813677598
AT1G72970,HTH,262376_at,4.394420409,9.265691388,8.172753459,8.254873833,4.62953317,4.303787661,7.827836148,9.461999059,5.000407314,5.153391297,4.647542105,8.541045285
AT1G72990,BGAL17,262351_at,3.681907339,4.026641207,4.299442548,3.651931006,3.917156688,4.153512745,4.242365128,3.469442066,4.008170109,3.653823725,3.659258813,3.364490069
AT1G73000,PYL3,262356_at,3.528104036,3.400342185,3.618404998,3.788006399,3.502678371,3.539470643,3.674579421,3.493803147,3.386773688,3.587839426,3.324615624,3.832730254
AT1G73010,PS2,262369_at,5.1714262,9.831741273,9.49648039,10.55216288,3.499040837,3.217401026,8.720364236,10.83228924,3.637707784,4.775228125,3.946797119,11.3144133
AT1G73020,,262379_at,5.603021445,6.917677847,6.733478301,7.280044936,5.954306235,5.745111978,6.624656565,7.457658225,6.052320085,5.331016678,5.264049969,6.787853898
AT1G73030,CHMP1B,262367_at,10.38265638,10.47978349,10.69108033,10.6980833,10.11773174,10.09873828,10.55556076,10.60484439,9.926835038,10.32384757,10.45912209,10.84668747
AT1G73040,JAL19,262357_at,5.304126397,3.974440738,4.357110383,4.774398882,6.393244338,4.910800463,4.307606458,4.406613599,4.833840902,5.228108765,6.840067242,4.926060034
AT1G73050,,262358_at,3.83263868,4.091247225,4.179274349,4.020465613,3.717856792,3.822753662,4.274943144,3.923705353,3.643044774,3.97318208,3.940022975,4.311670696
AT1G73060,LPA3,262368_at,8.030021155,7.574783826,7.183227831,7.43413031,9.157946561,8.163382735,7.423790427,7.409976384,8.773972037,8.476652298,9.217518865,7.358297514
AT1G73066,,262359_at,3.297320183,3.733568062,3.624821579,3.751989432,3.099029856,3.346543577,3.65190034,3.82442254,3.385726906,3.707769217,3.738798848,3.919758007
AT1G73080,PEPR1,262360_at,5.898939938,9.131517189,9.699949351,9.213138595,6.684547522,7.633557625,8.965760648,9.392055297,7.739677814,6.477440007,6.107913514,9.516910103
AT1G73090,,262370_at,5.637272081,6.395008412,6.912086152,5.951925247,6.149238253,5.572072402,6.505830982,5.305714967,5.957772109,5.426955092,5.7377559,5.805361845
AT1G73100,SUVH3,262375_at,6.085232106,7.829985324,8.057913655,7.171409612,6.611337914,6.873483356,7.646051117,6.974497195,6.786083219,5.847911434,5.856072536,7.429075455
AT1G73110,,262377_at,5.21615064,5.354954066,4.850948993,3.804119419,7.274883891,7.843848153,4.940581337,4.046081249,7.811419668,5.034549031,5.244166909,4.070942381
AT1G73120,,262373_at,4.174363994,3.918210695,3.754728816,4.371761573,3.859469222,3.715089759,3.944007141,3.957148108,3.859780076,4.235190794,3.883922974,4.290152764
AT1G73130,,262372_at,4.431014719,4.235963316,4.815608203,4.944133925,4.702095506,4.929939381,4.354975505,4.705781998,4.950328365,4.620467722,4.273352346,5.035649501
AT1G73150,GTE3,262361_at,4.078356905,6.915683359,6.264301155,6.463372405,4.942767729,4.485792975,6.593268627,6.841428722,4.651940688,4.311041454,4.903563587,6.218867586
AT1G73160,,262371_at,4.099721647,3.660295108,4.05812667,3.930108771,3.827640981,3.767009206,3.975830286,3.74813759,3.783568003,4.316332633,4.069338254,4.23345519
AT1G73170,,260089_at,6.344193745,6.174379363,6.165117299,7.919747637,7.576866616,7.278264857,6.645486724,7.867883216,7.099998234,6.953360925,6.410900983,7.469597975
AT1G73177,APC13,260100_at,5.79994162,4.314099443,4.50559475,4.514913766,5.190713293,4.871363884,4.189252308,4.060289391,4.645403392,5.462216448,6.907038131,4.274266009
AT1G73180,,260099_at,5.731971144,5.7912187,5.957863708,6.113186137,7.31681269,7.234954184,6.174729726,6.104248151,6.843805014,5.93932912,6.516191046,5.468042208
AT1G73190,TIP3-1,260088_at,4.827532651,6.647886174,7.383017159,5.6702153,4.345522305,4.537775388,6.32814109,5.813485214,4.526040101,4.893475038,4.630893222,7.137172124
AT1G73200,,260087_at,6.381059582,8.565017745,8.082166149,7.617236797,7.558565034,7.446217409,8.175841555,8.050654374,7.870288529,6.462712993,6.012045293,7.366653664
AT1G73220,01-Oct,260097_at,3.515426746,3.440412868,3.562801047,3.612521338,3.321032616,3.488299715,3.525609697,3.469788603,3.283083203,3.594550555,3.677708284,3.74161283
AT1G73230,,260095_at,9.002783722,7.986501294,8.189160002,8.131333678,9.775011256,9.547294991,8.589056145,7.529242701,9.662574273,9.096405258,9.396992998,8.158523117
AT1G73240,,260096_at,4.842377494,5.822981293,6.084223811,5.430977275,5.342897849,5.296248909,5.954037433,5.597091755,5.1957797,4.260875992,4.453303521,4.762647211
AT1G73250,GER1,260094_at,7.477090501,7.902081325,7.644269224,7.442800152,7.216287667,7.214146767,7.348770636,7.314968438,7.642267444,7.2211462,7.238249599,7.5995576
AT1G73260,KTI1,260101_at,10.25895014,3.922717042,4.386540481,5.113691311,4.070391281,3.883441446,4.077410901,4.054136683,4.384473821,8.047608567,7.199089379,4.952667381
AT1G73270,SCPL6,260093_at,2.859616157,2.902377787,2.782283107,2.841821353,2.970654468,2.773232821,2.864775654,2.93667174,2.856733222,2.975588837,3.006460758,2.950280547
AT1G73280,SCPL3,260092_at,3.008073982,3.036478849,2.873560108,2.870667711,3.037448527,2.891398359,3.026171536,2.919765052,3.015516136,3.064979471,3.026851471,2.986373897
AT1G73290,SCPL5,260091_at,2.880315292,2.840345209,2.885436624,2.805319882,2.876436399,3.047640588,2.67971788,3.027248707,2.886477777,3.119788846,2.855158399,2.856630262
AT1G73310,SCPL4,260090_at,3.209193286,3.221964662,3.196648802,2.97793481,3.417725598,3.609841292,3.463089659,3.00554035,3.388641852,3.059817133,3.080927579,3.138508722
AT1G73320,,260098_at,4.874902023,5.08422387,5.595262311,4.749444279,4.650592173,4.804279881,5.536298718,4.771469282,4.791972103,4.360857493,4.541177994,4.858637912
AT1G73330,ATDR4,245736_at,3.45374491,3.701376253,3.74912584,3.831481494,3.553215222,3.55281622,3.633962771,3.814163986,3.588823103,3.611318522,3.937735056,4.12228464
AT1G73340,,245728_at,4.367522679,4.161048225,3.992346509,3.768191228,3.849946045,4.177377254,3.704836099,4.337885581,3.976054044,4.187231362,3.958334591,4.217594553
AT1G73350,,245727_at,4.928290019,5.483313124,5.375681955,5.497463848,5.554544954,5.18382693,5.709396196,5.538322258,5.259944817,5.347872217,4.671636229,5.216336096
AT1G73360,HDG11,245726_at,3.534949862,4.21328882,3.846935353,3.882812632,3.396652682,3.486166028,4.117752631,3.76965066,3.466044724,3.72810722,3.473029742,4.097430015
AT1G73370,SUS6,245725_at,4.034906484,3.679023991,3.719118248,4.141665698,4.113448413,4.092529143,3.761089179,3.574968641,4.746835503,3.824671263,3.80815212,3.824586286
AT1G73380,,245733_at,7.163741511,5.042394758,5.389536311,4.7232309,6.69233839,6.915398368,5.371497353,4.989993294,6.992348892,7.040861783,6.697451953,5.258909309
AT1G73390,,245724_at,8.543236109,9.461120197,8.36420411,10.64816628,5.870648603,6.033508012,9.285670804,10.9374488,5.708021495,8.883429671,8.897164465,10.42471563
AT1G73400,,245723_at,4.435261775,5.246726773,5.220374816,6.982184758,5.028598078,4.924043094,5.592128466,6.215087112,4.978871899,4.200371567,4.429635039,6.357851236
AT1G73410,ATMYB54,245735_at,2.85772112,2.987867702,3.037517494,2.98574337,3.05651018,3.069434068,2.989284399,3.062427339,2.979805505,3.125336637,2.998465319,3.142596301
AT1G73430,,245722_at,4.620213921,6.570217767,6.846530457,6.206621715,5.628731357,5.680888442,6.82833305,6.589740758,5.785204921,4.476513854,4.753308996,5.777891434
AT1G73440,,245732_at,5.14434387,5.456195323,5.638242802,5.917517688,5.989298729,6.194835656,5.393267752,6.300556875,6.219722481,5.990228103,5.522847866,5.767235828
AT1G73470,,245730_at,8.117795574,6.79531158,6.370744176,6.891370506,9.054310756,8.146612929,6.323648416,7.083633117,7.982446275,8.620958775,9.039738315,6.501966377
AT1G73480,,245734_at,9.424644932,9.224699913,9.021556412,10.98578389,6.43048989,5.806206724,9.336490775,10.92904205,5.760544803,9.956238717,8.772118658,11.0288646
AT1G73490,,245729_at,7.516060458,9.363418239,9.105304412,8.473785783,8.10038932,7.957331067,9.867596093,8.258388751,7.848005701,7.573880302,7.654938289,8.173177982
AT1G73500,MKK9,245731_at,11.0197568,11.35793072,11.35500919,10.72724113,9.623788186,10.15324681,11.1513973,10.36384766,9.986754564,11.34805929,10.81999393,10.4143474
AT1G73510,,245779_at,3.3305025,3.340338017,3.459179405,3.428464626,3.353660233,3.315450954,3.329101942,3.672263817,3.163110777,3.234270557,3.756318382,3.468243404
AT1G73530,ORRM6,245778_at,7.52977795,6.503721651,6.43723934,5.447926636,7.487428411,6.770737879,6.157847061,5.990621416,6.515798561,7.349135869,8.759974356,6.040787955
AT1G73540,NUDT21,245777_at,7.281512735,10.26846257,9.978214086,8.767755857,5.84715907,7.033405299,10.46015918,9.710926832,7.811972182,7.665148622,6.230973667,7.867667172
AT1G73560,,259844_at,3.763262027,3.553933865,3.740548697,3.664888704,3.401857551,3.682224237,3.513081527,3.838492291,3.567941774,3.965062503,3.634118856,3.685969581
AT1G73570,,259843_at,3.886782661,4.316762195,4.014307312,4.1063618,4.046207018,4.115056383,4.359363149,4.367721967,4.109809915,3.823950363,3.922875859,4.213853222
AT1G73590,PIN1,259845_at,3.514536898,3.545578247,3.166521215,3.178338855,4.420814673,3.609961777,3.373918557,3.023728881,3.596457195,3.773087963,4.152790343,3.226463183
AT1G73600,,259842_at,3.796900598,4.014571161,3.505921559,3.971385508,7.240556779,4.867343065,4.049582952,4.016434884,4.06494143,4.125284164,4.480864378,3.735841566
AT1G73610,,260066_at,4.803026147,3.998971237,3.813231914,3.993992466,4.24432167,4.076381411,3.817315733,3.876826399,3.933617522,4.404703086,4.211469793,4.121609528
AT1G73620,,260077_at,3.708628452,3.873006365,3.670732039,4.07711541,3.695529926,3.687268636,3.872335595,3.750944218,3.702184202,3.566918086,3.702182884,3.704099797
AT1G73630,CML26,260076_at,8.072831408,3.478477344,3.77031154,3.388589424,7.401912255,7.430701528,3.762329638,3.663630511,6.445699021,7.739984425,8.739069722,3.920920739
AT1G73640,RABA6A,260074_at,3.664902975,3.605173756,3.359538502,3.400303689,3.681610971,3.644656242,3.448873317,3.455670389,3.775246937,4.057364128,3.731570697,3.508194728
AT1G73650,,260072_at,8.785732637,9.307101265,7.201829251,7.459112583,7.129089251,7.112005466,7.386864672,8.362412749,7.240821668,8.132382633,8.391300502,6.859209211
AT1G73655,FKBP17-3,260044_at,9.079523841,5.373479338,5.975256628,4.62437266,9.21739264,8.990547613,5.605175916,4.558708831,9.050717228,8.792239532,8.784583297,4.663815399
AT1G73660,SIS8,260073_at,4.450628617,5.241734013,5.066778801,4.511551574,6.420234076,6.680882825,5.065996993,4.704758006,7.144220364,5.342566782,4.757122982,4.762493135
AT1G73670,MPK15,260045_at,6.480187383,7.439886636,6.882336182,7.597181559,7.105635631,7.299865038,6.96208119,7.897064774,7.310558562,6.748704632,6.659541065,7.63578417
AT1G73680,ALPHA DOX2,260060_at,6.196871568,8.461731534,8.276942767,8.727560658,6.396447692,6.849938167,8.554694811,8.554123822,6.559564234,6.35475459,5.516646627,8.560075467
AT1G73690,CDKD-1,260061_at,3.604065144,5.18142578,6.20176155,6.890251574,3.461769517,3.764581417,5.756798796,5.765526543,3.477523803,3.692058928,3.446412065,7.281471503
AT1G73700,DTX17,260075_at,3.488884485,3.752379951,3.417123077,3.677490863,3.553527358,3.324772077,3.444400114,3.70953572,3.212281862,3.308790437,3.707083247,3.575651319
AT1G73710,,260062_at,4.246083418,4.93436996,4.72077873,4.638248522,6.25928507,5.704346137,5.06003293,4.807845636,5.563979252,4.37062326,4.626834742,4.468527006
AT1G73720,SMU1,260063_at,5.597447164,6.087754715,6.194344856,6.247555546,6.357265791,6.334833648,6.311842743,5.378943756,6.533189457,5.236774386,5.637117615,6.411799802
AT1G73730,EIL3,260064_at,4.862412285,7.594789111,7.296707948,7.838542472,5.638949452,5.705871558,7.390291521,8.051313068,6.098928552,5.040698975,4.901064953,8.027760791
AT1G73740,,260047_at,7.497583022,8.434230693,8.333237246,7.697318713,6.793731302,6.609967579,8.388393929,7.824758287,6.350920242,7.194807963,7.332896679,6.866751775
AT1G73750,,260048_at,10.14938678,6.525236458,5.436158151,6.886461605,8.032177131,8.765399974,6.7931882,5.934003454,8.050362666,10.0645313,8.848264332,5.855142996
AT1G73760,,260065_at,8.799841469,8.459279672,7.775148802,8.435293967,7.192447839,6.495759319,8.495219911,8.376686646,6.372496146,8.671324597,8.758066052,8.811466205
AT1G73780,,260067_at,3.197330259,2.969472992,3.060872751,3.213380436,3.128702746,3.030507093,3.107416823,3.12342584,3.155367587,3.285822294,3.207385162,3.500624382
AT1G73790,GIP2,260078_at,8.604936886,7.810652876,8.581338435,8.199355471,7.147214685,7.28861969,8.632584436,7.649606795,6.744174631,8.244692605,8.942698179,8.475913833
AT1G73805,SARD1,260046_at,8.017758687,4.499862351,5.057568747,5.252072869,9.012183886,8.848570328,4.695585992,4.445964379,7.695507805,7.013659202,7.766466536,4.979803324
AT1G73805,SARD1,260068_at,5.605290202,3.520453663,3.80357672,3.489864692,6.94376171,6.698390203,3.841657535,3.75462597,5.929602443,4.448888112,5.916391084,4.06474481
AT1G73820,,260069_at,6.552441703,5.593054397,6.006391007,5.713463525,6.838714647,6.812394682,6.162451554,5.682691155,7.045026705,6.347530938,6.883489773,5.002145905
AT1G73830,BEE3,260070_at,8.825837785,4.376642393,4.67491115,3.925688074,6.33314292,7.293532692,3.74779672,4.144491451,8.856986773,7.728283708,5.78444717,4.042527542
AT1G73840,ESP1,260071_at,7.55136436,6.959613544,7.243274637,7.143136911,7.259331381,7.363107633,7.241131211,6.416384932,7.904240911,7.19558904,7.044587522,7.334951613
AT1G73850,,260382_at,3.09388651,3.113877515,3.138740563,3.174500362,3.22938174,3.222452392,3.392470783,3.11998341,3.386636772,3.146311858,3.251275416,3.1650335
AT1G73860,KIN14P,260381_at,3.536405562,3.440184707,3.601094402,3.148662551,3.364536202,3.320891899,3.406953272,3.527781409,3.33097572,3.638911589,3.207782601,3.816109838
AT1G73870,COL7,260380_at,4.559539294,4.157691231,3.798202197,4.411270008,5.664171483,5.26951493,4.186185206,4.108901761,5.592971833,5.61798632,5.162698871,3.808108196
AT1G73880,UGT89B1,260379_at,8.310517834,8.315908953,8.550709509,10.25441933,6.516391671,7.134318231,8.154568663,9.089861306,7.653716677,8.176242904,7.473595116,9.85151891
AT1G73910,ATARP4A,260378_at,3.280468715,3.09987484,3.394268447,3.329093499,3.257427465,3.06418799,3.321794799,3.275692317,3.182219383,3.080177965,3.264356662,3.37827388
AT1G73920,,260393_at,8.695001096,8.733562535,8.448551914,11.10111875,8.960913395,9.485409092,8.439644507,11.00336019,9.300972463,8.983789748,7.963893847,10.79999678
AT1G73930,,260377_at,5.699572941,6.656609613,6.138503094,6.381052525,6.270415565,6.111103072,6.058892096,6.049284336,6.269441695,6.152175096,6.137453801,6.405129409
AT1G73940,,260390_at,6.573236209,5.412773932,5.919356048,5.103679048,7.571781843,6.653955306,6.425889633,4.943065694,6.556624203,6.316383377,7.683664658,5.139264741
AT1G73950,,260375_at,6.39798183,7.149412332,7.245749682,6.548472441,6.448730956,6.90488523,7.300652981,6.645320462,6.884565778,6.603234782,6.16625158,6.458463675
AT1G73960,TAF2,260374_at,4.147656093,6.725654132,6.596022122,6.439296622,6.421276985,6.593211808,7.565539206,6.628453845,6.522435905,4.772505463,4.159439563,5.285435085
AT1G73970,,260373_at,4.496806696,5.742344166,5.66658652,5.821699378,4.974590979,5.145502382,6.626495882,6.120224485,4.698067345,4.630425199,4.355971735,5.243407996
AT1G73980,,260372_at,7.038812119,8.443125129,8.603853752,8.698862767,7.666244736,7.720280863,9.009959519,8.720393429,7.420053355,7.338067202,6.808090125,8.597440949
AT1G73990,SPPA,260336_at,6.157801953,7.069662932,7.145581556,6.604653712,8.148666858,6.667106735,7.651196258,7.591306211,6.655766877,6.61864709,6.589067969,5.709476194
AT1G74000,SSL11,260335_at,8.61956969,6.262952804,6.187034358,5.676564718,5.398439768,6.233630958,5.233080598,6.015532449,5.574604795,8.41925555,8.600735981,6.551449862
AT1G74010,,260386_at,10.18864793,8.825365611,9.33685484,8.681325751,7.258302448,8.031556159,8.393865488,8.412157975,7.476389809,9.767631246,10.11844201,9.329441534
AT1G74020,SSL12,260391_at,10.14583474,10.39821311,10.03926066,10.44407442,7.854237101,8.46622225,9.618487541,10.34115879,7.771085107,10.38317149,10.13364656,10.56684344
AT1G74030,ENO1,260392_at,5.931699283,7.131648871,7.073696562,7.006018302,6.013163311,6.156024189,6.782062269,6.582703026,6.060694617,6.045726609,5.848718486,7.194557461
AT1G74040,IPMS2,260384_at,4.372786269,6.220280635,6.197233981,4.784291421,6.415295567,5.689573304,6.152916789,4.748409689,6.16349462,4.397272141,4.765047497,4.502760581
AT1G74055,,260389_at,4.090490096,3.860886053,4.160158456,4.151848538,4.498330503,4.10681633,4.098951282,4.391497284,4.340865386,4.117623074,5.057350591,4.29852759
AT1G74070,CYP26-2,260388_at,4.829198583,4.544849171,4.529724267,4.92671482,6.452951621,5.540254389,4.562550854,4.426062411,5.605490278,5.686251364,5.944697565,4.749777517
AT1G74080,MYB122,260394_at,5.047071256,3.648377684,3.737210268,3.667785528,4.52039597,4.936593389,3.833047086,3.531566153,4.467544882,4.480870512,4.658559948,3.807805985
AT1G74090,SOT18,260385_at,7.572848641,5.833175393,5.757239667,6.361200991,9.410027242,7.831565787,5.962226837,5.876834696,6.668333229,8.602606605,8.716241211,6.327754973
AT1G74100,SOT16,260387_at,10.25219269,7.580845979,8.247377813,8.144520889,10.76849154,11.14069339,7.679190899,8.069363036,10.36787475,10.10301406,10.14062468,8.433663109
AT1G74110,CYP78A10,260376_at,3.487272125,3.653494348,3.573134193,4.008121256,3.625903161,3.61956935,3.818311724,3.557398423,3.675637274,3.900422425,3.882395293,3.974054579
AT1G74120,MTERF15,259906_at,5.131616806,6.007120696,5.552683388,5.542025121,5.518721626,5.173033152,5.831177466,5.545243323,5.557759886,5.069218807,5.042902823,5.681890271
