#development stage,seedling,,,,,,,
#ecotype,Columbia,,,,,,,
#age,10 (day),,,,,,,
#compound,,,auxin and brassinazole,auxin,auxin and brassinazole,auxin and brassinazole,auxin,auxin
Gene ID,Gene Name,DesignElementAccession,GSM325130,GSM325126,GSM325131,GSM325129,GSM325127,GSM325128
AT1G03530,ATNAF1,264818_at,7.166357995,7.174297195,7.444337883,7.196730376,7.031202408,7.147128158
AT1G03540,PCMP-E4,264817_at,4.810896578,4.704818059,4.609719432,4.353548646,4.674884697,4.576776584
AT1G03550,SCAMP2,264835_at,7.770688604,7.856501033,7.795785297,7.758735414,7.736113741,7.788702082
AT1G03560,,264816_at,5.158218673,5.326744407,5.353202657,5.433985637,5.03318287,5.242979242
AT1G03590,PPC6-6,264833_at,8.401137394,8.661788637,8.445474033,8.435833483,8.629234625,8.651670651
AT1G03600,PSB27-1,264837_at,12.85264159,12.86181796,12.88692729,12.74365736,12.81256547,12.86189462
AT1G03610,,264836_at,9.464998627,9.609020288,9.284207267,9.473568799,9.585043089,9.606529474
AT1G03620,,264815_at,5.523899714,5.493999091,5.712055106,5.441434168,5.517118559,5.569350903
AT1G03630,PORC,264839_at,10.86109603,11.16124564,10.77582093,10.9269777,11.05751064,11.19020152
AT1G03660,,264832_at,5.485510288,5.344451569,5.644580056,5.216306723,5.256446692,5.357266242
AT1G03680,ATHM1,264845_at,11.92601159,11.96985818,11.61253421,11.97285354,12.01772623,12.00938997
AT1G03687,,264831_at,6.495017946,6.520755751,6.387154903,6.55465124,6.521875233,6.444514261
AT1G03700,,264842_at,4.777281955,4.769321173,4.842208283,4.850169064,4.848943151,4.743041985
AT1G03710,,264830_at,4.245860872,4.475873651,4.427679611,4.308179176,4.4472327,4.402715002
AT1G03720,,264825_at,5.356221447,5.21671954,5.628445101,5.105952549,5.602779323,5.61769315
AT1G03730,,264834_at,8.842858823,8.857325709,8.92161633,8.785437324,8.992960367,8.935623713
AT1G03740,,264841_at,7.476940687,7.583653083,7.628677517,7.488547934,7.563467889,7.756345909
AT1G03750,SWI2,265088_at,5.30102891,5.295415103,5.385292147,5.477495408,5.16637373,5.457061555
AT1G03760,,265087_at,6.349612722,5.989921528,6.207481801,6.220418911,6.101696911,6.280321562
AT1G03770,RING1B,265086_at,5.337540781,5.261917851,5.296645044,5.721883753,5.14706886,5.260590169
AT1G03780,TPX2,265085_at,6.707416199,6.749887157,6.997420411,6.767820535,6.531755818,6.749887157
AT1G03790,SOM,265084_at,4.471479172,4.253199333,4.298847224,4.265865954,4.448177033,4.564379413
AT1G03820,,265083_at,7.320063422,7.940307379,7.302353709,7.439291933,8.111273614,7.925933304
AT1G03830,,265082_at,5.705438536,5.570548949,5.805788073,5.816072726,5.522749234,5.672912299
AT1G03840,MGP,265081_at,6.415207257,6.18098142,6.625048168,6.688269083,6.157606666,6.024451495
AT1G03850,,265067_at,9.193116549,8.919823333,9.312710991,9.190306254,8.95131587,9.091393121
AT1G03860,PHB2,265037_at,10.20388321,9.997846362,10.30846241,10.12043989,10.05909306,10.051009
AT1G03870,FLA9,265066_at,11.42044797,12.04564577,11.4215498,11.37978167,12.06488169,12.04941414
