#devolpment stage,radicle emergence,,,,,,,,,,,,,
#ecotype,Ler-0,,,,,,,,,,,,,
#dose,20 (micromolar,,,,,,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Penfield_1-10_embryo-control_Rep1_ATH1,Penfield_1-4_endosperm-ABA_Rep1_ATH1,Penfield_1-12_embryo-control_Rep3_ATH1,Penfield_1-1_endosperm-control_Rep1_ATH1,Penfield_1-15_embryo-ABA_Rep3_ATH1,Penfield_1-13_embryo-ABA_Rep1_ATH1,Penfield_1-3_endosperm-control_Rep3_ATH1,Penfield_1-11_embryo-control_Rep2_ATH1,Penfield_1-5_endosperm-ABA_Rep2_ATH1,Penfield_1-2_endosperm-control_Rep2_ATH1,Penfield_1-14_embryo-ABA_Rep2_ATH1,Penfield_1-6_endosperm-ABA_Rep3_ATH1
AT3G55480,PAT2,251808_at,6.405497997,6.414432347,6.585787755,6.492003599,6.431884169,6.160698068,6.320472471,5.946584919,6.50966489,6.349475431,5.546588325,6.231878666
AT3G55500,EXPA16,251791_at,3.185298054,3.338278833,3.225584671,3.737292374,3.374198639,3.384197773,3.340009051,3.319873211,3.384197773,3.597179059,3.382851617,3.372707691
AT3G55510,RBL,251800_at,7.606723955,7.322456333,7.835257379,6.578777999,7.959713632,7.819397698,5.396031389,7.887351422,7.505943152,6.85072473,7.568895302,7.221108046
AT3G55520,FKBP20-1,251799_at,6.938910452,7.190683881,7.084399002,7.016819658,7.461226588,7.838040806,7.600422041,6.697006942,7.441790395,7.326840351,7.604001986,7.59514942
AT3G55530,SDIR1,251805_at,6.100385149,6.533796754,6.14581551,6.257923928,6.665270239,6.783186064,7.090500099,6.087086495,6.640115964,5.903786372,6.765116374,6.86982759
AT3G55550,LECRKS4,251792_at,3.800018343,3.499370453,3.69191806,3.54134876,3.519266079,3.595273625,3.476779254,4.099235995,3.616686635,3.669437736,3.794791058,3.397303881
AT3G55560,AHL15,251797_at,6.775664719,7.144373692,7.082296942,6.688926967,7.627936711,7.644162633,6.915454366,7.049718742,7.162524704,6.297500543,7.801986384,7.259094223
AT3G55580,,251793_at,3.584285538,3.464773738,3.407371792,3.618592035,3.758945737,3.694151607,3.578324306,3.472393452,3.550419116,3.289505836,3.57638365,3.414215312
AT3G55590,,251794_at,3.7677051,4.04085475,3.687901312,3.900165714,3.899022541,4.03869949,4.031960111,4.059048801,3.984897985,3.974302329,4.321943693,4.059319616
AT3G55600,,251809_at,4.609976694,4.643445167,4.74221202,4.77043683,5.041633351,5.172118531,4.954800592,4.929160227,5.060497662,5.32954377,4.945849463,4.949284105
AT3G55605,,251760_at,8.935291525,9.034647166,9.207494637,8.151096532,9.233620666,9.272504328,7.459527788,9.07797196,9.387142342,8.5321519,9.342460437,9.004976504
AT3G55620,EIF6-2,251776_at,9.67720568,10.48886096,9.968313077,10.27167528,10.81900703,10.74880784,9.882424688,9.96601391,10.61258558,10.18292032,10.89152419,10.72712401
AT3G55630,FPGS3,251759_at,7.989285015,5.588787933,8.136792416,5.549322619,5.82063731,5.680541873,6.382020177,7.468952682,5.705416392,5.612169154,5.64628004,5.338586023
AT3G55640,,251757_at,5.748253117,6.287786503,5.687153899,5.884786013,6.209878437,6.173274417,6.533937381,5.461431551,6.085070199,5.968783539,6.421497484,6.546001757
AT3G55660,ROPGEF6,251778_at,5.446413042,5.16583396,5.466897857,5.45662728,5.059509015,5.322306474,5.177621141,5.469648149,4.866558858,5.105507706,5.337086989,5.265465488
AT3G55670,,251747_at,2.727763117,2.815770849,2.849803403,2.834285478,2.964790338,2.883780713,2.782574344,2.75491988,2.936219727,2.791608889,2.984855039,3.081340725
AT3G55680,,251748_at,3.813814188,3.691143571,3.725030669,3.618936811,3.623011028,3.865572539,3.903841006,3.695524545,3.791203221,3.756838643,3.657343404,3.905873463
AT3G55690,,251749_at,4.888569281,4.872690626,4.946138147,4.924876006,5.158353413,5.241826274,4.620611808,4.588168768,4.760588498,4.514723215,5.399030564,4.907532236
AT3G55700,UGT76F1,251761_at,3.607047213,3.819207414,3.434953743,4.442671975,3.682778708,3.617452744,3.994260176,3.327674025,3.552379174,3.893800418,3.542074155,3.950464435
AT3G55710,UGT76F2,251750_at,3.626524178,3.619656342,3.529851142,3.799934858,4.010360134,3.640765835,4.00597384,4.068348264,3.773459003,3.949135844,4.060969652,3.777766281
AT3G55720,,251751_at,7.657757444,6.077445327,6.926006551,5.020799191,6.905017678,7.185460567,4.441483935,7.680914495,6.013802433,5.364280215,7.071317018,5.706686592
AT3G55730,MYB109,251763_at,5.326535703,5.994306945,5.210454699,6.960644076,5.827956468,6.104520747,8.33502677,5.212868483,6.281680673,7.425419002,6.060808203,6.79037952
AT3G55740,PROT2,251752_at,5.381278992,4.737877213,5.821543311,5.449187972,5.208380902,4.466083421,6.275430593,4.8034119,4.738838472,5.790706008,4.34808912,4.61903638
AT3G55760,,251753_at,5.556894962,6.949987288,5.505870074,5.744256491,5.85590972,6.107515688,5.01271397,5.255617815,6.438119637,5.656587525,5.905999486,6.040727544
AT3G55770,,251758_at,10.04712904,9.645197157,9.7619928,10.32216167,9.107206001,9.400319765,11.13597775,9.992458568,9.895136915,10.63938696,9.406585118,9.744636957
AT3G55780,,251754_at,3.350507531,3.235723856,3.402904146,3.564820334,3.299689678,3.441297166,3.653251535,3.529747478,3.21724814,3.582510868,3.132524394,3.430851084
AT3G55790,,251755_at,2.849352531,2.978228283,2.837356489,3.271758218,3.024436309,2.973090358,3.064102588,3.015950567,2.911660314,3.125032219,2.995060425,3.169695083
AT3G55800,SBPASE,251762_at,9.350865243,7.336440736,9.044530376,8.032508897,6.131721153,6.42699083,7.464678434,9.601214057,7.291435619,7.987091199,6.428929896,4.316004191
AT3G55820,,251756_at,4.365111855,4.145420056,4.315257077,4.424210153,4.164640233,4.315102604,4.717367258,4.380080932,4.2721413,4.381184557,4.476366045,4.6898862
AT3G55830,EPC1,251764_at,7.474857022,7.724034228,7.704880736,7.704844551,7.808552374,7.509365233,8.215267327,7.425112642,7.728870007,7.720563811,7.490194896,8.039523129
AT3G55840,HSPRO1,251774_at,3.851898875,5.377179497,3.562416815,4.585177064,4.941985388,5.364210945,4.45927103,4.045265701,5.203957025,4.775708849,5.405276928,5.194409431
AT3G55850,LAF3,251717_at,6.037560542,5.830279808,6.060057526,5.112274586,6.057415771,6.134101565,5.335884892,5.764603727,5.974176456,5.365803404,6.04057917,5.771257397
AT3G55870,,251716_at,3.42748773,3.582669774,3.327238475,3.563431416,3.477738368,3.708708866,3.673484228,3.703109641,3.494913856,3.592978151,3.682821255,3.7083241
AT3G55890,,251743_at,2.556909234,3.404499303,3.091357696,4.168135056,2.922376656,3.041000011,5.756432732,3.075557646,3.522023414,5.20716105,2.955708703,4.504386785
AT3G55910,,251766_at,3.639616701,6.206971219,4.132287892,7.150432159,4.606790248,4.360209899,9.326919454,4.25772301,6.315823549,7.13225529,4.636592582,7.357479705
AT3G55920,CYP21-2,251772_at,7.339205515,6.081387768,7.388860725,6.319272911,6.346759922,6.223762753,6.848638474,7.358837982,6.338722974,6.60457607,5.983315436,6.451244654
AT3G55930,,251767_at,3.038858597,3.023343114,3.176587056,3.123655368,3.106656894,3.243673029,3.026316914,3.10646386,3.257942893,3.145807471,3.330087803,3.160798178
AT3G55940,PLC7,251768_at,3.383619836,3.392930787,3.730502184,3.519237691,3.439790072,3.504209722,3.486656458,3.759425196,3.263772844,3.257575819,3.555286982,3.450218257
AT3G55950,CCR3,251769_at,4.723683595,4.57464031,4.787643579,4.851484838,4.381008397,4.481993457,4.784312899,4.839585766,4.269576689,4.669298026,4.453728818,4.490086421
AT3G55960,,251773_at,7.078807046,7.087166782,7.111367327,7.815693581,6.550984103,6.762293671,8.261768003,7.237345203,6.998432278,8.089127477,6.948973145,7.550657062
AT3G55970,JRG21,251770_at,3.596274488,3.533889792,3.835997925,3.692227901,3.586524865,3.713434208,3.784526945,3.793032495,3.36292282,3.524952606,3.703999262,3.461845249
AT3G55980,SZF1,251745_at,5.297429552,4.990695497,5.0023178,5.838664599,5.373986419,5.475817235,6.295113609,5.589993478,5.318929179,5.719137583,5.065907477,5.440586865
AT3G56000,CSLA14,251771_at,3.089962023,2.993016531,3.250796337,3.353062011,2.94400869,3.021153535,3.232314478,3.249334049,3.040421467,3.030462422,3.089341835,3.091000631
AT3G56010,,251744_at,8.237094428,6.275067489,7.906099333,6.214729247,7.357546794,7.322131653,6.052325268,8.040564929,6.198713503,6.005982059,6.636025025,5.601374782
AT3G56040,UGP3,251741_at,5.988932677,4.838413062,5.715559989,4.720299064,5.473355713,5.140078869,5.605899233,6.074841514,5.321104576,5.563100572,5.196433264,4.865673634
AT3G56050,,251742_at,5.710399705,6.287037426,5.921830689,6.767257552,6.499669346,6.372680901,7.245929635,5.668971514,6.013815907,6.96499678,6.451441461,6.426478082
AT3G56060,,251746_at,2.942542576,3.041215385,3.056171605,6.065859294,2.80296535,2.664838633,8.165896175,2.955341425,2.949858004,7.169088275,2.947405007,2.823544924
AT3G56070,CYP19-3,251740_at,9.805815321,9.945780958,10.24963697,8.117795392,10.74984528,10.17892608,7.098149916,9.592456678,9.819541285,8.371238269,10.43279774,8.371775951
AT3G56080,,251713_at,3.708592743,6.190010352,3.881313765,6.306491542,3.647195876,3.987054926,6.4206462,3.818584887,6.365477734,7.376082949,4.109726724,6.221329822
AT3G56090,FER3,251735_at,9.001362315,7.979027227,9.297998607,6.981629237,8.694560306,8.434160155,6.403399902,8.887474358,7.761442577,6.816828137,8.29670242,7.664445015
AT3G56100,MRLK,251718_at,3.860598927,3.708245954,3.886026307,4.010888359,3.688881234,3.709540402,3.727171504,3.678266261,3.792494931,3.669437736,3.873309764,3.619413553
AT3G56110,PRA1B1,251732_at,8.78602859,8.808015225,8.866904016,9.132083722,8.716952351,8.615749267,8.984482289,8.568547841,8.776523993,9.064543083,8.568275585,9.033450944
AT3G56120,,251712_at,7.154547978,6.981259053,7.550885331,6.056523885,7.479539151,7.261347073,5.943951295,7.064657118,7.214327172,6.430350688,7.790613666,6.339812991
AT3G56130,,251736_at,6.864532859,6.190881837,7.063436593,5.113126692,6.65208648,6.430532721,4.225405783,6.993471635,6.118148962,5.088792296,6.38864835,5.43462482
AT3G56140,RER6,251719_at,7.417726237,8.259844799,7.413505694,8.30676483,7.711649084,7.793775098,8.728279944,7.516163569,8.363464027,8.282439998,7.749011863,8.31007359
AT3G56150,TIF3C1,251738_at,6.846916485,7.433326565,6.89808485,6.886137135,7.488596938,7.316625308,6.125267813,6.40939659,7.148290278,7.149705298,7.29343966,7.179933867
AT3G56160,BASS4,251720_at,4.426456439,3.556785352,4.110246343,3.420928405,3.784452072,3.784348055,3.801573354,4.063784942,3.576771389,3.554918101,4.081903827,3.550204787
AT3G56170,CAN1,251739_at,5.296289402,5.215459377,4.9819832,8.359595697,4.002258187,4.246536503,9.631958065,4.878073941,5.392297425,8.712514037,3.850958828,6.125684193
AT3G56200,AVT6C,251722_at,3.945806096,4.117119304,4.115011953,4.532323493,3.825591313,4.036411267,6.350351602,3.975592414,3.918578874,4.140586813,3.91067861,4.158327505
AT3G56230,,251723_at,3.774339094,3.461031432,3.8280242,3.468708126,3.603092157,3.664852884,3.840992674,4.145746902,3.520418441,3.454318542,3.602319395,3.63322344
AT3G56240,CCH,251733_at,6.496698669,4.181385359,6.796453934,4.037425905,4.171585638,4.14120203,4.367467259,6.182057106,4.072185676,3.798354355,4.33252372,3.822108068
AT3G56250,,251724_at,3.397162986,3.65375638,3.628642228,3.661887071,3.90328895,3.995783083,3.81301007,3.554706556,3.74604431,3.694935718,3.412807102,3.794808105
AT3G56260,,251725_at,4.884574115,4.766527693,4.736261928,4.947233105,4.797876504,4.695100384,4.858719897,4.721309371,4.904762216,4.600154756,4.899703801,4.753141805
AT3G56270,,251734_at,4.290042517,3.794965945,4.399022242,3.739678854,3.768058658,3.787054552,3.645699606,4.279868784,3.739373279,3.479364363,3.692332063,3.832844238
AT3G56290,,251727_at,6.639311795,5.661317687,5.50332163,5.267506388,5.150749669,5.436477535,5.174856928,6.111260375,5.467559174,5.234322888,5.054069292,4.876096071
AT3G56300,,251728_at,5.292912001,5.178352577,5.641176815,5.07139387,5.310960868,5.53217352,5.234379886,5.244187919,5.033305668,4.828125342,5.072548443,5.260256433
AT3G56310,AGAL3,251729_at,9.993234675,10.47421611,9.846809114,10.59087147,10.26835953,10.39525785,11.11231399,10.06245968,10.44129531,10.42553794,10.4532546,10.47768088
AT3G56330,,251730_at,6.95356004,5.780736328,7.090214025,5.583775832,6.592721211,6.069121128,4.97211015,6.732969752,5.780228006,5.351787236,6.246392361,4.904969002
AT3G56340,RPS26C,251737_at,11.96603167,11.74799679,11.80391005,11.09073725,11.73705375,11.80977839,10.39595026,11.89873024,12.14136882,11.59710695,11.63159446,11.26555906
AT3G56350,MSD2,251731_at,3.536685834,8.011623143,3.373400353,5.255856324,8.604990435,8.98052207,4.506730834,3.223560382,8.12937818,5.669556542,9.230662982,8.720062511
AT3G56360,,251704_at,8.073147411,9.467987379,8.22286004,10.93864149,7.783072929,7.609597167,10.2832909,8.058671836,7.995456676,10.32443672,7.903136326,9.176730153
AT3G56370,IRK,251714_at,4.712153492,3.831852888,4.531971439,3.515183435,3.438293314,3.468606635,3.470700395,3.96792622,3.807315795,3.666702324,3.413391167,3.560358388
AT3G56380,ARR17,251709_at,2.765899342,2.687632737,2.798269284,2.874118186,2.89800172,2.705686955,2.80128591,2.739094785,2.755844319,2.674997846,2.742819688,2.760965953
AT3G56390,,251715_at,2.625039278,2.637820642,2.79920041,2.876080065,2.806461075,2.77087538,2.838507252,2.800659932,2.74518663,2.749659158,3.196127919,2.769991415
AT3G56400,WRKY70,251705_at,3.506846308,3.222390291,3.217977601,2.848151723,2.926520731,3.14347443,3.427017477,3.394634639,3.351678768,3.184917401,3.055740358,3.203029486
AT3G56410,,251684_at,4.263069707,3.861912162,4.380542239,5.303214744,3.927559234,3.844153669,6.14469987,4.536778145,4.206965936,5.249646272,4.02523012,4.320205547
AT3G56430,,251685_at,5.479317928,5.927309139,6.15909777,5.23022783,6.630912257,6.034824581,4.755198715,5.310499758,5.664228876,5.195566634,6.163256952,5.523149447
AT3G56440,ATG18D,251686_at,4.00722462,3.76161467,4.257309549,4.290184167,3.752953025,3.937488971,4.410192077,4.027715131,3.592838873,3.960464674,3.981575684,3.761973139
AT3G56460,,251687_at,9.496075279,9.69833465,9.614174049,9.63832979,9.571027573,9.446903025,9.815669582,9.411962581,9.576738039,9.348818032,9.382351983,9.585501147
AT3G56480,SCAB3,251688_at,3.899820989,3.703496593,3.910254114,3.628095285,3.73348163,3.558738553,3.480505686,3.983699062,3.377152281,3.425145789,3.551453726,3.612411044
AT3G56490,HINT1,251707_at,9.592850946,9.362264863,9.534659152,9.680067699,9.4776719,9.783906675,9.44095782,9.643202528,9.651520701,9.785875077,9.871930824,9.326166554
AT3G56500,,251689_at,3.953854565,3.388991254,3.395124208,3.518539863,3.247785615,3.622835871,3.574517153,3.549746633,3.435735212,3.508015759,3.580507347,3.351807932
AT3G56510,,251690_at,8.251032984,8.617156549,8.320857838,8.070600994,9.054367977,9.103735633,7.923736366,8.336953025,8.584368274,8.451894893,8.663848517,8.782516856
AT3G56520,,251691_at,3.039581768,3.052721782,3.027177986,2.988726916,3.089355276,2.85365364,3.074508135,2.931698196,2.951626333,2.898541635,3.1120101,3.257712046
AT3G56550,PCMP-H80,251693_at,3.427261616,3.250500322,3.573927314,3.372574907,3.600498059,3.432709236,3.286823761,3.474019463,3.419089396,3.194622363,3.376874343,3.413641777
AT3G56580,RZF1,251708_at,4.867639119,4.467944216,4.754625497,4.856353122,4.434470371,4.515575557,4.914398858,4.95535294,4.568785481,4.746444884,4.444819715,4.44268333
AT3G56590,,251695_at,4.20689199,4.206454453,3.892922934,4.51065591,3.935478971,3.803103132,4.387983812,4.486602831,4.172708177,4.368450089,4.292456253,4.090732531
AT3G56600,,251697_at,3.739997558,3.63867941,3.629635118,3.546127759,3.491751764,3.480044119,3.653511288,3.550491583,3.422442351,3.160131409,3.481859089,3.443864404
AT3G56610,,251698_at,2.981398541,2.915570934,2.969042763,2.969122254,3.317729383,2.902398425,3.210464513,3.05876665,3.109434691,2.967682336,3.102445078,3.139128111
AT3G56620,,251706_at,3.536760804,3.393448975,3.570106478,4.242827539,3.522712743,3.675376152,6.469686008,3.8877613,3.58353693,3.939716155,3.662197709,3.765355585
AT3G56630,CYP94D2,251699_at,8.237498258,8.406151114,8.303422324,8.337322063,8.528497017,8.622919842,9.0157855,8.311238397,8.479168631,8.388598693,8.448297759,8.52297356
AT3G56640,SEC15A,251700_at,3.724683019,3.626271042,3.684724844,3.813703557,3.725358331,3.824771984,3.878529984,3.451672053,3.899669122,3.574542098,3.560525586,3.806245166
AT3G56650,PPD6,251701_at,7.556988386,5.368312203,7.50331749,5.845673588,6.211451707,6.139767602,6.450022575,7.300704525,5.720207308,6.092835585,6.185276967,5.351094288
AT3G56660,BZIP49,251702_at,3.545595557,3.780110629,3.42035609,3.655594044,3.569389761,3.839800986,3.410623037,3.680508726,3.648225099,3.691013999,4.105242026,3.696071892
AT3G56670,,251703_at,3.174341136,3.120196164,3.144478927,3.227178127,3.048467428,3.095326943,3.55327875,3.204987099,3.311571388,3.123621334,3.264033837,3.4075714
AT3G56680,,246319_at,10.66531748,9.916406519,10.55452304,9.781803922,10.59606577,10.52142383,10.10088062,10.82323958,9.99080915,10.10390973,10.63733318,9.956536997
AT3G56690,CIP111,246295_at,6.411662174,7.035957445,6.346974047,6.921767328,7.199519925,7.220402609,6.813758665,6.357844446,7.161463471,6.912649332,7.145341174,7.159997617
AT3G56700,FAR6,246342_at,3.282601184,3.258573392,3.355487603,3.138609777,3.187637524,3.271934918,3.464526016,3.480047077,3.204135766,3.344349104,3.254124389,3.355319096
AT3G56710,SIB1,246293_at,3.425453391,3.500234776,3.324695864,3.328578566,3.428708816,3.327562552,3.49357866,3.421526719,3.410631446,3.4742227,3.454036734,3.50882974
AT3G56720,,246343_at,8.357259896,8.946414152,8.808929997,8.706917597,9.47448311,9.338307011,8.526782469,8.541148568,8.795726385,8.584155046,9.423628265,9.098992761
AT3G56730,,246344_at,3.7005498,4.353744113,3.797432623,3.905966236,4.18079742,4.630086188,3.785928909,4.054490569,4.432344571,3.833083076,4.45745458,4.898105292
AT3G56740,RBL20,246318_at,5.188204632,5.61140289,5.218437311,5.828959865,5.568297069,5.581187396,6.312114422,5.062312228,5.536005869,6.03895638,5.668143662,6.045890858
AT3G56750,,246296_at,6.163236689,5.834362769,6.617389879,5.868389802,6.293258977,6.298327764,5.692463389,6.234215508,6.376582993,5.831367672,6.325778275,6.398238207
AT3G56760,CRK7,246345_at,6.592453231,5.145034818,6.17379313,5.928807479,5.219012702,5.392431712,6.269907772,6.313910649,5.436972096,6.305506285,5.3557851,5.399329386
AT3G56800,CAM5,246290_at,10.18563921,8.438479455,9.841501659,8.699386561,8.613095246,8.954873805,9.723053757,10.13718111,8.941074093,9.295125219,9.114356559,8.867784082
AT3G56810,,246346_at,4.373375203,3.542221095,4.164013251,3.857531301,3.992758425,4.108124566,3.454041691,4.342824718,3.653171439,3.736924687,3.856239605,3.626438694
AT3G56820,,246291_at,7.130933012,7.378629388,7.316116921,7.953016605,7.712610031,7.787901711,8.17459219,7.331662234,7.722616927,7.580163278,7.547195109,7.708164795
AT3G56830,,246347_at,6.971642381,6.558315626,6.967705118,6.665295172,6.942315627,7.053373534,6.443211305,6.9003087,6.781795166,6.490559096,7.11031445,6.727661437
AT3G56840,,246348_at,6.407336041,5.829449609,6.766519854,5.54952679,6.102372166,5.871324714,6.020295757,6.251334825,5.926516803,5.84671661,5.931387721,6.081876956
AT3G56850,DPBF3,246314_at,6.126826246,6.941309105,6.321880956,6.282239047,6.816787254,6.742493328,6.461890585,6.175626314,6.780494895,6.271226073,6.915213928,7.052738773
AT3G56860,UBA2A,246292_at,7.870263488,8.283920687,7.993468726,8.38182792,8.426249023,8.417859842,8.100356741,7.81228414,8.065883032,8.35978688,8.250345873,8.093079516
AT3G56870,,246315_at,5.222458816,4.216607973,5.611032257,4.002823668,4.181277962,4.203038401,3.74188321,5.023294516,4.127932118,3.836524942,4.086246375,3.827720666
AT3G56880,,246289_at,8.495683659,9.077272725,8.48009919,9.465222484,9.986505992,9.406949028,9.068115584,8.608474619,9.100840426,9.596656594,9.444531533,8.855525643
AT3G56890,,246316_at,4.02006972,3.802294916,3.852781633,3.842946321,4.260220472,4.177917368,4.078274411,3.980473653,3.70181781,3.977461448,4.014818521,3.83666125
AT3G56900,AAAS,246317_at,6.545092566,6.945759596,6.908982298,6.68094622,7.095772614,7.123890141,5.854272219,6.506548065,7.084310622,6.704836514,7.155765339,6.579541133
