#development stage,seedling,,,,,,,
#organism part,aerial tissue,,,,,,,
#ecotype,Col-0,,,,,,,
#,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Sakakibara_1-2_TZ-treatment-wild_Rep2_ATH1,Sakakibara_1-9_DMSO-treatment-wild_Rep3_ATH1,Sakakibara_1-7_DMSO-treatment-wild_Rep1_ATH1,Sakakibara_1-1_TZ-treatment-wild_Rep1_ATH1,Sakakibara_1-8_DMSO-treatment-wild_Rep2_ATH1,Sakakibara_1-3_TZ-treatment-wild_Rep3_ATH1
AT4G24780,,254119_at,9.243903209,9.837223186,9.545146412,9.540159656,9.724218385,9.345085295
AT4G24790,,254118_at,5.823358534,6.477982165,6.340489118,6.237735911,6.375763414,6.158605283
AT4G24800,,254089_at,8.495864753,8.942877808,8.955591382,8.614902707,8.843323778,9.000344969
AT4G24810,,254133_at,7.090775154,7.267352185,6.931050666,7.325193459,7.215402114,7.126273529
AT4G24820,RPN7,254086_at,9.959721417,9.288854278,9.249643758,9.892881674,9.142463945,10.04490319
AT4G24830,,254134_at,10.20034441,10.98890497,10.94893956,10.21433612,10.78547884,10.27542151
AT4G24840,,254087_at,8.846443815,9.039522873,9.048513361,8.876279628,9.031372432,8.753426911
AT4G24860,,254135_at,4.138813438,4.511700056,4.475135667,4.207985073,4.586167061,4.162687467
AT4G24860,,254136_at,4.081844676,4.288153319,4.225603038,4.000676768,4.110664551,4.076471938
AT4G24880,,254088_at,6.89212566,6.875461992,6.897137695,6.817104573,6.756240504,6.699799309
AT4G24890,PAP24,254111_at,4.438419818,4.885672317,4.678382209,4.756225096,4.728069008,4.487190624
AT4G24900,TTL,254113_at,6.176894905,5.895958555,6.098183819,6.375723428,6.167600622,6.338496594
AT4G24920,,254083_at,10.74238563,10.90921037,11.29071562,10.59319272,10.874227,10.67745564
AT4G24930,,254137_at,9.275606357,8.176766951,7.885456874,9.504977263,8.017195102,9.351248253
AT4G24940,SAE1A,254084_at,9.049978754,9.849862635,9.864118949,8.935017897,9.703719913,8.942920859
AT4G24950,,254138_at,4.087127931,4.554747004,4.29668614,4.242393081,4.50821988,4.218571051
AT4G24960,HVA22D,254085_at,8.474107636,5.643840254,5.623805016,8.636385082,5.526118653,8.522328018
AT4G24970,MORC7,254112_at,5.751199569,5.48052437,5.550302464,5.848514295,5.504744231,5.881119772
AT4G24980,,254114_at,4.735335671,4.742687545,4.662688788,4.76123353,4.934388793,4.59252382
AT4G24990,MUB3,254106_at,7.756629338,8.772269283,8.992535164,7.566506829,8.861859786,7.508619736
AT4G25000,AMY1,254101_at,4.745661825,4.982259793,4.696772953,4.958691233,4.879727789,4.564138112
AT4G25010,SWEET14,254090_at,4.410489389,4.419948119,4.495376049,4.277737522,4.679802413,4.192906136
AT4G25020,,254100_at,6.766208667,6.992170919,6.992731099,6.959036013,6.896646674,6.744015122
AT4G25030,,254103_at,10.0578681,9.406600234,9.437394841,9.79468153,9.433642627,10.21727021
AT4G25040,,254104_at,4.597591439,4.659642628,4.481377102,4.395430204,4.566120187,4.468122039
AT4G25050,ACP4,254102_at,12.4907451,11.99222471,11.87473299,12.44518699,11.75336165,12.50316499
AT4G25070,,254091_at,5.710986373,5.929332307,5.902707774,5.626534793,6.021308181,5.500242388
AT4G25080,CHLM,254105_at,11.80382157,11.53982236,11.49000802,11.77294967,11.46144871,11.88672207
AT4G25090,RBOHG,254092_at,4.021079809,4.325996518,4.273676845,4.144684795,4.210785167,4.011763233
AT4G25100,FSD1,254098_at,12.62174535,10.87450759,10.42169559,12.67497474,10.35150054,12.80796792
AT4G25110,AMC2,254093_at,4.914624477,4.642141412,4.345872004,4.561878277,4.554425652,4.69188912
AT4G25120,SRS2,254094_at,5.149839186,5.872316013,5.636348386,5.443834995,5.687199243,5.385386621
AT4G25130,MSR4,254099_at,11.52514949,9.959280698,9.857035377,11.3622526,9.834211488,11.16207284
AT4G25140,OLEO1,254095_at,4.162021524,4.403717363,4.405496869,4.318942185,4.438246184,4.367551982
AT4G25150,,254096_at,4.631618331,5.668203489,5.992081611,4.820532398,5.945024889,4.6432275
AT4G25160,PUB35,254097_at,3.820303156,3.937856591,4.073257036,3.831233513,3.783808307,3.866437566
AT4G25170,,254057_at,8.770897052,8.259405337,8.322015147,8.765093176,8.252689801,8.940711223
AT4G25200,HSP23.6,254059_at,5.071026311,5.199554339,5.150217473,5.19747175,5.401457657,5.470685737
AT4G25210,GEBPL,254058_at,9.217838255,9.855444888,10.10092973,9.134699891,9.952643758,9.330245731
AT4G25220,RHS15,254107_at,4.37307485,4.650561005,4.638050082,4.451826739,4.510160207,4.439590405
AT4G25230,RIN2,254108_at,7.721994739,7.699762657,7.723222307,7.633090018,7.632679794,7.833613955
AT4G25240,SKS1,254109_at,6.868624137,6.394795115,6.181961583,7.048803772,6.30981517,6.984359335
AT4G25250,PMEI4,254056_at,4.139275233,4.222081611,4.333798446,4.21466502,4.73686595,4.13612217
AT4G25260,PMEI7,254110_at,7.778859572,7.337539704,7.759515894,7.469254383,7.42534618,8.011422477
AT4G25270,PCMP-E53,254051_at,5.930549331,6.035272663,6.189695963,6.038970513,6.00032336,5.864426812
AT4G25280,,254052_at,7.606978186,7.673496132,7.868591719,7.772165496,7.674094321,7.747015152
AT4G25320,AHL3,254054_at,7.017305273,7.166708258,7.217270741,7.050258793,7.294987138,7.273041084
AT4G25330,,254055_at,4.02899158,3.891022673,3.896938955,3.906464101,3.913339635,3.855337444
AT4G25340,FKBP53,254076_at,8.029344315,8.134486236,8.232425376,8.058986942,8.164780665,8.307350217
AT4G25350,PHO1-H4,254060_at,4.799640912,4.737327127,4.971477618,4.814861796,4.71580373,5.173613805
AT4G25360,TBL18,254061_at,7.886199698,7.68792443,7.804993649,7.595591788,7.684174159,7.681753855
AT4G25370,CLPT1,254072_at,10.85283487,9.393246611,9.447735152,10.95174137,9.511357715,10.97810316
AT4G25380,SAP10,254062_at,5.100130343,5.053686163,5.106249239,5.302439585,5.20911729,5.060440942
AT4G25390,,254063_at,6.653785459,6.445594917,6.585716822,6.572651692,6.52487917,6.590161624
AT4G25410,BHLH126,254064_at,3.874534699,4.04274599,3.776233953,3.763611395,3.845092067,3.875154647
AT4G25420,GA20OX1,254065_at,5.33293151,5.242119408,4.706414737,5.376665581,4.884139656,5.187645538
AT4G25430,,254070_at,3.970858566,3.919287163,3.897481316,3.978693079,3.906001465,4.012646291
AT4G25434,ATNUDT10,254069_at,4.801674664,5.148760715,4.879268498,4.777629017,4.943976144,4.843854616
AT4G25450,ABCB28,254067_at,7.120526915,7.186985725,6.897342247,7.230478809,7.199465639,7.048902356
AT4G25450,ABCB28,254068_at,8.956118822,9.284464015,9.142389801,8.979423328,9.176524374,8.994155051
AT4G25470,DREB1C,254075_at,3.88961961,4.064314064,3.752584815,3.917786722,4.032353402,3.923419871
AT4G25480,DREB1A,254066_at,4.257601141,4.696209592,4.296614172,4.487123811,4.394537354,4.195013816
AT4G25490,DREB1B,254074_at,4.549061322,4.725829067,4.742962177,4.743626705,4.83201667,4.507065993
AT4G25500,RS40,254073_at,8.710332427,8.474163883,8.33713447,8.63439605,8.438763732,8.689077597
AT4G25510,,254071_at,3.291775771,3.518553803,3.499739514,3.329553316,3.529962492,3.386441047
AT4G25520,SLK1,245237_at,5.48940585,6.31688566,6.173964539,5.866718984,6.423786141,5.963822391
AT4G25530,HDG6,245239_at,4.135336861,4.168353094,4.081138939,4.166958124,4.149101548,4.067511568
AT4G25540,MSH3,245236_at,5.396704635,5.749513176,5.77465708,5.631987307,5.669380208,5.567349367
AT4G25550,CFIS2,245235_at,9.219782082,7.833438463,8.036032168,9.185412841,7.836914268,9.19988036
AT4G25560,LAF1,245234_at,4.197950101,4.279897943,4.028465445,4.279780113,4.152158981,4.21443249
AT4G25570,ACYB-2,245238_at,10.58940582,9.689900194,9.685998066,10.6297231,9.732180532,10.65578893
AT4G25580,,245233_at,4.379197366,4.105590472,4.213668293,4.169257629,4.032186527,4.357810748
AT4G25590,ADF7,245232_at,3.783489652,3.787825383,3.762280445,3.921164543,3.84965666,3.923211219
AT4G25600,P4H12,245231_at,5.659132302,5.847947983,5.726344014,5.592451013,5.598268347,5.668575537
AT4G25610,,245230_at,5.583627646,5.904937706,5.279054907,5.682982584,5.522894827,5.651663284
AT4G25620,,245229_at,7.853933511,8.356471394,8.817697887,7.661333277,8.655111529,7.975027838
AT4G25630,MED36A,254080_at,10.30375497,10.09716694,9.655564848,10.17184193,10.02094523,10.07767871
AT4G25640,ATDTX35,254077_at,9.858132897,9.783182825,9.679032472,9.930728591,9.898279842,9.693844858
AT4G25650,PTC52,254021_at,9.729698801,9.386078953,9.548016967,9.899946269,9.362527315,9.875339412
AT4G25660,,254081_at,8.561435203,8.392631874,8.412287097,8.352346273,8.224432706,8.426833015
AT4G25680,,254048_at,7.875455287,7.564929502,7.743823221,7.98925782,7.447217447,7.934599323
AT4G25700,BETA-OHASE 1,254020_at,9.930346544,8.648508445,8.745043032,10.11422788,8.666279805,10.11004403
AT4G25710,,254078_at,7.99995574,8.648300687,8.300591169,8.01172946,8.585389082,7.858548041
AT4G25720,QCT,254082_at,8.557833322,8.698290397,8.656499504,8.277828657,8.32290736,8.167176992
AT4G25730,,254079_at,8.059109567,7.606434352,7.218997176,7.963077272,7.581760976,8.032232966
AT4G25740,RPS10A,254049_at,10.77238298,9.321755939,9.135551353,10.77600778,9.157231182,10.85248668
AT4G25750,ABCG4,254022_at,4.368218774,4.298613118,3.931844618,4.19459782,4.22236495,4.214870429
AT4G25760,GDU2,254037_at,6.475216415,6.388354469,6.527460741,6.645508222,6.317372376,6.750977484
AT4G25770,,254023_at,6.444778262,6.43801365,6.356015414,6.348363997,6.470825952,6.406346215
AT4G25780,,254024_at,6.761675512,6.009777578,5.998034643,6.775963375,5.979652158,6.542501628
AT4G25790,,254025_at,4.060567425,4.293442821,4.209178758,4.174658496,3.889586709,4.064660713
AT4G25800,CBP60D,254026_at,4.090456313,4.207029441,4.000815939,4.171667672,4.134917935,3.991927831
AT4G25810,XTH23,254042_at,9.018929984,7.828863766,8.622093057,7.226200491,8.216111327,8.504953211
AT4G25820,XTH14,254044_at,4.379039967,4.468043308,4.439762179,4.141114459,4.339536266,4.19786536
AT4G25830,,254041_at,8.749338139,8.645822497,9.482711987,8.663565244,8.835110596,8.627348827
AT4G25835,,254027_at,4.961484022,4.694070619,5.030161431,4.898156554,4.83216731,5.014178508
AT4G25840,GPP1,254039_at,7.730912134,7.034658561,7.069768712,7.62296276,7.254585654,7.622728374
AT4G25870,,254029_at,8.311347587,9.598629319,9.829506384,8.157989049,9.635512893,7.995921532
AT4G25880,APUM6,254045_at,8.977525339,9.742187767,9.51699822,9.002117341,9.683943668,8.920028131
AT4G25890,RPP3A,254030_at,9.829985786,9.042790653,9.04334722,9.850497941,8.983554515,9.885027473
AT4G25900,,254040_at,8.369082476,8.390504236,8.571061594,8.028333827,8.48502796,8.071465041
AT4G25910,NIFU3,254038_at,8.634607316,9.788559147,9.746120724,8.755381614,9.635373317,8.65932135
AT4G25920,,254031_at,3.801628295,4.024745078,3.773116329,3.890473455,3.879188765,3.760823808
AT4G25940,,254032_at,6.098933269,5.992390725,5.623757151,5.938092193,5.833172878,6.056983309
AT4G25950,VHA-G3,254033_at,3.591034428,3.718473738,3.709566172,3.718473738,3.72404159,3.697705168
AT4G25960,ABCB2,254034_at,8.801716147,9.410238592,9.139819421,8.905655203,9.421028392,8.792808374
AT4G25970,PSD3,254035_at,8.581800838,8.984496532,9.098301395,8.13575614,8.989806699,8.576797078
AT4G25980,PER43,254036_at,3.760061011,4.182124405,4.374842757,4.102366816,4.562899321,4.077961381
AT4G25990,CIL,254043_at,7.759077182,7.374945034,7.600116649,7.32806466,7.526391362,7.723656368
AT4G26000,PEP,253991_at,7.29952207,6.782046957,6.871593477,7.26459979,6.770848353,7.280242191
AT4G26010,,253998_at,3.958673358,4.485761922,4.13307849,4.146761476,4.346629132,4.009917277
AT4G26020,,254046_at,3.300674148,3.437123277,3.308692744,3.428097211,3.346981732,3.283368671
AT4G26040,,254047_at,4.266362114,4.319138125,4.246313978,4.30109237,4.303459017,4.134663333
AT4G26050,PIRL8,254013_at,5.428085334,5.537831122,5.416039254,5.490414513,5.620569466,5.326686392
AT4G26060,,253992_at,6.415155403,6.686412976,6.685704698,6.210320944,6.778064436,6.179645183
AT4G26070,MKK1,253993_at,8.623242528,8.361430392,8.507523728,8.381815149,8.303272805,8.32557622
AT4G26080,ABI1,253994_at,8.424958923,8.899554689,8.972519702,8.237017824,9.062453667,8.289011059
AT4G26090,RPS2,253997_at,6.551737692,6.747047322,7.025857254,6.34883988,6.870019535,6.070038569
AT4G26100,CKL1,253995_at,8.085821398,8.368237248,8.397624783,8.198306448,8.436895262,8.066790025
AT4G26110,NAP1;1,253996_at,8.674612329,7.232045574,6.97221474,8.477671285,7.11201636,8.627055402
AT4G26120,,254014_at,4.349198977,4.36947872,4.399703201,3.969619014,4.25945182,4.178884513
AT4G26130,,253989_at,8.193404054,5.957995467,6.03618734,8.154905081,6.052865985,8.312975263
AT4G26140,BGAL12,254015_at,5.735923115,5.312934875,5.365500022,5.73647529,5.286289863,5.831621734
AT4G26150,GATA22,254016_at,8.101715446,6.660498815,7.11536313,8.219723469,7.079265114,7.979818466
AT4G26160,ACHT1,253990_at,5.227644668,4.13827631,4.408763675,5.551656192,4.803954407,5.508682122
AT4G26170,ET1,254017_at,3.630598028,3.811310841,3.999195116,3.648525272,3.683929272,3.619227377
AT4G26180,COAC2,254018_at,5.216058849,5.599635547,5.692542694,5.297252536,5.506475979,5.243629005
AT4G26190,,254019_at,7.877762566,8.303817941,7.966842529,7.915504074,8.213540361,7.959918253
AT4G26200,ACS7,253999_at,5.58744163,4.912277198,4.670824715,5.01876058,5.098312366,5.071005124
AT4G26210,,253986_at,8.086531374,7.458065035,7.384968415,8.18317855,7.214018974,8.304189663
AT4G26220,,253985_at,4.780038073,5.21261331,4.961787021,4.81630803,5.244502144,4.871434285
AT4G26230,RPL31B,254012_at,11.92830644,12.07085571,11.91250334,11.89459134,11.96166459,11.87388166
AT4G26240,,254010_at,7.500272094,6.679443665,6.36911602,7.468119102,6.178374989,7.215768546
AT4G26250,GOLS6,254000_at,3.752889024,3.970457993,3.864637793,4.086786202,4.029532793,3.850165316
AT4G26260,MIOX4,254001_at,4.766261744,5.248158413,4.962702467,4.957048896,4.969143531,5.041272354
AT4G26270,PFK3,253987_at,7.415480449,7.12843614,6.806226735,7.290117943,7.311649336,7.357793113
AT4G26280,SOT3,254002_at,4.437395671,4.699502411,4.360394767,4.5959957,4.510009207,4.412031113
AT4G26300,emb1027,254004_at,9.521970909,10.22301734,10.03654061,9.747080399,9.918628503,9.595472862
AT4G26310,,253988_at,7.389854243,8.128658729,8.280174902,7.310411892,8.149612509,7.3685812
AT4G26320,AGP13,253957_at,5.449640618,5.673306286,5.704028421,5.541098442,5.453924538,5.520361066
AT4G26330,UNE17,254005_at,4.89499114,4.972998349,4.848583337,4.802560369,4.882724882,4.61777388
AT4G26340,,254006_at,3.661824869,3.99980334,3.651265722,3.730082822,3.932929631,3.543477161
AT4G26370,,254011_at,9.048318273,9.044473119,8.76778495,9.027740154,8.979706199,9.216057868
AT4G26380,,254008_at,4.114704424,4.514627991,4.120564995,4.114704424,4.112733986,4.107179366
AT4G26390,,254009_at,4.824288998,4.684359023,4.72386296,4.857621474,4.898382495,4.934487965
AT4G26400,,253958_at,8.959759283,9.111515264,9.067912847,8.782527004,9.14135691,8.866745465
AT4G26410,,253959_at,9.646994703,8.875707389,9.033795615,9.695485239,8.889004196,9.783524951
AT4G26430,CSN6B,253969_at,6.929738124,6.786429523,6.63126607,6.848124911,6.727007533,6.960788833
AT4G26440,WRKY34,253961_at,3.754707494,3.702382893,3.746060943,3.709637553,3.707488161,3.723405304
AT4G26460,,253962_at,3.608866992,3.630050616,3.603296508,3.694722733,3.658585859,3.604583757
AT4G26470,,253963_at,4.427044245,4.91435404,5.039904496,4.510482422,4.616671504,4.491591699
AT4G26480,,253964_at,9.116077688,7.94820255,8.066944935,9.081159519,8.10889604,9.252385549
AT4G26490,,253965_at,5.766567266,4.993587862,5.445608302,5.552233477,5.474268539,5.630506621
AT4G26500,SUFE1,253972_at,8.840008274,8.763487104,8.806508645,8.560140552,8.672823768,8.433247732
AT4G26510,UKL4,253970_at,8.63974132,8.112049387,8.18667972,8.483858804,8.111371402,8.557376475
AT4G26520,,253966_at,7.175995447,6.461141099,6.636105713,7.147484812,6.243357058,7.35561806
AT4G26530,FBA5,253971_at,9.910733125,9.577221721,9.435755258,9.824346653,9.503033646,9.961791103
AT4G26540,RGI3,253974_at,4.262957075,4.230625852,4.075312551,4.433795024,3.803684274,4.241485378
AT4G26550,,253967_at,7.341274402,5.793177002,5.82002984,7.371033232,6.17505099,7.122595568
AT4G26555,FKBP16-1,253973_at,9.496192833,7.751140256,7.987098509,9.395385239,8.134913317,9.5202561
AT4G26560,CBL7,253968_at,3.805839469,3.882998938,3.618505637,3.846785751,3.698491296,3.730608547
AT4G26570,ATCBL3,253982_at,8.78272044,9.030519616,9.094892653,8.61566357,8.930301564,8.84193307
AT4G26590,OPT5,253984_at,5.250717296,5.637624064,5.314863094,5.061742312,5.561589553,5.124505097
AT4G26600,,253975_at,5.573236672,4.777596561,4.419142201,5.375564844,5.116596847,5.561543644
AT4G26610,D6PKL1,253976_at,8.198761851,8.875068719,9.262397901,8.251690537,9.003295104,8.313733019
AT4G26620,,253980_at,8.104564614,7.594824708,7.726384267,8.047619955,7.645837045,7.985454488
AT4G26630,,253977_at,9.374428929,9.684547077,9.472207704,9.475519277,9.731281086,9.495557876
AT4G26640,WRKY20,253983_at,8.291982697,8.570149474,8.446111806,8.307189179,8.49040923,8.379473925
AT4G26650,,253926_at,8.514032664,8.189346296,8.306090204,8.400122975,8.281042027,8.746524086
AT4G26660,,253978_at,5.600432219,5.87844332,5.806297305,5.663361611,5.804880502,5.672534773
AT4G26670,TIM22-2,253981_at,9.402271655,8.48746728,8.011045071,9.181141035,8.418037934,9.346810238
AT4G26680,,253979_at,5.20165825,5.25997026,5.077483596,5.199387525,5.286676624,5.085058688
AT4G26690,GDPDL3,253925_at,10.24542376,9.351027353,9.597931089,9.87741231,9.497493202,10.34151336
AT4G26700,FIM1,253956_at,8.06207479,8.737860013,8.858382686,7.955276434,8.889458073,8.327644349
AT4G26710,VHA-E2,253927_at,11.23706747,9.95570968,10.07684296,11.32344277,9.798477981,11.22886662
AT4G26720,PPX1,253928_at,7.773148218,7.794160722,7.764965272,7.741532839,7.687756717,7.776759156
AT4G26740,PXG1,253930_at,3.873681639,4.082773513,3.782406602,3.92034995,3.913616771,3.859631643
AT4G26750,LIP5,253953_at,7.151379369,6.203835269,6.435911068,7.086828256,6.609964347,7.412668774
AT4G26760,MAP65-2,253947_at,8.328464637,8.610930187,8.44521744,8.331622695,8.136892618,8.09944816
AT4G26770,CDS3,253931_at,4.523085917,4.430043846,4.374842757,4.498135506,4.615522097,4.541888292
AT4G26780,AR192,253949_at,6.743539984,7.478428052,7.467085575,6.611534308,7.496739886,6.798169779
AT4G26790,,253946_at,6.825891182,7.384928559,7.718649891,7.185635134,7.111054205,6.839790693
AT4G26800,,253932_at,3.963431604,3.733040856,3.796365574,3.73265003,3.899732821,3.791727439
AT4G26820,,253933_at,4.531591705,4.83615437,4.43588054,4.726706806,4.865721841,4.315114629
AT4G26830,,253934_at,4.450708226,5.123708802,4.985502409,4.188580329,4.932499983,4.389323576
AT4G26840,SUMO1,253952_at,10.89830719,11.67151776,11.75157297,10.87898539,11.59723083,10.82275607
AT4G26850,VTC2,253922_at,11.27208203,12.08836193,12.29750247,11.71816951,12.2668727,11.44067795
AT4G26860,,253951_at,9.418394633,8.911948535,9.497624463,9.406970214,8.711549487,9.372008821
AT4G26870,,253935_at,9.682801187,10.08772842,9.867342023,9.621870049,9.916771796,9.438275958
AT4G26880,,253936_at,3.815885688,3.824474654,4.038019088,3.851327387,3.812298722,3.713486541
AT4G26890,MAPKKK16,253937_at,3.967280677,4.168804522,4.120564995,3.933337499,4.278914886,4.046387719
AT4G26900,HISN4,253921_at,9.197589946,8.772698866,8.494925495,9.213462379,8.508766869,9.17043796
AT4G26910,,253950_at,9.713066099,9.296831338,9.103098002,9.536850188,9.243262887,9.559349999
AT4G26920,,253938_at,4.17509787,4.367403536,4.26801769,4.300532127,4.45983175,4.39904641
AT4G26930,MYB97,253939_at,3.997777831,4.030409652,4.123530133,4.179904506,4.101763004,3.927082102
AT4G26940,B3GALT4,253948_at,8.162697174,8.561869901,8.690081399,8.068049496,8.58048282,8.135314156
AT4G26950,,253940_at,3.73936029,4.213539029,4.080304398,3.764621037,3.926815525,3.621891448
AT4G26970,ACO2,253954_at,10.56062051,11.2881618,11.07392626,10.38252809,11.21316646,10.48611678
AT4G26980,,253941_at,6.331350401,6.344461101,6.37682307,6.559099836,6.463656223,6.546746395
AT4G27000,RBP45C,253955_at,10.01236628,9.786591518,9.98975412,9.998859508,9.978445693,10.24775847
AT4G27010,,253942_at,6.529541081,7.376605911,7.231029089,6.315357329,7.197353663,6.335177897
AT4G27030,FAD4,253943_at,8.813361394,8.707108603,8.947960478,9.279973997,8.497023827,8.95168834
AT4G27040,VP22-1,253944_at,8.30112651,9.571337218,9.635662032,8.140172069,9.59796747,8.225260085
AT4G27050,,253945_at,7.585969022,7.206950152,7.145359265,7.808943894,7.2251506,7.461061588
AT4G27060,TOR1,253923_at,7.879589297,7.750262775,7.899082608,7.970990236,7.821809605,7.811976254
AT4G27080,ATPDIL5-4,253899_at,8.757996766,9.034507579,8.906972971,8.736083717,9.099221165,8.835636989
AT4G27090,RPL14B,253901_at,12.69095411,12.1924155,12.15078864,12.66235737,12.0406045,12.74028151
