#ecotype,Col-0,,,,,,,
#development stage,seedling,,,,,,,
#organism part,whole organism,,,,,,,
#compound,,,salicylic acid,none,salicylic acid,salicylic acid,none,none
Gene ID,Gene Name,DesignElementAccession,GSM566478,GSM566473,GSM566476,GSM566477,GSM566474,GSM566475
AT1G03400,,264843_at,10.32884889,7.547443286,10.06675698,9.993996659,8.204417129,7.941406577
AT1G03410,2A6,264826_at,6.248349074,6.21561488,6.270176627,6.264603534,6.290788298,6.089125275
AT1G03430,AHP5,264838_at,9.86945232,9.274139998,9.963458384,9.78742288,8.818323388,9.105326795
AT1G03440,,264840_at,8.557331029,8.409966591,8.082195908,8.189359008,8.648223725,8.359579017
AT1G03445,BSU1,264823_at,6.929159,6.523985485,6.590544621,6.692431636,6.479245022,6.371797813
AT1G03457,,264822_at,7.784669424,7.536127457,7.186727089,7.301245309,7.467138244,7.966115138
AT1G03470,NET3A,264821_at,7.122376027,7.458296616,7.335672164,7.20210239,7.267659151,7.342892161
AT1G03475,CPX1,264820_at,11.39109734,10.9175942,11.26821981,11.0933386,10.28792642,10.58704669
AT1G03490,NAC006,264829_at,4.318494557,4.370372734,4.35724015,4.299503612,4.676892452,4.437239417
AT1G03510,PCMP-E3,264819_at,6.001256373,6.397861983,6.01113018,5.975335394,5.931982883,6.029730831
AT1G03520,,264844_at,7.863607784,8.218881919,7.984234397,7.674243007,8.59005937,8.440850553
AT1G03530,ATNAF1,264818_at,7.67027208,8.054027561,7.525963948,7.452165199,8.341500507,7.693976683
AT1G03540,PCMP-E4,264817_at,5.343162719,5.665681956,5.463314379,5.361135164,5.333691575,5.503927589
AT1G03550,SCAMP2,264835_at,6.678210836,7.896448778,7.277122968,6.73540215,7.84535129,7.626370639
AT1G03560,,264816_at,6.621921399,7.112755663,6.447055818,6.495121723,6.600861082,6.75834799
AT1G03590,PPC6-6,264833_at,9.59121236,9.594938574,9.647716154,9.436713673,9.262423225,9.447197063
AT1G03600,PSB27-1,264837_at,12.85292652,12.92160046,12.95690293,13.0739605,12.80317012,13.07887294
AT1G03610,,264836_at,9.476854392,9.45708518,9.489523049,9.513688381,9.162933233,9.73261079
AT1G03620,,264815_at,6.19104427,5.872198518,5.715467471,5.519251449,6.182184737,5.463837549
AT1G03630,PORC,264839_at,11.21309609,10.87395882,11.10575914,11.00550752,11.32420252,10.97699375
AT1G03660,,264832_at,8.567314682,8.420629724,8.457867901,8.179301143,8.611299052,8.084288029
AT1G03680,ATHM1,264845_at,12.69022995,12.4658365,12.46923317,12.52035183,12.1854063,12.30218254
AT1G03687,,264831_at,7.31812871,7.816731027,7.678576714,7.769492631,7.594903847,7.957420026
AT1G03700,,264842_at,7.160373066,6.381969416,7.37668146,7.535567013,6.62750065,6.853059155
AT1G03710,,264830_at,4.238845707,4.181129311,4.152966922,4.213592109,4.508631679,4.373140908
AT1G03720,,264825_at,5.653858345,5.350458301,5.436627774,5.521817521,5.635021209,5.68593594
AT1G03730,,264834_at,10.08005497,9.60170478,9.945333313,10.07867667,9.791295472,9.60587908
AT1G03740,,264841_at,7.94521085,8.067032207,8.148714538,8.055958593,6.215109845,8.031353917
AT1G03750,SWI2,265088_at,6.044680941,6.252171107,6.495480447,6.096846468,7.010869529,6.125375469
AT1G03760,,265087_at,7.780143866,7.506918055,7.851886336,7.879620723,7.610577881,7.51395534
AT1G03770,RING1B,265086_at,5.238615457,4.982411593,5.245372946,4.978590208,5.184874379,5.36759819
AT1G03780,TPX2,265085_at,5.812946587,6.023062747,5.618241959,5.669570567,6.058605588,5.775918606
AT1G03790,SOM,265084_at,6.114611278,6.0410027,6.252989387,6.096600246,5.905421518,6.218001687
AT1G03820,,265083_at,6.84301266,7.968731594,6.66886676,6.797790988,7.803698584,8.583686074
AT1G03830,,265082_at,6.165578275,6.35555776,6.288454991,6.210400893,7.085605409,6.384345427
AT1G03840,MGP,265081_at,5.377019502,5.790748966,5.817380964,5.878832697,6.074401655,5.91029631
AT1G03850,,265067_at,12.43096029,11.04312606,12.68985972,12.72865921,11.41438177,11.08001646
AT1G03860,PHB2,265037_at,11.61110447,11.18421992,11.44791392,11.54372663,10.68194387,11.37362388
AT1G03870,FLA9,265066_at,12.14593229,12.51617147,11.63483881,11.91016403,12.6307759,12.84484261
