#ecotype,Col-0,,,,,,
#age,10 (day),,,,,,
#developmental stage,seedling,,,,,,
#organism part,whole organism,,,,,,
#age,10 (day),,,,,,
#development stage,seedling,,,,,,
#compound,,none,none,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,none
Gene ID,Gene Name,SRR797194,SRR797230,SRR797231,SRR797240,SRR797241,SRR833246
AT1G05850,CTL1,13035,27136,8930,10830,30796,26095
AT1G05860,,221,418,159,262,604,531
AT1G05870,,305,577,216,316,859,601
AT1G05880,ARI12,2,15,4,1,2,9
AT1G05890,ARI5,1072,2515,900,1216,2988,2269
AT1G05894,,10,34,8,16,23,27
AT1G05900,NTH2,338,667,203,302,723,617
AT1G05910,,798,2138,663,1106,2226,2072
AT1G05920,,0,2,0,0,1,1
AT1G05925,,0,0,0,0,0,0
AT1G05930,,0,0,0,0,1,0
AT1G05940,CAT9,604,1106,335,482,1198,1028
AT1G05950,,94,169,59,147,252,217
AT1G05960,,1981,4551,1376,2445,4191,4248
AT1G05970,,108,196,63,99,235,197
AT1G05980,,0,0,0,0,0,0
AT1G05990,CML7,0,27,5,6,51,7
AT1G06000,UGT89C1,460,1139,362,594,1624,925
AT1G06002,,2,1,0,0,2,1
AT1G06010,,140,316,84,142,368,298
AT1G06020,,4,10,4,6,13,11
AT1G06030,,1,6,1,9,5,1
AT1G06040,BBX24,4516,9184,3582,5088,12610,9844
AT1G06050,,89,226,116,158,364,247
AT1G06060,,584,1049,328,417,1163,1083
AT1G06070,,506,1122,294,500,1153,1067
AT1G06080,ADS1,66,132,46,60,171,138
AT1G06090,,52,185,88,59,341,122
AT1G06100,,44,85,48,48,106,133
AT1G06110,SKIP16,363,817,289,385,992,752
AT1G06120,,7,166,39,16,210,77
AT1G06130,GLX2-4,591,1035,284,510,843,938
AT1G06135,,1,6,0,0,4,2
AT1G06137,,0,0,0,0,0,0
AT1G06140,PCMP-E61,23,70,19,33,51,59
AT1G06148,,3,12,7,8,14,10
AT1G06149,,0,0,0,0,0,0
AT1G06150,EMB1444,80,151,51,74,147,121
AT1G06160,ERF094,106,162,50,47,83,128
AT1G06170,BHLH89,3,18,5,14,22,13
AT1G06180,ATMYB13,211,375,174,313,521,441
AT1G06190,,1320,2775,796,1332,2855,2624
AT1G06200,,912,1851,570,860,2056,1724
AT1G06210,TOL2,726,1670,498,772,1649,1702
AT1G06220,CLO,1347,3478,1276,2321,4167,3311
AT1G06225,CLE3,0,1,0,0,1,0
AT1G06230,GTE4,1553,3682,1201,1877,3870,3663
AT1G06240,,247,408,106,179,375,342
AT1G06250,,57,120,25,55,79,106
AT1G06260,,0,2,0,1,5,5
AT1G06265,,28,63,26,31,60,57
AT1G06270,,67,151,48,81,149,168
AT1G06280,LBD2,0,0,0,1,0,0
AT1G06290,ACX3,968,2430,853,1052,2957,2257
AT1G06310,ACX3.2,3,12,1,6,16,14
AT1G06320,,3,11,2,2,12,5
AT1G06330,,0,7,2,0,5,2
AT1G06340,,1,4,1,0,2,2
AT1G06350,,20,90,20,40,87,109
AT1G06360,,568,1080,568,728,2582,1461
AT1G06370,,53,123,44,62,147,118
AT1G06380,,406,863,303,549,1197,818
AT1G06390,ASK9,1627,3094,1045,1490,3632,3252
AT1G06400,RABA1A,1676,3176,802,1056,2733,2760
AT1G06410,TPS7,6871,14765,4251,5705,13728,13030
AT1G06420,,33,47,8,13,32,57
AT1G06430,FTSH8,4469,6933,2389,3442,7208,5539
AT1G06440,,78,115,42,56,118,149
AT1G06450,CAF1-1,149,280,124,197,399,295
AT1G06460,ACD32.1,2060,3447,1206,2043,3684,3226
AT1G06470,,723,1661,620,826,2155,1799
AT1G06475,,75,141,50,62,141,112
AT1G06480,,0,0,0,0,0,0
AT1G06490,CALS7,63,307,105,203,404,262
AT1G06500,,139,264,70,121,275,291
AT1G06510,,400,701,260,375,833,701
AT1G06515,,380,645,274,313,1014,773
AT1G06520,GPAT1,220,430,162,189,370,395
AT1G06530,PMD2,1465,3062,841,1303,3506,2764
AT1G06540,,12,23,13,17,33,15
AT1G06550,,615,1961,719,1008,2664,1860
AT1G06560,,228,512,214,333,685,565
AT1G06570,HPD,1377,2186,568,936,2141,1707
AT1G06580,,52,101,36,48,104,107
AT1G06590,APC5,171,449,171,305,570,500
AT1G06610,,0,0,0,0,0,0
AT1G06620,,630,2191,622,960,2432,1732
AT1G06630,,405,937,253,411,1108,920
AT1G06640,,2436,7404,2780,3424,10644,7023
AT1G06645,,235,403,125,138,451,461
AT1G06650,,835,1349,429,648,1443,1305
AT1G06660,JASON,25,88,24,41,87,103
AT1G06670,NIH,1562,3890,1510,2641,5082,3681
AT1G06680,PSBP1,62815,96176,30508,42934,113288,85658
AT1G06690,,1003,1465,524,784,1766,1390
AT1G06700,PTI11,1360,2846,1031,1329,3335,3086
AT1G06710,,134,348,146,235,416,350
AT1G06720,,981,2900,1253,2145,4088,2767
AT1G06730,,296,636,209,377,757,708
AT1G06740,,84,207,62,96,265,228
AT1G06750,,3,8,2,7,13,8
AT1G06760,,2197,4530,1099,1543,4861,4825
AT1G06770,DRIP1,225,574,230,344,749,562
AT1G06780,GAUT6,469,1169,442,636,1277,1158
AT1G06790,,207,407,143,258,618,411
AT1G06800,PLA-I{gamma}1,338,777,197,198,762,659
AT1G06810,,0,1,0,0,0,0
AT1G06820,CRTISO,791,1817,548,909,1888,1796
AT1G06830,GRXS11,212,331,166,229,588,346
AT1G06840,,450,1149,444,605,1281,1258
AT1G06850,AtbZIP52,260,637,183,265,702,605
AT1G06860,,0,0,0,0,0,0
AT1G06870,TPP2,962,1854,514,1018,1685,1554
AT1G06880,,0,0,0,0,0,0
AT1G06890,UXT3,1462,3046,1057,1329,3234,2977
AT1G06900,,1384,3921,1508,2231,4501,3709
AT1G06910,TRFL7,104,212,77,114,286,236
AT1G06920,OFP4,3,3,0,1,1,4
AT1G06923,,5,37,11,9,82,25
AT1G06925,,0,0,0,0,0,0
AT1G06930,,3,16,3,2,9,6
AT1G06950,TIC110,3063,6800,2096,3553,7707,7261
AT1G06960,,205,452,157,219,539,527
AT1G06970,CHX14,6,7,2,9,10,5
AT1G06980,,92,138,47,57,157,138
AT1G06990,,0,0,0,1,1,0
AT1G07000,ATEXO70B2,890,1491,392,556,1232,1085
AT1G07010,,1624,2238,566,933,2140,2071
AT1G07020,,270,504,154,175,623,504
AT1G07025,,0,0,0,0,1,2
AT1G07030,,734,1170,477,695,1596,1150
AT1G07040,,347,705,259,366,919,647
AT1G07050,,113,311,109,204,372,310
AT1G07051,MIR847A,0,0,0,0,0,0
AT1G07060,,3,5,1,5,5,2
AT1G07070,RPL35AA,369,787,295,471,1328,821
AT1G07080,,1284,2244,645,1000,2133,1953
AT1G07090,LSH6,551,919,253,334,917,938
AT1G07100,,0,0,0,0,0,0
AT1G07110,FKFBP,2560,4213,1690,2474,5544,4203
AT1G07119,,9,13,4,2,14,18
AT1G07120,,19,37,6,11,30,32
AT1G07128,,8,10,6,4,13,19
AT1G07130,STN1,34,62,25,19,69,48
AT1G07135,,1431,3560,613,1100,2364,2181
AT1G07140,RANBP1A,4353,8413,2667,3684,10401,7935
AT1G07150,MAPKKK13,221,382,160,231,767,288
AT1G07160,,15,50,24,22,78,25
AT1G07170,,333,645,210,255,772,570
AT1G07175,,4,19,3,1,16,3
AT1G07180,NDA1,2091,3092,857,1424,2773,2179
AT1G07190,,0,0,0,0,0,0
AT1G07200,SMXL6,850,1823,709,1061,2559,1790
AT1G07210,,799,1527,527,764,1683,1593
AT1G07220,,415,744,191,389,696,719
AT1G07230,NPC1,669,1216,398,525,1413,1184
AT1G07240,UGT71C5,1198,2440,636,835,2097,2102
AT1G07250,UGT71C4,881,1448,407,526,1624,1433
AT1G07260,UGT71C3,144,435,83,129,318,421
AT1G07270,CDC6B,16,38,9,13,36,38
AT1G07280,,1461,2483,678,968,2252,2531
AT1G07290,GONST2,33,81,25,37,76,79
AT1G07300,,71,166,62,86,156,149
AT1G07310,,990,2003,505,626,2035,1648
AT1G07320,RPL4,6402,10634,2484,4069,11006,9411
AT1G07330,,14,34,4,13,10,12
AT1G07340,STP2,1,0,0,0,1,0
AT1G07350,SR45A,3993,6888,1624,3125,6186,5287
AT1G07360,,1237,2644,869,1306,3156,2554
AT1G07370,PCNA,302,548,204,337,772,592
AT1G07380,,128,393,105,159,363,295
AT1G07390,AtRLP1,196,404,111,156,198,340
AT1G07400,HSP17.8,7989,12294,1568,5426,7438,7246
AT1G07410,RABA2B,114,273,76,105,247,230
AT1G07420,SMO2-2,684,1292,446,604,1528,1530
AT1G07430,AIP1,19,69,6,9,29,53
AT1G07440,,464,711,223,333,691,716
AT1G07450,,25,41,13,25,23,24
AT1G07460,,0,0,0,0,0,0
AT1G07470,,289,607,185,274,646,583
AT1G07473,,13,27,4,8,18,16
AT1G07476,,3,4,0,3,5,4
AT1G07480,,314,616,190,270,638,566
AT1G07485,,0,1,0,2,1,2
AT1G07490,RTFL3,2,10,0,4,7,12
AT1G07500,SMR5,7,18,14,3,14,13
AT1G07510,FTSH10,948,2006,586,981,1933,1676
AT1G07520,,186,560,167,236,482,443
AT1G07530,SCL14,917,2012,484,777,1558,1722
AT1G07540,TRP5,0,1,0,1,2,1
AT1G07550,,5,39,14,24,57,62
AT1G07560,,33,316,164,168,695,402
AT1G07570,APK1A,1023,2246,637,983,2217,2022
AT1G07580,,0,1,0,0,0,0
AT1G07590,,9197,19762,10361,11166,30992,16027
AT1G07600,MT1A,0,0,0,0,0,0
AT1G07610,MT1C,636,1296,855,700,2712,1098
AT1G07615,ATOBGM,216,440,142,181,564,421
AT1G07620,ATOBGM,130,192,57,104,150,165
AT1G07630,PLL5,1011,2206,591,931,1605,1650
AT1G07640,OBP2,955,1820,313,596,1006,1413
AT1G07645,ATDSI-1VOC,4,12,1,0,28,7
AT1G07650,,1950,4343,1419,2103,3967,4258
AT1G07660,,323,695,194,266,801,705
AT1G07670,ECA4,1374,3210,1070,1722,3617,2987
AT1G07680,,0,1,0,0,1,0
AT1G07690,,3,13,1,1,7,13
AT1G07700,,1089,1708,594,887,1871,1478
AT1G07702,,0,0,0,0,0,0
AT1G07705,,417,1070,382,607,1374,1188
AT1G07710,,29,76,17,29,63,54
AT1G07720,KCS3,3205,5327,1739,2291,4946,4755
AT1G07725,ATEXO70H6,2,2,2,0,3,4
AT1G07728,,5,14,4,6,10,8
AT1G07730,DIR25,0,6,1,4,6,0
AT1G07740,,48,171,35,65,152,146
AT1G07745,RAD51D,92,199,82,125,268,263
AT1G07747,,0,1,0,0,0,0
AT1G07750,,401,1242,445,501,1968,893
AT1G07760,,0,0,0,0,0,0
AT1G07770,RPS15AA,3443,6923,2154,3167,8309,6472
AT1G07780,PAI1,98,210,99,180,306,206
AT1G07790,HTB1,680,1051,374,611,1455,1189
AT1G07795,,0,22,2,2,14,5
AT1G07800,,0,0,0,0,0,0
AT1G07810,ECA1,1076,2241,676,919,2207,2036
AT1G07820,,655,1153,310,444,1266,1279
AT1G07830,,362,709,217,322,877,716
AT1G07840,,544,1135,485,801,1632,1280
AT1G07850,,4,6,1,0,9,5
AT1G07860,,0,3,0,2,0,0
AT1G07870,,214,454,127,166,423,430
AT1G07880,MPK13,125,268,75,98,231,305
AT1G07885,,8,22,3,4,16,11
AT1G07890,APX1,45706,84099,19062,31081,69574,64768
AT1G07900,LBD1,9,11,1,7,5,20
AT1G07901,,14,42,11,11,29,44
AT1G07910,ATRNL,430,855,281,450,899,883
AT1G07920,A1,3075,6245,1832,2870,7607,5846
AT1G07930,A1,5555,11196,3462,5065,13406,10925
AT1G07940,A1,2742,5477,1713,2704,6806,5102
AT1G07950,MED22B,288,601,214,310,801,616
AT1G07960,PDIL5-1,559,1202,426,589,1474,1271
AT1G07970,,254,548,174,279,661,582
AT1G07980,NF-YC10,274,530,171,241,625,536
AT1G07985,,4,17,7,15,66,16
AT1G07990,,1032,2343,665,991,2324,2175
AT1G08000,GATA10,253,519,190,265,649,530
AT1G08005,,2,3,0,2,4,3
AT1G08010,GATA11,585,1237,363,496,1301,1333
AT1G08030,TPST,423,950,262,443,994,961
AT1G08032,,0,0,0,0,0,0
AT1G08035,SMR16,1,3,1,3,2,1
AT1G08040,,230,531,180,265,560,495
AT1G08050,,250,485,121,146,349,365
AT1G08060,MOM,633,1517,488,830,1505,1503
AT1G08065,ACA5,0,0,0,0,0,0
AT1G08070,PCMP-H12,28,65,21,39,59,57
AT1G08080,ACA7,0,0,0,0,0,0
AT1G08090,NRT2.1,135,243,105,67,272,572
AT1G08100,NRT2.2,0,0,0,0,0,0
AT1G08105,,0,5,0,2,1,2
AT1G08110,,1621,2964,780,1203,3036,2681
AT1G08115,,1197,75,6,178,95,450
AT1G08120,,2,4,6,0,5,3
AT1G08125,,340,699,217,344,910,680
AT1G08130,LIG1,706,1795,746,1169,2386,1798
AT1G08135,CHX6B,0,0,0,0,0,0
AT1G08140,CHX6A,0,1,0,0,1,0
AT1G08150,CHX5,1,0,0,0,0,1
AT1G08160,,111,461,78,143,391,329
AT1G08165,,7,35,6,18,40,25
AT1G08170,,0,2,0,0,1,0
AT1G08180,SMR2,115,236,52,71,172,229
AT1G08190,VPS41,2216,5366,1621,2114,5481,4954
AT1G08200,AXS2,10049,20681,6778,10509,21869,19128
AT1G08210,,341,648,211,311,761,692
AT1G08220,,220,451,189,226,602,484
AT1G08230,GAT1,570,1153,212,369,636,873
AT1G08240,,0,0,0,0,0,0
AT1G08250,ADT6,493,727,231,341,831,655
AT1G08260,POL2A,244,708,227,513,723,791
AT1G08270,,34,75,28,39,68,79
AT1G08280,GALT29A,258,701,187,365,698,718
AT1G08290,WIP3,69,159,48,81,119,169
AT1G08300,NVL,469,1052,363,561,1273,952
AT1G08310,,36,167,46,57,218,145
AT1G08315,,399,754,221,230,873,674
AT1G08320,TGA9,57,278,107,86,470,255
AT1G08340,ROPGAP5,31,228,69,72,329,157
AT1G08350,TMN5,154,343,104,153,362,320
AT1G08360,RPL10AA,4830,9520,3632,6066,12211,9715
AT1G08370,DCP1,1012,2013,696,959,2289,2133
AT1G08380,PSAO,31484,54090,14591,20440,56465,42049
AT1G08390,,40,114,32,56,127,109
AT1G08400,MAG2L,147,331,111,161,389,286
AT1G08410,LSG1-2,762,1755,685,1097,2453,1699
AT1G08420,BSL2,2041,4638,1350,1872,4659,3916
AT1G08430,ALMT1,101,290,61,133,154,217
AT1G08440,ALMT2,4,14,1,2,9,4
AT1G08450,CRT3,1272,2094,708,969,2074,1833
AT1G08460,HDA8,377,680,180,259,748,596
AT1G08465,YAB2,213,431,129,160,390,471
AT1G08470,SSL3,326,685,213,305,803,653
AT1G08480,SDH6,1027,1942,610,779,2387,1894
AT1G08490,NFS2,1118,1979,655,1103,2262,2064
AT1G08500,ENODL18,32,106,61,63,186,69
AT1G08510,FATB,2056,4603,1525,2005,6066,4278
AT1G08520,CHLD,3609,7448,2114,3661,8076,7311
AT1G08530,,217,412,156,198,536,457
AT1G08540,SIGB,1415,2660,874,1349,3002,2480
AT1G08550,VDE1,1271,2418,743,1142,2794,2529
AT1G08560,KN,528,1082,248,422,1157,1402
AT1G08570,ACHT4,2485,4090,1153,1401,4084,4420
AT1G08580,,824,1529,790,1173,2518,1646
AT1G08590,PXL1,76,234,72,95,321,190
AT1G08592,,0,0,0,0,0,0
AT1G08600,ATRX,509,1536,521,894,1727,1523
AT1G08610,,201,512,246,450,839,535
AT1G08620,PKDM7D,906,2118,621,937,1833,2006
AT1G08630,THA1,46,84,15,22,61,59
AT1G08640,CJD1,1873,3315,1143,1842,3842,3507
AT1G08650,PPCK1,894,2105,709,1073,2271,1731
AT1G08660,SIA1,428,1190,381,439,1362,1238
AT1G08670,,6,60,33,17,103,37
AT1G08680,ZIGA4,510,1248,403,613,1278,1287
AT1G08695,SCRL3,1,0,0,0,0,0
AT1G08700,PS1,558,977,304,471,1149,926
AT1G08710,SKIP24,240,491,153,204,554,461
AT1G08720,EDR1,634,1380,442,620,1422,1265
AT1G08730,XI-C,16,44,13,17,46,41
AT1G08735,,0,0,0,0,0,0
AT1G08740,,0,0,0,0,0,0
AT1G08750,,267,473,203,300,624,559
AT1G08760,,387,936,335,396,1046,955
AT1G08770,PRA1E,396,690,198,263,846,657
AT1G08780,AIP3,376,888,238,339,947,793
AT1G08790,,0,1,0,0,0,0
AT1G08800,MYOB1,4734,10476,3763,4687,9402,10380
AT1G08810,MYB60,414,1002,347,442,1090,858
AT1G08820,PVA22,1390,3449,1072,1439,3559,3185
AT1G08830,CSD1,614,1566,466,582,1637,1328
AT1G08840,emb2411,114,364,135,232,494,399
AT1G08845,,154,276,133,176,417,330
AT1G08860,BON3,11,22,7,21,17,15
AT1G08870,,0,0,0,0,0,0
AT1G08880,HTA5,1821,3260,1287,1610,4550,3572
AT1G08890,SUGTL4,648,1741,705,768,2267,1664
AT1G08900,SUGTL3,166,329,93,118,324,332
AT1G08910,,496,1326,507,592,1708,1261
AT1G08920,ESL1,413,1837,779,969,2789,1505
AT1G08930,ERD6,14158,28957,8307,11039,27143,27177
AT1G08940,,398,1054,251,359,1081,757
AT1G08950,,0,0,0,0,0,1
AT1G08960,CCX5,358,654,259,343,868,718
AT1G08970,NFYC9,609,1335,409,604,1544,1283
AT1G08980,AMI1,945,1680,435,647,1584,1744
AT1G08985,,0,0,0,0,0,0
AT1G08990,GUX5,20,158,70,93,388,109
AT1G09000,ANP1,86,196,82,112,255,229
AT1G09010,EBM,655,1486,381,575,1463,1494
AT1G09020,SNF4,1161,2558,813,1105,3060,2690
AT1G09026,,0,0,0,0,0,0
AT1G09030,NFYB4,0,0,0,0,0,0
AT1G09040,,105,236,98,140,332,237
AT1G09050,,111,254,76,135,276,211
AT1G09060,,1001,2397,705,1090,2392,2141
AT1G09070,SRC2,19917,31413,6444,9420,26405,24523
AT1G09080,MED37B,28,97,25,57,54,49
AT1G09090,RBOHB,33,319,66,55,223,145
AT1G09100,RPT5B,342,890,292,434,1022,862
AT1G09110,,0,0,0,0,0,0
AT1G09130,,4548,7366,2165,3301,7799,6576
AT1G09140,SR30,2138,4437,1120,2008,4137,3729
AT1G09150,,551,1022,335,570,1260,1049
AT1G09155,PP2B15,8,27,10,13,42,32
AT1G09157,,14,21,4,14,18,29
AT1G09160,,983,2120,657,951,2483,2248
AT1G09170,,13,91,31,23,108,46
AT1G09176,,1,8,1,1,5,2
AT1G09180,ATSAR1,18,37,10,17,27,26
AT1G09190,PCMP-E70,68,127,38,75,158,138
AT1G09195,,122,357,131,137,360,341
AT1G09200,HTR1,1003,1409,387,646,1673,1673
AT1G09210,CRT2,3124,7204,2107,3470,8591,7442
AT1G09220,PCMP-E25,32,67,23,25,68,74
AT1G09230,SNRNP65,241,526,225,309,565,555
AT1G09240,NAS3,315,500,185,387,398,368
AT1G09245,SPH14,0,0,0,0,0,0
AT1G09250,BHLH149,585,1365,394,474,1626,1173
AT1G09260,,0,0,0,0,0,0
AT1G09270,IMPA4,1737,4291,1314,1815,4523,4012
AT1G09280,STR6,342,689,254,340,862,682
AT1G09290,,176,375,146,234,462,452
AT1G09300,,129,327,102,158,342,315
AT1G09310,,11860,24266,9574,11566,29766,24497
AT1G09320,,231,521,158,290,605,534
AT1G09330,ECH,1371,2614,884,1183,3088,2775
AT1G09340,CRB,19786,25997,8771,12109,31775,24185
AT1G09350,GOLS3,430,1224,494,595,1967,1290
AT1G09360,,0,0,0,0,2,2
AT1G09370,,0,3,2,3,7,3
AT1G09380,,5,45,8,3,21,41
AT1G09390,,122,247,148,191,688,307
AT1G09400,,12,7,5,8,19,8
AT1G09410,PCMP-H18,34,67,11,38,58,65
AT1G09415,NIMIN-3,77,193,54,85,199,188
AT1G09420,G6PD4,85,202,48,114,234,254
AT1G09421,,1,1,1,1,3,4
AT1G09430,ACLA-3,1089,2462,826,1096,2894,2250
AT1G09440,,137,334,140,166,496,385
AT1G09450,HASPIN,52,79,33,52,104,100
AT1G09460,,197,509,207,264,916,628
AT1G09470,,88,189,70,127,279,261
AT1G09480,,29,58,26,27,45,66
AT1G09483,,0,0,0,0,0,0
AT1G09486,,43,93,33,44,126,80
AT1G09490,,423,714,280,405,774,735
AT1G09500,,190,234,63,128,215,134
AT1G09510,,2,6,0,2,5,4
AT1G09520,,404,707,258,407,964,741
AT1G09530,PIF3,1322,3338,489,681,1693,3155
AT1G09540,MYB61,8,73,18,21,63,36
AT1G09550,PAE1,0,0,0,0,0,0
AT1G09560,GLP4,2021,4689,1875,1621,5653,3796
AT1G09570,PHYA,1505,3945,1102,1689,4149,4044
AT1G09575,,133,244,104,130,373,274
AT1G09580,,136,334,113,165,399,311
AT1G09590,RPL21A,2912,5898,1775,2609,7290,5632
AT1G09600,,12,23,3,15,35,43
AT1G09610,GXM1,21,57,22,33,74,53
AT1G09620,,3041,7476,2695,4512,8866,7254
AT1G09625,,0,0,0,0,0,0
AT1G09630,RABA2A,426,919,277,390,1032,929
AT1G09640,,6408,13016,4746,7319,16195,13109
AT1G09645,,470,897,315,417,1269,1003
AT1G09650,,16,36,2,5,20,43
AT1G09660,,536,967,414,639,1511,1028
AT1G09665,,0,0,0,0,0,0
AT1G09680,,30,91,20,32,64,83
AT1G09690,RPL21A,4685,8865,2452,3767,10323,8231
AT1G09700,DRB1,195,452,151,247,514,509
AT1G09710,,113,178,62,107,213,193
AT1G09720,NET2B,1,0,0,0,0,1
AT1G09730,,882,2068,648,1010,2124,2032
AT1G09740,,218,661,428,374,1523,592
AT1G09750,AED3,1305,2133,594,994,2486,2403
AT1G09760,U2A',783,1618,579,1006,2065,1686
AT1G09770,CDC5,2629,6454,2133,3284,6927,6062
AT1G09780,PGM1,11264,24937,8145,11739,26815,23764
AT1G09790,COBL6,0,0,1,0,1,0
AT1G09794,,102,232,80,76,215,183
AT1G09795,HISN1B,2045,3831,1151,1776,4228,3755
AT1G09800,,148,250,84,159,251,272
AT1G09810,ECT11,353,803,385,588,1284,948
AT1G09812,,28,42,5,17,34,60
AT1G09815,POLD4,518,979,279,405,1041,936
AT1G09820,,140,255,72,123,246,286
AT1G09830,PUR2,743,1438,475,803,1737,1396
AT1G09840,ASK10,878,1974,663,944,2218,2021
AT1G09850,XBCP3,452,933,278,452,923,859
AT1G09860,PUP16,0,3,1,0,8,3
AT1G09870,,682,1221,346,631,1123,1156
AT1G09880,,10,44,9,16,29,34
AT1G09890,,29,130,44,49,127,112
AT1G09900,,414,885,347,639,1253,954
AT1G09910,,258,556,156,245,555,567
AT1G09920,,709,1586,489,603,1606,1437
AT1G09930,OPT2,17,42,7,15,14,21
AT1G09932,,323,686,238,323,772,659
AT1G09935,,0,0,0,0,0,0
AT1G09940,HEMA2,1602,3129,714,1141,2277,2068
AT1G09950,RAS1,243,403,104,109,265,337
AT1G09960,SUC4,152,335,66,130,270,278
AT1G09970,LRR XI-23,15032,30992,7536,13913,22648,24636
AT1G09980,,885,2026,787,1055,2343,2124
AT1G09995,,123,217,113,101,236,217
AT1G10000,,52,119,33,37,121,105
AT1G10010,AAP8,0,1,0,0,0,2
AT1G10020,,1007,1933,556,708,2063,1783
AT1G10030,ERG28,209,399,121,188,457,410
AT1G10040,,58,142,45,66,106,111
AT1G10050,,329,964,273,433,1014,771
AT1G10060,ATBCAT-1,960,2479,710,897,1916,2247
AT1G10070,BCAT2,86,126,55,58,116,156
AT1G10090,,3422,6632,2236,3216,5970,6023
AT1G10095,,234,379,100,182,338,375
AT1G10100,,0,0,0,0,0,1
AT1G10110,,17,40,21,28,43,27
AT1G10120,BHLH74,322,745,206,349,749,718
AT1G10130,ECA3,712,1815,602,897,1917,1759
AT1G10140,,137,496,240,240,1048,519
AT1G10150,PP2A10,493,1147,477,430,1450,1221
AT1G10155,ATPP2-A10,6,40,8,19,38,29
AT1G10160,,202,485,157,256,523,489
AT1G10170,ATNFXL1,2155,4935,1406,2642,4172,3759
AT1G10180,EXO84C,398,959,282,542,958,991
AT1G10190,,0,0,0,0,0,0
AT1G10200,WLIM1,771,1752,574,839,1851,1896
AT1G10210,MPK1,102,225,60,114,254,248
AT1G10220,,2,10,5,3,36,7
AT1G10230,ASK18,515,784,296,459,1053,770
AT1G10240,FRS11,198,448,194,324,698,535
AT1G10250,,0,0,1,0,2,1
AT1G10260,,0,0,0,0,0,0
AT1G10270,GRP23,682,1549,518,838,1780,1317
AT1G10280,,94,187,46,86,183,171
AT1G10290,DRP2A,2548,6023,1960,2631,6551,5812
AT1G10300,,17,49,12,23,35,43
AT1G10310,,468,710,224,436,849,727
AT1G10320,,356,935,275,476,968,890
AT1G10330,PCMP-E71,47,98,37,44,123,107
AT1G10340,,111,260,83,71,272,214
AT1G10350,,244,584,137,169,513,501
AT1G10360,GSTU18,561,863,205,381,900,751
AT1G10370,GSTU17,12617,24106,6035,8556,18068,15272
AT1G10380,,160,469,81,141,366,326
AT1G10385,EXO84A,0,7,1,0,9,3
AT1G10390,NUP98A,2645,5812,1951,2733,6809,5857
AT1G10400,UGT90A2,14,52,6,15,43,57
AT1G10410,,1857,3826,1316,1758,3997,3633
AT1G10417,,7,36,17,14,33,38
AT1G10419,,0,0,0,0,0,0
AT1G10430,PP2A2,672,1392,425,670,1611,1441
AT1G10440,,0,0,0,0,0,0
AT1G10450,SNL6,661,1616,784,1286,2369,1628
AT1G10455,,0,0,2,0,4,0
AT1G10460,GLP7,9,42,40,52,203,43
AT1G10470,ARR4,1159,2218,3344,4765,11581,2197
AT1G10480,ZFP5,27,121,122,113,533,211
AT1G10490,,576,1590,743,1481,2274,1699
AT1G10500,ISCA,1445,2326,794,1175,2692,2186
AT1G10510,emb2004,1100,2214,725,1196,2506,2200
AT1G10520,POLL,28,76,33,49,140,93
AT1G10522,PRIN2,399,714,225,417,817,794
AT1G10530,,9,49,9,19,33,21
AT1G10538,,0,0,0,0,0,0
AT1G10540,NAT8,5,16,5,8,8,9
AT1G10550,XTH33,82,283,81,56,505,354
AT1G10560,PUB18,131,288,80,96,243,213
AT1G10570,ULP1C,276,795,347,409,1096,850
AT1G10580,,3111,6326,2077,2766,6080,5035
AT1G10585,BHLH167,2114,3974,2144,3241,4784,2758
AT1G10586,BHLH168,2,8,3,3,3,4
AT1G10588,,2,1,3,0,7,4
AT1G10590,,2623,4947,1542,2316,5741,4683
AT1G10600,AMSH2,299,529,165,241,560,488
AT1G10610,BHLH90,99,199,73,76,216,204
AT1G10620,PERK11,1,1,0,0,2,2
AT1G10630,ATARFA1F,2010,3692,1110,1524,4331,3752
AT1G10640,,57,106,36,51,70,119
AT1G10650,,1212,2423,625,1010,1979,2087
AT1G10652,,0,0,0,0,0,0
AT1G10657,,118,212,50,91,191,224
AT1G10660,,464,942,273,467,874,865
AT1G10670,ACLA-1,4472,9873,3232,4431,11663,9401
AT1G10680,ABCB10,0,5,1,1,3,2
AT1G10682,,293,1086,630,551,2178,885
AT1G10690,SMR8,44,75,18,39,69,72
AT1G10700,PRS3,423,877,280,454,1058,842
AT1G10705,,0,0,0,0,0,0
AT1G10710,PHS1,10,13,4,5,5,11
AT1G10717,ESF1.3,0,0,0,0,0,0
AT1G10720,,857,1937,503,704,1877,1827
AT1G10730,AP1M1,133,367,118,154,377,348
AT1G10740,,717,1395,374,475,1305,1527
AT1G10745,ESF1.2,0,0,0,0,0,0
AT1G10747,ESF1.1,0,0,0,0,0,1
AT1G10750,,45,119,23,52,114,134
AT1G10760,GWD1,5288,13698,4463,7345,12723,12838
AT1G10770,,65,161,33,37,116,119
AT1G10780,,103,180,50,93,190,204
AT1G10790,,13,22,10,15,41,27
AT1G10800,,2,13,9,8,25,18
AT1G10810,,23,57,19,21,66,69
AT1G10820,,350,758,243,377,878,829
AT1G10830,Z-ISO,624,1010,378,550,1376,984
