#developmental stage,seeding,,,,,,,
#organism part,whole organism,,,,,,,
#genotype,columbia,,,,,,,
#compound,brassinazole,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Col_BRZ_rep3,Col_mock_rep3,Col_mock_rep1,Col_mock_rep2,Col_BRZ_rep2,Col_BRZ_rep1
AT5G54880,,248145_at,5.013803739,5.187196444,4.738641838,4.986885959,5.055793802,5.096354724
AT5G54890,,248135_at,4.602235618,4.704673978,4.570595257,5.046420132,4.815609275,4.704673978
AT5G54900,RBP45A,248147_at,8.623972667,8.623972667,8.616974246,8.542449409,8.627617114,8.711758324
AT5G54910,RH32,248136_at,5.366922901,5.139773149,4.801178751,5.196915064,5.522273649,5.27399134
AT5G54930,,248148_at,5.417621038,5.296548006,5.161565361,5.424889326,5.457252614,5.421492138
AT5G54940,,248146_at,11.64565753,11.84051743,11.67750714,11.80341968,11.72600117,11.71005093
AT5G54950,,248137_at,4.190392473,4.281975683,4.190392473,4.142657773,4.012465004,4.391922737
AT5G54960,PDC2,248138_at,7.230024081,7.152398084,7.200949284,6.939820722,7.070436082,7.156685581
AT5G54970,,248139_at,6.018556387,6.207681286,5.75959694,5.602285404,5.713373811,5.781280655
AT5G54980,,248140_at,7.626959078,7.011106603,6.418580188,6.054771452,7.644018181,7.577552208
AT5G55000,FIP2,248117_at,7.646321035,7.473701966,7.006684515,6.852637019,7.461910518,7.99853584
AT5G55020,ATMYB120,248116_at,4.432928082,4.23040888,4.833537516,4.031205721,4.302292753,4.395841129
AT5G55040,,248142_at,7.844882052,7.882158948,7.814386218,6.771458734,7.71102691,7.824965418
AT5G55040,,248143_at,4.299195015,4.356234982,4.294973034,3.958484783,4.377448242,4.441429131
AT5G55050,,248118_at,7.356474439,7.444920674,7.292386878,7.416790985,7.358042143,7.542908355
AT5G55060,,248087_at,6.829930539,6.863802413,6.789910851,6.837702692,7.227227442,6.926076207
AT5G55070,,248088_at,8.73793465,8.773430996,8.450232164,8.315395337,8.307866529,8.82587055
AT5G55080,RAN4,248089_at,4.311696623,4.199411726,4.211258078,4.427774373,4.238206016,4.225751707
AT5G55090,MAPKKK15,248090_at,4.143323391,4.182709483,4.329908184,4.177440739,4.122712833,4.109047801
AT5G55100,,248106_at,7.778071004,7.946995085,7.615249999,7.181958844,7.93983299,8.070359204
AT5G55120,VTC5,248091_at,5.926705492,6.054469432,5.671811422,5.500491766,5.701089468,5.826603122
AT5G55130,MOCS3,248108_at,7.424626939,7.450202527,7.221286599,6.928167901,7.598041593,7.541506276
AT5G55140,,248102_at,8.153561987,8.15801185,7.630783633,7.397267638,8.071994083,8.084313601
AT5G55160,SUM2,248103_at,10.76649384,10.64645563,10.4421404,10.5733457,10.85919614,10.69135923
AT5G55170,SUMO3,248092_at,7.568881396,7.838959471,7.760170191,8.054014342,7.924742798,7.846330564
AT5G55180,,248100_at,7.32812864,7.472660102,7.452510985,7.611721183,7.315811507,7.611721183
AT5G55190,RAN3,248107_at,10.63434282,10.41850099,10.17814376,10.30727672,10.46217076,10.56962718
AT5G55200,,248101_at,6.143310296,6.154341405,5.856322828,5.427505161,5.953405551,6.289114867
AT5G55210,,248093_at,7.093152858,7.409686632,7.370197563,7.029483149,7.423920795,7.239756884
AT5G55220,TIG,248094_at,6.904873489,7.07097531,6.977385255,6.116731924,6.699855796,6.940371655
AT5G55230,ATMAP65-1,248095_at,8.402193444,8.030822413,8.02865819,8.029693759,8.411544885,8.566247724
AT5G55240,PXG2,248096_at,4.510454521,4.510454521,4.191571927,4.653825448,4.635638126,4.572634682
AT5G55250,IAMT1,248104_at,5.212590557,5.144937829,4.814930971,5.675549246,5.141041462,4.93672315
AT5G55260,PPX2,248097_at,6.409432958,6.828445315,6.554483161,6.592349474,6.362575824,6.608265519
AT5G55280,FTSZ1,248105_at,5.670953503,5.818010809,5.902792862,5.464999913,5.563695123,5.691677863
AT5G55290,VHA-E1,248098_at,10.61422231,10.52314531,10.30835044,10.45439297,10.50449268,10.45439297
AT5G55300,TOP1ALPHA,248099_at,8.376412762,7.937543952,7.695467298,7.78288631,7.937543952,8.398145196
AT5G55310,TOP1B,248109_at,8.226690807,8.025284697,7.489845509,8.011058961,8.127833186,8.081853074
AT5G55320,AT7,248110_at,4.224346839,4.259632254,4.08936246,4.319603222,4.348675369,4.116390139
AT5G55330,AT6,248111_at,4.424155645,4.424155645,4.35248241,4.424155645,4.478801772,4.429693259
AT5G55340,AT5,248061_at,4.714000645,4.777629828,4.483818613,4.599100518,4.479432732,4.662554598
AT5G55350,AT4,248112_at,4.154974823,4.154974823,4.095893801,5.236725607,4.079160514,4.154974823
AT5G55360,AT3,248113_at,4.557589663,4.613433586,4.219698346,4.452936426,4.661392618,4.812441052
AT5G55370,AT2,248114_at,5.137319011,5.199942392,4.722904641,4.905877294,4.971206944,4.956812756
AT5G55380,AT1,248080_at,5.881701128,6.052449218,5.260146278,5.546709653,6.055492817,5.711455485
AT5G55390,EDM2,248081_at,7.901598345,7.833382286,7.681979887,7.704296006,8.19084426,7.881806421
AT5G55400,FIM3,248082_at,5.716797139,5.553923282,5.326981014,5.083739984,5.55464626,5.635413902
AT5G55450,,248062_at,4.395815738,4.338808871,4.36740359,4.668103511,4.481077032,4.384430676
AT5G55470,NHX4,248084_at,5.486473389,5.63871342,4.658450171,4.965140577,5.616968713,5.65107663
AT5G55480,GDPDL4,248085_at,8.258769165,8.713380225,8.76094972,8.639032357,8.320564627,8.417052572
AT5G55490,GEX1,248086_at,4.125730086,4.305259393,4.106064838,4.301778141,4.10010915,4.136991653
AT5G55500,XYLT,248056_at,7.63239937,7.915661522,7.842100951,7.940795613,7.915661522,7.920332142
AT5G55520,,248057_at,4.196554219,4.404117881,4.318191824,4.996512371,4.349029047,4.131569326
AT5G55530,,248058_at,9.119404554,9.568755202,9.238823605,9.333114413,9.402076451,9.266351549
AT5G55540,TRN1,248059_at,7.462548378,7.675134857,7.296718447,7.142719318,7.77863206,7.596920922
AT5G55550,,248063_at,7.216038143,7.062927893,6.98404156,6.736474287,7.22526257,7.082811407
AT5G55560,WNK11,248060_at,6.140998174,6.04131539,6.336826404,6.093420873,6.140998174,6.194743071
AT5G55570,,248064_at,4.278381741,4.380534654,4.328323539,5.113448543,4.380534654,4.357621432
AT5G55580,MTERF9,248065_at,5.445490172,5.384510608,5.261868363,5.214666888,5.384510608,5.387227423
AT5G55590,QRT1,248066_at,4.706058029,4.708399588,4.659514879,5.089602634,4.763933392,4.925207718
AT5G55600,,248067_at,7.171239194,7.171239194,7.08238137,6.840891958,7.511060444,7.171239194
AT5G55610,,248068_at,8.268438604,8.401249379,8.460911197,8.401249379,8.259965604,8.179563138
AT5G55620,,248028_at,7.962552121,6.696249282,6.072772841,5.638360574,7.722080108,7.909322634
AT5G55630,TPK1,248027_at,8.164522594,8.03350824,7.843571962,7.794950903,8.325264827,8.303439821
AT5G55640,,248031_at,7.126207862,7.044484588,7.029037281,6.999017239,7.014816044,7.17197491
AT5G55650,,248069_at,4.272851751,4.272851751,4.19358227,4.152640414,4.272851751,4.272851751
AT5G55660,,248070_at,7.755576448,7.817261373,7.841809005,7.49114598,7.866851598,8.1296436
AT5G55670,,248071_at,7.435680553,7.426926974,7.436699455,7.49958617,7.49680137,7.435680553
AT5G55680,,248072_at,5.053601666,5.029747481,4.58172924,5.934387168,5.114336263,4.9262477
AT5G55700,BAM4,248029_at,7.794947157,7.824107479,7.153399927,7.347274565,7.717545432,7.813421624
AT5G55710,TIC20-V,248026_at,6.710058989,6.799746335,6.222213431,5.755361116,6.590291709,6.520446175
AT5G55720,,248073_at,4.282071507,4.337612149,4.507507673,4.619905575,4.364862455,4.351764482
AT5G55730,FLA1,248074_at,9.303688236,9.426181732,9.63442306,9.46453208,9.303688236,9.303688236
AT5G55740,CRR21,248075_at,5.094016558,5.114632309,5.094016558,4.935388271,5.017372924,4.963417578
AT5G55750,,248076_at,4.185205859,3.991303422,4.136401787,4.214621418,4.115500717,4.245786632
AT5G55760,SRT1,248030_at,5.020355467,4.905550852,4.652829186,4.905550852,4.811251709,5.072982585
AT5G55770,,248077_at,4.385967741,4.490052847,4.285212406,4.577580496,4.550978643,4.417062403
AT5G55780,,248078_at,4.400525718,4.388678175,4.412762737,4.239706261,4.435246843,4.400525718
AT5G55790,,248079_at,7.51530645,7.23845987,6.658935837,7.000018497,7.406822186,7.611721183
AT5G55800,,248052_at,4.104128512,4.043091739,4.36174065,4.031526699,3.999400657,4.154417772
AT5G55810,AtNMNAT,248053_at,4.605044527,4.683536624,4.40101054,4.479971569,4.748607013,4.639776732
AT5G55820,,248054_at,3.905481969,4.006383613,3.911121801,3.908611068,3.883695171,4.042686896
AT5G55830,LECRKS7,248055_at,4.433321021,4.481178598,4.568114034,5.247386958,4.419290359,4.350024325
AT5G55840,,248024_at,4.134761381,4.131888073,4.019113803,4.089355363,4.131880695,4.11145282
AT5G55850,NOI,248025_at,9.445068961,9.4095681,9.303147525,9.35419544,9.4095681,9.43186165
AT5G55860,,248032_at,7.750495399,7.756396641,7.646307997,7.562096765,7.750495399,7.49114598
AT5G55900,,248035_at,5.631832729,5.631832729,5.292203181,5.498622432,5.722547194,5.606522409
AT5G55910,D6PK,248034_at,9.615198511,9.391153193,9.335507354,9.329704198,9.68697968,9.347660582
AT5G55920,OLI2,248036_at,5.406308793,5.18530246,5.138039578,5.493548634,5.303609186,5.119741916
AT5G55930,OPT1,248037_at,5.728106817,5.586788704,5.728106817,5.522679337,5.728106817,5.617915356
AT5G55940,EMB2731,248041_at,8.45593048,8.310582922,8.583481345,8.111585552,8.320542454,8.537626022
AT5G55950,,248039_at,4.840648351,4.728270104,4.45948363,4.023423443,4.712098599,4.683455664
AT5G55960,,248042_at,8.177118364,8.73813457,8.468033701,8.722671641,8.221649075,8.020362564
AT5G55970,,248040_at,8.927224909,9.008784353,8.740783201,8.807668206,8.837941822,8.691230531
AT5G55980,,248038_at,4.092318862,4.018797395,3.948664294,4.48583798,4.092318862,4.240138086
AT5G55990,CBL2,248001_at,7.135151085,7.486438995,7.147325142,6.840256676,7.326490369,7.301160547
AT5G56020,,248044_at,7.469357139,7.31681894,6.730578452,6.132836418,7.530005567,7.42152985
AT5G56030,HSP81-2,248045_at,9.477788939,9.555672577,9.279719046,9.414049195,9.371857782,9.307395432
AT5G56040,,248046_at,9.186113643,9.029807436,8.711786845,9.14147845,9.358011182,9.087590538
AT5G56070,,248047_at,3.897976092,3.793872602,3.821074001,3.96175342,3.902166156,3.936308257
AT5G56080,NAS2,248048_at,4.449973222,4.382609312,4.38024281,4.942741465,4.337139636,4.452858473
AT5G56090,COX15,248049_at,5.452628052,5.151357649,4.86762454,4.381963057,5.430525498,5.13329975
AT5G56100,,248050_at,10.57672374,10.84206072,10.71527902,10.73006771,10.65463751,10.4847465
AT5G56110,MYB80,248051_at,4.596353519,4.572009972,4.278894037,4.698396441,4.708688175,4.686078054
AT5G56130,THO3,247993_at,6.972801728,7.095357531,7.066730045,6.978734992,7.051224181,7.003462733
AT5G56140,,247994_at,9.817330074,9.808821621,9.57787717,9.703006733,9.808821621,9.932915892
AT5G56150,UBC30,247999_at,9.207250863,9.409399263,9.558058752,9.355769841,9.32179484,9.409399263
AT5G56160,SFH14,247995_at,4.371533024,4.294335552,4.199338867,4.370623122,4.347760014,4.318143009
AT5G56170,LLG1,247996_at,10.31223484,10.54555823,10.54449879,10.60764004,10.53957781,10.20088244
AT5G56180,ARP8,247997_at,8.738731871,8.911138457,8.682195199,8.848387308,8.911138457,8.925486661
AT5G56180,ARP8,248002_at,7.380318298,7.380019007,7.304164258,7.255488245,7.631957888,7.522256012
AT5G56190,,248000_at,7.870323894,7.93308625,7.568257368,7.523295885,8.116723542,7.939599966
AT5G56200,,247998_at,4.285063042,4.288468058,4.288468058,4.10607525,4.288468058,4.351495546
AT5G56220,,248003_at,6.567840875,6.598786071,6.17827206,5.900983168,6.608107587,6.595089761
AT5G56230,PRA1G2,248004_at,5.335122111,5.74188707,5.35844652,5.420586237,5.200981541,5.292638263
AT5G56240,,248005_at,8.7434384,8.781757742,8.781757742,8.361971591,8.771803533,8.979739311
AT5G56250,HAP8,248006_at,5.445724972,5.187462922,5.256686844,4.876627997,5.486655891,5.523419716
AT5G56260,,248007_at,6.548161167,6.602386496,6.719636717,6.161948516,6.726671552,6.557036025
AT5G56270,WRKY2,248008_at,6.671444682,7.099934228,7.252332338,6.985728126,6.823941028,6.91770272
AT5G56280,CSN6A,248009_at,7.7475589,7.70246268,7.523088775,7.156685581,7.96956848,7.957714394
AT5G56290,PEX5,248010_at,9.603403515,9.626075055,9.629211982,9.360802768,9.688852977,9.72054532
AT5G56300,GAMT2,248011_at,4.183161112,4.225516278,4.188068902,4.803773975,4.2156703,4.180610022
AT5G56310,PCMP-E13,248012_at,3.989779902,4.020007111,3.989779902,4.480217699,3.958195864,3.932012669
AT5G56320,ATEXPA14,247991_at,5.681319051,5.901460109,6.0632546,6.330752444,5.754230057,5.770781294
AT5G56330,ATACA8,248013_at,4.152145619,4.233649248,4.02461571,4.848859183,4.230906904,4.257318464
AT5G56340,ATCRT1,248014_at,7.556294844,7.531566426,7.271149627,7.181875864,7.491617686,7.104760367
AT5G56350,,247989_at,9.056941201,9.244331891,9.319773926,9.278781359,9.3221383,8.962583447
AT5G56360,PSL4,247990_at,8.739870265,8.135308827,8.157146056,8.016485289,8.831397559,8.738803223
AT5G56370,,248015_at,4.589769058,4.610964298,4.514346436,4.243780856,4.569542799,4.589360924
AT5G56380,,248016_at,6.599584763,6.653511963,6.314314244,6.334943084,6.800941304,6.589153815
AT5G56450,,248023_at,6.511357235,6.388451314,5.84758644,5.838876671,6.631596133,6.257248076
AT5G56460,PBL16,248017_at,5.898185114,6.005721391,5.910948792,6.145531107,5.898185114,5.858546164
AT5G56470,GULLO7,248018_at,4.141471649,4.207178704,3.928633002,4.346751335,4.198931969,4.237360767
AT5G56480,,248019_at,4.733911377,4.711823627,4.588493505,4.917023549,4.675594099,4.673887195
AT5G56490,GULLO4,248020_at,3.935544816,3.935544816,4.038457253,4.00168413,3.935544816,3.929903772
AT5G56500,CPN60B3,248021_at,6.871588642,6.646191803,6.561392582,6.215986706,6.627079453,6.942488026
AT5G56510,APUM12,248022_at,3.994996526,4.131569326,4.225453389,4.276093015,4.05694495,4.146587439
AT5G56520,,247992_at,7.215686965,7.357971,6.594821511,7.215686965,7.3271121,7.333336851
AT5G56540,AGP14,247965_at,10.59439049,10.6932388,10.59402368,10.70987378,10.50635556,10.76202144
AT5G56570,,247961_at,3.896866082,3.835736622,3.764252344,3.814448104,3.817470571,3.929782582
AT5G56580,MKK6,247962_at,4.253144415,4.367521646,4.622708476,4.123954783,4.441102158,4.194653082
AT5G56590,,247963_at,6.921837622,6.941242094,6.634515646,5.965846178,6.878218881,6.719030874
AT5G56600,PRO5,247964_at,7.298989171,6.993330346,6.673113288,6.600235943,7.062814885,7.231273109
AT5G56610,,247966_at,4.95177177,5.040032484,5.082833581,4.623890481,4.836758398,4.85355255
AT5G56620,anac099,247967_at,4.057298239,4.142059316,4.386186991,3.97022148,4.184972527,4.142059316
AT5G56630,PFK7,247983_at,8.282918333,8.135308827,7.948696204,7.705550307,8.153851284,8.285116206
AT5G56640,MIOX5,247981_at,4.217289882,4.279326569,4.051707504,4.124585764,4.202137988,4.217289882
AT5G56670,RPS30A,247968_at,10.0697945,10.08656246,10.01656425,9.966129384,10.17986127,10.26395739
AT5G56700,,247969_at,3.852488975,3.887010606,3.771032762,3.887010606,3.943963895,3.893116728
AT5G56710,RPL31C,247978_at,10.0890275,9.722400206,9.692338914,9.720349435,9.892335945,9.843396368
AT5G56720,,247970_at,5.35233574,5.41418395,4.963053428,5.206045714,5.263210789,5.139424889
AT5G56730,,247971_at,5.604110561,5.723713922,5.251439312,4.854038033,5.706565612,5.654452945
AT5G56740,HAG2,247972_at,5.863748499,5.90545781,5.384406544,4.845754164,5.80410435,6.080485244
AT5G56750,NDL1,247979_at,8.815043219,8.820904834,8.746680812,8.811405535,9.083512747,8.930677053
AT5G56760,SAT5,247982_at,9.918405335,10.0228105,9.891705288,9.881441748,9.902519543,9.833097883
AT5G56770,ET3,247973_at,4.361619113,4.471991279,4.268207458,4.934366944,4.471991279,4.402027793
AT5G56780,ET2,247974_at,5.706565612,5.728157419,5.98594695,6.148302969,5.601574831,5.706565612
AT5G56790,,247985_at,6.031232311,6.165554713,5.518696603,5.562548235,5.992532606,5.823495736
AT5G56800,,247975_at,4.105551552,3.896687912,3.858830757,3.742285976,3.896687912,3.924520901
AT5G56850,,247977_at,5.627405024,5.617307565,5.533328698,5.705766698,5.550271971,5.533328698
AT5G56860,GATA21,247980_at,6.695134537,6.573304422,6.514513855,6.390368028,6.50801242,6.881849485
AT5G56870,BGAL4,247954_at,13.10035518,13.06933853,12.87224361,13.12131456,12.9262731,13.06525162
AT5G56880,,247986_at,5.431077406,5.475725745,5.004977358,5.396795789,5.285146415,5.412455378
AT5G56900,,247987_at,7.197321696,7.146355109,7.0615256,6.965013701,7.081533941,7.07525411
AT5G56910,,247988_at,7.860468009,7.808910669,7.496028224,7.446162706,7.866549197,8.053285397
AT5G56920,,247932_at,4.575150159,4.473546183,4.121856081,4.621613828,4.382817269,4.528466297
AT5G56940,RPS16-2,247935_at,8.065374893,8.025806618,7.904368599,8.092893671,8.214290032,8.23955093
AT5G56950,NAP1;3,247955_at,6.919237397,6.871328904,6.450190477,6.834263739,7.028955738,6.834263739
AT5G56970,CKX3,247956_at,4.538176688,4.741489801,4.699124416,4.467884065,4.6737989,4.697884637
AT5G56980,,247933_at,9.011518513,9.102963743,9.274832241,9.140263476,8.980194209,9.199120383
AT5G57000,,247934_at,6.431544091,6.339406353,6.339406353,6.273088481,6.221279066,6.213897641
AT5G57020,NMT1,247960_at,9.760754268,9.714660179,9.583287565,9.442286455,9.440415943,9.841504687
AT5G57030,LUT2,247936_at,7.503052864,7.894072412,7.321696334,7.131375947,7.57122378,7.799780675
AT5G57040,,247931_at,7.56042393,7.571224793,7.425656778,7.352935682,7.28113629,7.553372923
AT5G57050,ABI2,247957_at,7.041808402,7.295486286,7.097826969,7.225296216,7.376607517,7.146422622
AT5G57060,,247930_at,7.082719057,7.002570062,6.45952747,6.074361888,7.074558403,7.021343304
AT5G57070,,247958_at,6.442880287,6.987335869,6.903064301,7.28909896,6.878740717,6.429957668
AT5G57080,,247959_at,4.251782182,4.191570518,4.118278083,4.457712412,4.235794873,4.235794873
AT5G57090,PIN2,247947_at,7.584690093,7.35720687,7.062006807,7.059563665,7.592471398,7.548001294
AT5G57100,,247944_at,6.479712009,6.566411594,5.883718617,6.206799535,6.288928255,5.99236345
AT5G57110,ACA8,247937_at,8.675244338,9.150619643,8.876998608,9.111939209,8.827234019,8.538683613
AT5G57120,,247942_at,7.403280838,7.109254533,6.769509819,7.183972353,7.295957856,7.271133346
AT5G57130,SMXL5,247948_at,5.448604869,5.705436993,5.684370518,5.375136278,5.515145025,5.327817223
AT5G57140,PAP28,247938_at,5.100122759,4.857167298,4.971133069,4.971133069,4.971133069,4.83684169
AT5G57150,,247945_at,7.415124327,7.525743647,7.169681278,6.401790647,7.472103692,7.183380617
AT5G57160,LIG4,247939_at,6.698777844,6.791521336,6.791521336,6.791521336,6.68389125,6.811281704
AT5G57170,,247943_at,6.62082275,7.15604357,6.403880631,6.417233406,6.41962369,6.443753123
AT5G57180,CIA2,247946_at,7.590869398,7.937377767,7.332575458,7.592824245,7.646489182,7.770095962
AT5G57190,PSD2,247940_at,4.78126746,4.626242834,4.644409648,5.159460514,4.811076531,4.729328156
AT5G57200,,247941_at,4.302292753,4.302292753,4.302292753,4.299508682,4.304784498,4.259689039
AT5G57220,CYP81F2,247949_at,6.352128494,5.718562177,5.720977579,5.720250871,6.279114716,6.256049293
AT5G57230,,247950_at,6.23986766,5.819313352,5.442086899,5.539716786,5.940154785,6.138359105
AT5G57240,ORP4C,247951_at,10.66371601,10.36537502,10.35797026,10.28864557,10.56033499,10.6142101
AT5G57250,,247952_at,5.663155622,5.663155622,5.280530106,5.232163645,5.663155622,5.832049851
AT5G57260,CYP71B10,247953_at,6.278415138,6.182400651,5.977448971,5.679705131,6.23324285,6.083799235
AT5G57280,,247926_at,6.09840991,6.09840991,5.5365907,5.549566037,6.09840991,6.136330767
AT5G57290,RPP3B,247900_at,9.040221558,9.093750548,8.776109458,8.799099443,9.03364343,9.134978294
AT5G57300,COQ5,247901_at,6.824198314,6.673803182,6.453581772,6.046041128,7.050393135,6.868632457
AT5G57320,VLN5,247928_at,4.499768062,4.522589073,4.499768062,4.601208939,4.499768062,4.499768062
AT5G57330,,247929_at,8.614092232,8.274829971,8.462741151,8.108820744,8.205145748,8.404133149
AT5G57340,,247903_at,7.698386533,7.51882048,7.039177143,7.264178367,7.816040644,8.063266519
AT5G57345,,247899_at,6.648769902,6.717619166,5.879221756,6.063599344,6.263273383,6.479413784
AT5G57350,AHA3,247902_at,8.553992057,8.608844592,8.179935444,8.242051243,8.144463671,8.972558228
AT5G57360,ZTL,247898_at,7.938475036,7.914986729,7.84281419,7.719155147,8.092043941,7.938475036
AT5G57370,,247909_at,7.822685498,7.914400433,7.914400433,8.337237496,7.838669659,7.88046846
AT5G57390,AIL5,247904_at,4.758159794,4.711724072,4.608563929,4.671769946,4.729457539,4.659018947
AT5G57400,,247905_at,4.589549227,4.42588319,4.308138102,4.286219943,4.536808731,4.189973685
AT5G57410,,247910_at,6.205667879,6.057193125,5.422365253,5.975778453,6.446663646,6.301118704
AT5G57420,IAA33,247906_at,4.316825523,4.436593138,4.282721419,4.697918334,4.402050937,4.664326993
AT5G57440,GPP2,247908_at,6.125371946,5.893434133,5.845423046,5.233930538,5.894838728,5.871398158
AT5G57450,XRCC3,247911_at,4.022113324,4.336779188,3.998876101,4.49944241,4.11894061,4.193003502
AT5G57460,,247907_at,8.299603846,8.307606004,8.322674488,7.898788851,8.207090698,8.3501916
AT5G57480,,247912_at,6.019903135,6.067037913,5.819418126,6.262376615,6.018852955,5.913368766
AT5G57490,VDAC4,247923_at,8.469967995,8.627904429,8.367178608,8.113223994,8.460507105,8.469967995
AT5G57500,,247922_at,4.296400017,3.968708505,4.082581393,4.298297301,4.116325031,4.247788032
AT5G57510,,247913_at,4.992348547,4.805431536,4.785420616,5.043999513,4.947809337,4.718487613
AT5G57520,ZFP2,247869_at,4.137989952,4.121336987,3.987675476,4.176583682,4.268894105,4.066590243
AT5G57530,XTH12,247871_at,4.609630293,4.359165531,4.481058863,4.583695561,4.548436874,4.512007424
AT5G57540,XTH13,247914_at,4.263135838,4.085946131,3.963970935,4.323600227,4.263135838,4.377582996
AT5G57550,XTH25,247866_at,4.50790235,4.517640973,4.39901089,4.517640973,4.517640973,4.61085047
AT5G57560,XTH22,247925_at,9.378152739,8.754486539,8.722785882,8.954774967,9.744283448,9.236756226
AT5G57570,,247915_at,4.540273483,4.628952048,4.65504609,5.41267118,4.572117827,4.65504609
AT5G57580,CBP60B,247870_at,7.886649917,8.152445138,8.21087148,8.363418989,8.21087148,7.98117057
AT5G57590,BIO3-BIO1,247916_at,5.893892538,5.805485549,6.231966221,5.528514449,5.871098843,5.842208597
AT5G57590,BIO3-BIO1,247917_at,4.331295459,4.446186413,4.439304325,4.521772836,4.399056795,4.399056795
AT5G57610,,247918_at,7.169797783,7.806552016,7.827656415,7.365345983,7.212042386,7.379179547
AT5G57620,MYB36,247868_at,7.741843787,7.529285622,7.340353584,7.385409876,8.164344574,7.659803992
AT5G57630,CIPK21,247867_at,6.41611159,6.457911793,5.646132926,6.054337294,6.667684175,6.161605574
AT5G57650,,247919_at,4.298533212,4.061035058,4.285653032,4.627654114,4.256763763,4.154032017
AT5G57655,XYLA,247924_at,11.12037004,11.09243162,11.01313387,11.05210201,11.44873509,10.66596792
AT5G57660,COL5,247921_at,12.0925864,12.19205423,12.03856685,12.00622582,12.27416896,12.29395385
AT5G57670,,247872_at,4.574380618,4.609852704,4.601350826,4.601350826,4.667239513,4.753926191
AT5G57670,,247920_at,5.449613651,5.07681251,4.930506095,4.710021081,5.444007419,5.449947455
AT5G57690,DGK4,247873_at,4.363899646,4.271207903,4.209992968,4.355291429,4.350331423,4.350331423
AT5G57700,,247881_at,7.116871965,7.307128665,7.033002685,6.676099125,7.21131355,7.146410947
AT5G57710,SMAX1,247874_at,9.379013809,8.88829603,8.780620139,8.912337039,9.258219016,9.438852449
AT5G57720,,247875_at,4.29958801,4.252415858,4.10981719,4.167639453,4.165003748,4.252415858
AT5G57740,XBAT32,247877_at,6.549977637,6.852113788,6.754064616,6.161948516,6.549977637,6.754263161
AT5G57760,,247878_at,9.836941622,9.616141227,9.51511853,9.319580637,9.614870057,9.826911297
AT5G57770,,247879_at,5.416767036,5.095491205,4.946888045,5.611360342,5.568008733,5.528011011
AT5G57780,,247880_at,8.76181166,8.229449889,8.3095341,8.295379645,8.907324041,8.973656412
AT5G57785,,247882_at,9.583634893,8.7889325,8.73025109,8.7889325,9.698335981,9.850057572
AT5G57790,,247883_at,5.355462985,4.999499058,4.93858006,5.246682352,5.325888828,5.481771167
AT5G57800,CER3,247884_at,9.724930808,10.50580367,10.33892467,10.28488267,9.9189933,9.781850768
AT5G57810,TET15,247897_at,4.219285668,4.23554498,4.170306549,4.745992626,4.232143045,4.17049322
AT5G57815,COX6B-2,247865_at,8.276623483,8.293476138,7.64338585,8.180881841,7.911288403,7.872028959
AT5G57830,,247885_at,6.586166668,6.441156172,6.516044302,6.462956388,6.316222156,6.462956388
AT5G57840,,247837_at,5.150963382,5.080627869,4.7549047,4.819471367,5.133189243,5.389268793
AT5G57850,DAAT,247886_at,7.753345849,7.535961079,7.561554223,7.132784929,7.835821001,8.015228462
AT5G57860,,247836_at,5.898615268,5.745035198,5.403875355,5.363469614,5.894383152,5.846619851
AT5G57870,EIF(ISO)4G1,247839_at,10.69544923,10.75389945,10.85272459,10.70410739,10.85269828,10.63779069
AT5G57880,MPS1,247887_at,5.25686743,5.149536939,5.25686743,5.34884227,5.398190514,5.324233305
AT5G57900,SKIP1,247863_at,9.968004902,10.01435031,9.764199322,9.803723051,9.919152222,10.0528188
AT5G57910,,247835_at,7.638785354,7.903679999,7.530798293,7.318531343,7.855545817,7.797362785
AT5G57920,ENODL10,247888_at,4.557589663,4.769038521,4.18701859,4.047587921,4.657615796,4.557589663
AT5G57930,APO2,247889_at,8.844248937,8.762504115,8.634833586,8.658853643,8.844248937,8.873306948
AT5G57940,CNGC5,247890_at,8.89752576,8.910864859,8.750966463,8.540537851,9.106799434,8.86838368
AT5G57950,,247896_at,7.39874533,7.328465174,7.265557419,7.354556323,7.265872571,7.210902113
AT5G57960,,247891_at,6.201606229,6.194667241,5.529723525,5.183251346,6.167732098,6.295128662
AT5G57970,,247892_at,6.815079907,7.033073456,6.853083601,6.90894425,7.052441558,6.919229266
AT5G57980,NRPB5L1,247893_at,4.528093691,4.452913971,4.559774302,4.801074111,4.559774302,4.701200316
AT5G57990,UBP23,247838_at,8.179626368,8.032120682,7.999833697,8.351458,8.192586097,8.114460423
AT5G58003,CPL4,247894_at,6.325872399,6.325872399,5.996073225,6.521151683,6.41965407,6.352919406
AT5G58010,BHLH82,247895_at,5.874176289,5.612746875,5.307133009,5.612746875,5.722547194,5.885695225
AT5G58020,,247840_at,10.14532848,10.14532848,10.05313787,10.00204604,10.17609545,10.04333207
AT5G58030,,247842_at,8.011858201,7.801698164,7.687989956,7.513703236,8.232236638,7.879910865
AT5G58040,FIPS5,247841_at,8.494926539,8.570808152,8.483122301,8.512685356,8.724368037,8.736981898
AT5G58050,GDPDL6,247843_at,4.629216909,4.600016878,4.551270748,4.873818464,4.815138037,4.686078054
