#organism part,whole organim,,,,,,
#age,12 (day),,,,,,
#dose,50 micromolar,,,,,,
#compound,,mock,mock,mock,abscisic acid,abscisic acid,abscisic acid
Gene ID,Gene Name,SRR1761506,SRR1761507,SRR1761508,SRR1761509,SRR1761510,SRR1761511
AT1G06149,,0,0,0,0,0,0
AT1G06150,EMB1444,20,24,37,19,23,26
AT1G06160,ERF094,59,72,100,11,18,8
AT1G06170,BHLH89,0,0,4,1,4,1
AT1G06180,ATMYB13,42,62,81,177,109,125
AT1G06190,,380,534,1088,661,495,557
AT1G06200,,253,304,596,649,474,483
AT1G06210,TOL2,186,181,436,499,305,303
AT1G06220,CLO,294,360,685,528,416,425
AT1G06225,CLE3,1,0,8,0,0,0
AT1G06230,GTE4,241,277,641,589,396,465
AT1G06240,,62,102,233,157,123,95
AT1G06250,,9,15,40,26,20,29
AT1G06260,,1,2,0,2,2,4
AT1G06265,,34,58,97,73,45,80
AT1G06270,,11,11,38,28,24,35
AT1G06280,LBD2,0,0,0,0,0,0
AT1G06290,ACX3,425,515,1064,1028,759,701
AT1G06310,ACX3.2,1,4,2,3,3,1
AT1G06320,,1,1,3,1,1,1
AT1G06330,,3,3,3,1,6,0
AT1G06340,,0,1,0,0,0,0
AT1G06350,,17,26,29,15,16,7
AT1G06360,,103,115,297,295,166,177
AT1G06370,,42,73,115,85,66,90
AT1G06380,,66,61,106,63,52,49
AT1G06390,ASK9,448,520,1126,861,718,741
AT1G06400,RABA1A,542,684,1359,2004,1245,1372
AT1G06410,TPS7,647,843,1777,1739,1430,1443
AT1G06420,,27,8,43,37,31,23
AT1G06430,FTSH8,393,481,1034,1966,1504,1304
AT1G06440,,12,14,29,16,11,21
AT1G06450,CAF1-1,27,28,62,70,54,59
AT1G06460,ACD32.1,1463,1644,4454,4864,4239,3487
AT1G06470,,102,157,299,272,215,205
AT1G06475,,13,10,14,22,27,20
AT1G06480,,0,0,0,0,0,0
AT1G06490,CALS7,38,60,82,56,41,36
AT1G06500,,115,127,274,216,175,193
AT1G06510,,113,111,257,202,153,173
AT1G06515,,113,115,273,236,182,194
AT1G06520,GPAT1,20,34,53,74,27,43
AT1G06530,PMD2,304,428,817,650,471,478
AT1G06540,,0,0,1,3,4,6
AT1G06550,,219,245,453,486,366,376
AT1G06560,,105,104,243,155,99,131
AT1G06570,HPD,675,1054,1879,3505,2204,2104
AT1G06580,,23,14,34,21,26,26
AT1G06590,APC5,27,48,46,42,36,38
AT1G06610,,0,0,0,0,0,0
AT1G06620,,66,92,112,62,46,51
AT1G06630,,112,104,274,288,199,221
AT1G06640,,626,690,1389,1450,991,1211
AT1G06645,,98,146,277,157,132,113
AT1G06650,,311,394,877,885,626,519
AT1G06660,JASON,15,26,42,35,27,18
AT1G06670,NIH,220,324,571,367,316,360
AT1G06680,PSBP1,19810,21339,55511,47403,41027,32923
AT1G06690,,139,156,368,387,302,225
AT1G06700,PTI11,717,934,1965,1813,1367,1617
AT1G06710,,9,10,35,23,18,21
AT1G06720,,146,192,304,131,137,141
AT1G06730,,57,71,122,100,96,73
AT1G06740,,15,21,36,27,23,29
AT1G06750,,0,0,3,1,1,0
AT1G06760,,1797,2309,4663,4968,3358,3441
AT1G06770,DRIP1,36,67,106,102,51,66
AT1G06780,GAUT6,97,122,226,271,221,196
AT1G06790,,51,75,126,80,60,74
AT1G06800,PLA-I{gamma}1,82,97,165,193,154,158
AT1G06810,,0,0,0,1,0,0
AT1G06820,CRTISO,141,198,385,336,257,238
AT1G06830,GRXS11,25,18,46,1,7,5
AT1G06840,,163,180,359,242,179,211
AT1G06850,AtbZIP52,69,68,158,84,105,92
AT1G06860,,0,0,0,0,0,0
AT1G06870,TPP2,77,72,179,174,136,139
AT1G06880,,0,0,0,0,0,0
AT1G06890,UXT3,324,370,759,758,591,664
AT1G06900,,191,237,450,353,253,265
AT1G06910,TRFL7,21,46,71,73,69,43
AT1G06920,OFP4,0,0,1,0,0,0
AT1G06923,,3,9,5,2,0,2
AT1G06925,,0,0,0,0,0,0
AT1G06930,,7,16,24,2,1,5
AT1G06950,TIC110,597,787,1566,907,675,755
AT1G06960,,116,137,265,215,146,143
AT1G06970,CHX14,0,1,0,1,0,1
AT1G06980,,21,22,73,48,39,37
AT1G06990,,0,0,0,0,0,0
AT1G07000,ATEXO70B2,63,91,182,122,121,125
AT1G07010,,90,88,189,192,193,151
AT1G07020,,120,179,372,291,215,227
AT1G07025,,0,0,0,0,0,0
AT1G07030,,105,116,336,282,182,222
AT1G07040,,653,851,1826,3709,2253,2107
AT1G07050,,337,408,1070,686,535,560
AT1G07051,MIR847A,1,1,4,8,0,1
AT1G07060,,0,0,1,3,2,0
AT1G07070,RPL35AA,95,116,166,128,85,86
AT1G07080,,517,607,1442,1786,1415,1238
AT1G07090,LSH6,106,121,284,73,73,62
AT1G07100,,0,0,0,0,0,0
AT1G07110,FKFBP,780,1129,2395,1559,1281,1354
AT1G07119,,2,6,7,4,1,5
AT1G07120,,3,4,10,17,9,6
AT1G07128,,3,1,9,2,4,5
AT1G07130,STN1,18,11,22,16,15,20
AT1G07135,,100,109,312,262,177,148
AT1G07140,RANBP1A,730,982,1760,1365,1001,1074
AT1G07150,MAPKKK13,20,29,56,185,115,118
AT1G07160,,1,0,2,29,29,16
AT1G07170,,184,195,335,236,195,202
AT1G07175,,0,0,5,3,0,0
AT1G07180,NDA1,9,20,28,87,73,48
AT1G07190,,0,0,0,0,0,0
AT1G07200,SMXL6,147,202,342,320,256,289
AT1G07210,,225,226,472,345,255,325
AT1G07220,,55,69,132,101,81,102
AT1G07230,NPC1,413,501,1066,916,709,726
AT1G07240,UGT71C5,228,341,597,290,221,240
AT1G07250,UGT71C4,190,241,555,588,427,467
AT1G07260,UGT71C3,85,102,165,133,84,86
AT1G07270,CDC6B,3,5,4,7,3,3
AT1G07280,,551,668,1656,1481,1265,1099
AT1G07290,GONST2,13,14,19,18,7,20
AT1G07300,,40,54,108,116,69,83
AT1G07310,,387,499,1053,1060,769,783
AT1G07320,RPL4,2179,2740,6335,4255,3159,3447
AT1G07330,,0,1,0,1,1,0
AT1G07340,STP2,0,0,0,0,0,0
AT1G07350,SR45A,238,344,682,695,542,528
AT1G07360,,286,362,745,608,439,493
AT1G07370,PCNA,86,87,134,64,55,51
AT1G07380,,70,89,186,205,149,143
AT1G07390,AtRLP1,9,16,31,42,35,26
AT1G07400,HSP17.8,40,28,112,257,210,205
AT1G07410,RABA2B,14,15,20,31,30,24
AT1G07420,SMO2-2,239,288,590,747,557,589
AT1G07430,AIP1,1,3,7,888,588,617
AT1G07440,,385,513,1044,1446,1180,1065
AT1G07450,,1,2,5,5,4,2
AT1G07460,,0,0,0,0,0,0
AT1G07470,,117,150,289,348,264,268
AT1G07473,,0,2,1,1,0,0
AT1G07476,,0,0,0,0,0,0
AT1G07480,,182,248,513,537,374,351
AT1G07485,,2,1,5,3,1,3
AT1G07490,RTFL3,5,6,12,14,11,18
AT1G07500,SMR5,0,1,3,24,18,16
AT1G07510,FTSH10,178,242,418,467,397,386
AT1G07520,,43,59,111,78,70,79
AT1G07530,SCL14,186,191,442,411,307,343
AT1G07540,TRP5,0,0,0,0,0,0
AT1G07550,,4,8,12,4,0,3
AT1G07560,,17,17,32,14,9,13
AT1G07570,APK1A,122,134,319,246,204,183
AT1G07580,,0,0,0,0,0,0
AT1G07590,,4247,5958,10859,14089,9417,10266
AT1G07600,MT1A,0,0,0,0,0,0
AT1G07610,MT1C,340,457,818,1304,944,919
AT1G07615,ATOBGM,57,69,118,79,47,73
AT1G07620,ATOBGM,4,5,11,3,3,3
AT1G07630,PLL5,83,131,218,279,199,180
AT1G07640,OBP2,265,329,803,782,589,539
AT1G07645,ATDSI-1VOC,1,2,2,1,0,2
AT1G07650,,286,318,762,720,550,505
AT1G07660,,105,119,296,246,179,177
AT1G07670,ECA4,243,313,577,570,422,453
AT1G07680,,2,2,3,0,0,0
AT1G07690,,0,0,0,1,0,0
AT1G07700,,116,141,364,282,237,207
AT1G07702,,0,0,0,0,0,0
AT1G07705,,105,129,263,200,147,159
AT1G07710,,8,6,10,4,4,3
AT1G07720,KCS3,122,154,377,1611,899,631
AT1G07725,ATEXO70H6,0,0,0,0,0,0
AT1G07728,,0,2,4,2,2,2
AT1G07730,DIR25,0,0,0,2,0,0
AT1G07740,,17,16,32,12,14,21
AT1G07745,RAD51D,48,72,131,107,85,98
AT1G07747,,0,0,0,0,0,0
AT1G07750,,171,197,394,560,416,414
AT1G07760,,0,0,0,0,0,0
AT1G07770,RPS15AA,1207,1418,2883,1987,1372,1465
AT1G07780,PAI1,44,84,118,67,55,61
AT1G07790,HTB1,149,218,421,293,220,208
AT1G07795,,3,1,0,0,0,0
AT1G07800,,0,0,0,0,0,0
AT1G07810,ECA1,211,228,506,573,435,423
AT1G07820,,329,416,890,710,468,539
AT1G07830,,190,219,408,327,203,276
AT1G07840,,109,129,273,166,129,168
AT1G07850,,0,0,1,0,1,0
AT1G07860,,0,0,0,0,0,0
AT1G07870,,51,69,125,244,179,213
AT1G07880,MPK13,32,41,91,54,37,35
AT1G07885,,0,0,0,1,0,0
AT1G07890,APX1,4557,4767,10453,9751,6227,5489
AT1G07900,LBD1,4,6,1,412,172,127
AT1G07901,,29,37,56,64,29,41
AT1G07910,ATRNL,89,114,196,183,168,170
AT1G07920,A1,1565,1867,3476,2818,2182,2014
AT1G07930,A1,2110,2541,4721,3014,2300,2258
AT1G07940,A1,937,1127,2149,1577,1212,1099
AT1G07950,MED22B,112,140,302,248,200,207
AT1G07960,PDIL5-1,169,251,407,380,261,320
AT1G07970,,105,124,214,157,115,133
AT1G07980,NF-YC10,105,132,307,234,234,242
AT1G07985,,16,30,59,337,224,300
AT1G07990,,280,335,695,655,538,517
AT1G08000,GATA10,64,90,230,128,112,134
AT1G08005,,1,0,3,1,2,2
AT1G08010,GATA11,168,198,469,345,248,259
AT1G08030,TPST,117,140,237,199,169,189
AT1G08032,,0,0,0,0,0,0
AT1G08035,SMR16,0,0,5,3,1,2
AT1G08040,,111,159,285,485,361,378
AT1G08050,,34,40,81,60,62,63
AT1G08060,MOM,117,146,286,278,196,258
AT1G08065,ACA5,0,0,0,0,0,0
AT1G08070,PCMP-H12,11,13,37,17,13,16
AT1G08080,ACA7,0,0,1,1,0,1
AT1G08090,NRT2.1,56,108,105,46,59,30
AT1G08100,NRT2.2,0,0,0,0,0,0
AT1G08105,,0,0,0,0,0,0
AT1G08110,,690,872,1887,1771,1321,1498
AT1G08115,,15,19,25,36,30,36
AT1G08120,,0,0,0,0,1,0
AT1G08125,,165,192,421,330,287,329
AT1G08130,LIG1,105,105,189,148,120,121
AT1G08135,CHX6B,0,0,0,0,0,0
AT1G08140,CHX6A,0,0,0,0,0,0
AT1G08150,CHX5,0,0,0,0,0,0
AT1G08160,,112,121,258,207,115,106
AT1G08165,,7,5,17,16,11,9
AT1G08170,,2,0,0,0,1,0
AT1G08180,SMR2,65,89,157,115,69,102
AT1G08190,VPS41,317,395,826,950,654,795
AT1G08200,AXS2,949,1066,2395,2913,1997,2109
AT1G08210,,167,189,352,262,212,264
AT1G08220,,28,35,89,41,41,27
AT1G08230,GAT1,103,129,291,596,461,386
AT1G08240,,0,0,0,0,0,0
AT1G08250,ADT6,54,54,136,275,141,141
AT1G08260,POL2A,46,50,85,67,57,61
AT1G08270,,9,8,26,18,12,12
AT1G08280,GALT29A,62,77,140,108,84,91
AT1G08290,WIP3,17,9,29,41,29,40
AT1G08300,NVL,39,79,127,83,60,80
AT1G08310,,18,17,37,35,13,23
AT1G08315,,100,119,254,285,198,157
AT1G08320,TGA9,71,90,124,139,81,113
AT1G08340,ROPGAP5,21,29,44,51,36,24
AT1G08350,TMN5,53,65,130,104,82,60
AT1G08360,RPL10AA,1528,1809,3316,2396,1690,1868
AT1G08370,DCP1,330,433,845,806,617,682
AT1G08380,PSAO,11974,12557,37359,33620,32151,24912
AT1G08390,,25,23,51,47,34,38
AT1G08400,MAG2L,18,26,48,41,28,30
AT1G08410,LSG1-2,100,115,235,148,119,115
AT1G08420,BSL2,230,298,694,569,445,433
AT1G08430,ALMT1,171,159,213,321,271,282
AT1G08440,ALMT2,0,0,0,1,1,0
AT1G08450,CRT3,342,445,842,888,750,575
AT1G08460,HDA8,302,355,707,622,433,519
AT1G08465,YAB2,129,118,289,330,179,207
AT1G08470,SSL3,74,100,227,204,157,150
AT1G08480,SDH6,367,463,1024,1033,813,823
AT1G08490,NFS2,188,212,542,493,336,297
AT1G08500,ENODL18,28,21,62,132,99,82
AT1G08510,FATB,1053,1342,2931,3067,2446,2648
AT1G08520,CHLD,1148,1361,3192,2232,1878,1758
AT1G08530,,70,70,239,166,155,135
AT1G08540,SIGB,550,646,1571,1045,801,719
AT1G08550,VDE1,448,605,1304,1010,726,684
AT1G08560,KN,147,151,281,263,225,208
AT1G08570,ACHT4,347,401,1001,1254,956,905
AT1G08580,,178,241,380,196,167,174
AT1G08590,PXL1,40,46,64,43,27,38
AT1G08592,,0,0,0,0,0,0
AT1G08600,ATRX,128,197,352,286,222,281
AT1G08610,,45,46,103,45,41,38
AT1G08620,PKDM7D,156,172,373,332,276,292
AT1G08630,THA1,874,1398,2204,2117,1191,1401
AT1G08640,CJD1,257,267,653,540,440,408
AT1G08650,PPCK1,38,78,130,94,77,63
AT1G08660,SIA1,324,354,742,599,498,475
AT1G08670,,5,13,21,8,2,4
AT1G08680,ZIGA4,326,351,700,687,510,544
AT1G08695,SCRL3,0,0,0,0,0,0
AT1G08700,PS1,165,203,357,325,250,263
AT1G08710,SKIP24,65,74,198,139,134,146
AT1G08720,EDR1,145,221,402,359,315,288
AT1G08730,XI-C,5,5,17,13,4,5
AT1G08735,,0,0,0,0,0,0
AT1G08740,,0,0,0,0,0,0
AT1G08750,,68,81,150,144,135,118
AT1G08760,,114,138,337,327,232,281
AT1G08770,PRA1E,70,71,177,140,93,105
AT1G08780,AIP3,113,150,276,240,165,176
AT1G08790,,0,0,0,0,0,0
AT1G08800,MYOB1,76,91,240,150,88,91
AT1G08810,MYB60,106,157,298,120,101,87
AT1G08820,PVA22,268,333,652,831,584,658
AT1G08830,CSD1,283,349,739,765,396,438
AT1G08840,emb2411,12,26,41,20,26,15
AT1G08845,,44,53,84,56,48,65
AT1G08860,BON3,1,2,3,2,2,3
AT1G08870,,0,0,0,0,0,0
AT1G08880,HTA5,359,415,913,837,562,588
AT1G08890,SUGTL4,77,83,209,652,486,462
AT1G08900,SUGTL3,145,139,351,250,209,181
AT1G08910,,166,151,322,270,218,263
AT1G08920,ESL1,79,96,170,885,563,602
AT1G08930,ERD6,747,1085,2076,600,510,444
AT1G08940,,70,92,146,218,133,146
AT1G08950,,0,0,0,0,0,0
AT1G08960,CCX5,54,78,121,90,55,46
AT1G08970,NFYC9,280,343,659,781,608,567
AT1G08980,AMI1,861,969,2255,1929,1511,1382
AT1G08985,,0,0,0,0,0,0
AT1G08990,GUX5,17,26,39,76,50,57
AT1G09000,ANP1,19,22,31,27,20,20
AT1G09010,EBM,437,501,1116,1143,819,869
AT1G09020,SNF4,236,251,514,482,356,356
AT1G09026,,0,0,0,0,0,0
AT1G09030,NFYB4,0,0,0,0,0,0
AT1G09040,,24,38,62,43,46,42
AT1G09050,,19,35,76,65,59,53
AT1G09060,,230,259,562,460,334,369
AT1G09070,SRC2,720,979,2096,2008,1593,1398
AT1G09080,MED37B,2,3,14,22,5,9
AT1G09090,RBOHB,21,18,58,7,3,6
AT1G09100,RPT5B,144,156,301,374,322,312
AT1G09110,,0,0,0,0,0,0
AT1G09130,,802,921,2080,2053,1537,1445
AT1G09140,SR30,419,555,1113,1411,986,1081
AT1G09150,,291,292,621,570,421,402
AT1G09155,PP2B15,1,6,3,12,9,8
AT1G09157,,0,0,0,0,1,0
AT1G09160,,140,184,368,259,217,226
AT1G09170,,3,5,11,20,18,23
AT1G09176,,1,0,0,1,0,1
AT1G09180,ATSAR1,0,1,2,22,11,22
AT1G09190,PCMP-E70,17,26,56,31,27,29
AT1G09195,,48,50,99,98,77,76
AT1G09200,HTR1,352,416,766,497,391,357
AT1G09210,CRT2,924,1139,2122,1931,1547,1461
AT1G09220,PCMP-E25,12,9,25,19,14,12
AT1G09230,SNRNP65,98,135,269,323,253,240
AT1G09240,NAS3,9,19,23,206,132,91
AT1G09245,SPH14,0,0,0,0,0,0
AT1G09250,BHLH149,173,200,464,343,308,302
AT1G09260,,0,0,0,0,0,0
AT1G09270,IMPA4,275,375,660,736,523,500
AT1G09280,STR6,201,297,502,386,258,319
AT1G09290,,96,90,225,171,143,143
AT1G09300,,50,65,154,97,58,61
AT1G09310,,1756,1876,5326,13515,10158,7404
AT1G09320,,26,34,62,39,47,43
AT1G09330,ECH,151,156,384,312,236,269
AT1G09340,CRB,1615,1802,4481,3461,2612,2216
AT1G09350,GOLS3,0,1,1,5,1,1
AT1G09360,,0,0,0,0,0,0
AT1G09370,,0,1,0,2,1,1
AT1G09380,,3,2,7,19,13,10
AT1G09390,,87,109,195,167,152,111
AT1G09400,,1,3,8,11,4,13
AT1G09410,PCMP-H18,11,22,22,11,5,6
AT1G09415,NIMIN-3,146,195,371,245,192,234
AT1G09420,G6PD4,154,235,456,394,240,291
AT1G09421,,1,1,2,3,1,1
AT1G09430,ACLA-3,689,991,2045,1690,1166,1242
AT1G09440,,36,56,128,68,51,39
AT1G09450,HASPIN,15,13,37,34,16,26
AT1G09460,,289,363,713,226,161,163
AT1G09470,,27,22,51,56,23,40
AT1G09480,,9,19,24,19,13,14
AT1G09483,,0,0,0,0,0,0
AT1G09486,,6,13,20,24,11,10
AT1G09490,,127,132,374,759,541,439
AT1G09500,,2,6,2,668,422,246
AT1G09510,,0,0,0,0,0,2
AT1G09520,,102,141,282,275,210,199
AT1G09530,PIF3,155,233,402,875,676,611
AT1G09540,MYB61,5,4,6,9,2,1
AT1G09550,PAE1,0,0,0,0,0,0
AT1G09560,GLP4,493,704,1229,1535,1099,1157
AT1G09570,PHYA,892,1140,2335,1873,1526,1409
AT1G09575,,19,25,52,30,28,25
AT1G09580,,45,82,138,110,87,86
AT1G09590,RPL21A,957,1075,1900,1211,891,924
AT1G09600,,6,8,10,7,8,9
AT1G09610,GXM1,7,6,21,16,8,12
AT1G09620,,610,710,1529,1018,744,775
AT1G09625,,0,0,0,0,0,0
AT1G09630,RABA2A,114,139,260,204,133,100
AT1G09640,,1411,1735,3414,2448,1826,1938
AT1G09645,,102,138,276,234,182,183
AT1G09650,,4,4,6,8,9,3
AT1G09660,,342,428,836,718,548,615
AT1G09665,,0,0,1,0,0,0
AT1G09680,,8,9,24,18,8,14
AT1G09690,RPL21A,1695,1836,3528,2426,1743,1868
AT1G09700,DRB1,71,86,173,109,85,96
AT1G09710,,107,129,260,199,191,225
AT1G09720,NET2B,0,0,0,0,0,0
AT1G09730,,238,290,592,490,374,425
AT1G09740,,185,255,470,436,356,323
AT1G09750,AED3,2924,3058,8410,6389,5200,5092
AT1G09760,U2A',332,418,764,736,456,531
AT1G09770,CDC5,1058,1387,2604,2234,1612,2067
AT1G09780,PGM1,394,450,732,661,440,408
AT1G09790,COBL6,0,0,1,0,0,0
AT1G09794,,16,20,46,44,29,28
AT1G09795,HISN1B,368,450,1032,926,712,751
AT1G09800,,28,22,64,27,23,38
AT1G09810,ECT11,78,104,212,102,112,84
AT1G09812,,10,7,32,18,8,9
AT1G09815,POLD4,104,133,257,237,186,192
AT1G09820,,22,28,56,46,30,46
AT1G09830,PUR2,118,141,310,204,151,165
AT1G09840,ASK10,251,314,621,502,430,481
AT1G09850,XBCP3,130,149,387,418,336,285
AT1G09860,PUP16,1,2,1,3,3,0
AT1G09870,,115,178,327,471,309,324
AT1G09880,,4,5,9,10,3,8
AT1G09890,,10,13,19,30,24,14
AT1G09900,,83,97,202,139,113,106
AT1G09910,,167,222,402,430,335,294
AT1G09920,,216,279,627,581,462,458
AT1G09930,OPT2,0,1,0,0,4,1
AT1G09932,,43,49,58,71,63,70
AT1G09935,,0,0,0,0,0,0
AT1G09940,HEMA2,152,167,390,310,238,241
AT1G09950,RAS1,6,2,7,29,20,14
AT1G09960,SUC4,41,35,83,121,65,89
AT1G09970,LRR XI-23,924,1143,2059,1900,1458,1391
AT1G09980,,115,119,242,247,178,189
AT1G09995,,33,21,42,49,38,38
AT1G10000,,5,9,22,10,12,15
AT1G10010,AAP8,0,0,1,0,0,1
AT1G10020,,206,266,579,444,383,360
AT1G10030,ERG28,52,57,115,92,76,63
AT1G10040,,12,19,29,25,17,27
AT1G10050,,66,81,146,185,102,123
AT1G10060,ATBCAT-1,140,174,359,315,196,121
AT1G10070,BCAT2,1301,2392,3396,1958,1165,1277
AT1G10090,,147,140,378,448,323,323
AT1G10095,,19,33,65,62,49,59
AT1G10100,,0,0,0,0,0,0
AT1G10110,,2,2,5,5,2,2
AT1G10120,BHLH74,248,315,569,599,427,478
AT1G10130,ECA3,178,220,496,389,297,318
AT1G10140,,242,362,650,824,610,613
AT1G10150,PP2A10,92,88,268,197,213,165
AT1G10155,ATPP2-A10,5,2,3,0,1,0
AT1G10160,,27,32,69,50,26,40
AT1G10170,ATNFXL1,197,220,500,476,386,360
AT1G10180,EXO84C,161,167,343,283,222,267
AT1G10190,,0,0,0,0,0,0
AT1G10200,WLIM1,575,678,1540,1508,1031,1044
AT1G10210,MPK1,66,77,178,102,105,105
AT1G10220,,7,12,20,26,16,22
AT1G10230,ASK18,69,51,144,98,77,77
AT1G10240,FRS11,57,103,193,143,126,106
AT1G10250,,0,0,0,0,0,0
AT1G10260,,0,0,0,0,0,0
AT1G10270,GRP23,76,110,195,98,86,96
AT1G10280,,21,25,39,64,47,55
AT1G10290,DRP2A,356,436,811,866,642,647
AT1G10300,,6,4,18,9,4,10
AT1G10310,,134,142,289,310,245,210
AT1G10320,,98,118,192,181,148,147
AT1G10330,PCMP-E71,4,9,15,11,9,10
AT1G10340,,25,57,67,80,39,23
AT1G10350,,88,110,239,247,181,188
AT1G10360,GSTU18,124,119,390,535,389,345
AT1G10370,GSTU17,20,36,109,1176,496,501
AT1G10380,,192,233,488,448,299,290
AT1G10385,EXO84A,4,1,1,0,0,0
AT1G10390,NUP98A,475,585,1184,1008,750,853
AT1G10400,UGT90A2,26,26,26,6,3,3
AT1G10410,,207,240,464,796,532,599
AT1G10417,,1,7,9,9,7,10
AT1G10419,,0,0,0,0,0,0
AT1G10430,PP2A2,115,144,324,261,202,192
AT1G10440,,0,0,0,0,0,0
AT1G10450,SNL6,73,85,187,166,145,143
AT1G10455,,0,2,0,0,0,0
AT1G10460,GLP7,5,6,6,3,4,3
AT1G10470,ARR4,147,216,417,381,217,315
AT1G10480,ZFP5,17,16,23,143,87,97
AT1G10490,,81,105,148,74,45,73
AT1G10500,ISCA,380,477,1041,1364,998,814
AT1G10510,emb2004,146,155,387,337,208,191
AT1G10520,POLL,8,11,19,17,14,18
AT1G10522,PRIN2,181,230,538,223,178,186
AT1G10530,,6,4,8,16,9,19
AT1G10538,,0,0,0,0,0,0
AT1G10540,NAT8,4,4,8,14,6,9
AT1G10550,XTH33,41,39,143,33,41,37
AT1G10560,PUB18,8,10,9,55,43,40
AT1G10570,ULP1C,88,100,209,215,174,180
AT1G10580,,148,232,295,292,230,221
AT1G10585,BHLH167,2,5,10,30,10,21
AT1G10586,BHLH168,0,0,0,0,0,0
AT1G10588,,0,1,0,0,0,0
AT1G10590,,482,648,1260,1190,847,899
AT1G10600,AMSH2,127,156,347,316,227,214
AT1G10610,BHLH90,64,112,197,145,130,177
AT1G10620,PERK11,0,0,1,0,0,0
AT1G10630,ATARFA1F,412,419,870,848,614,553
AT1G10640,,29,14,60,70,62,63
AT1G10650,,93,124,226,176,156,142
AT1G10652,,0,0,0,0,0,0
AT1G10657,,27,65,102,55,65,47
AT1G10660,,281,302,717,667,496,560
AT1G10670,ACLA-1,1078,1377,2724,2818,2098,2015
AT1G10680,ABCB10,0,1,1,0,0,0
AT1G10682,,208,374,562,612,322,439
AT1G10690,SMR8,30,39,94,87,57,54
AT1G10700,PRS3,118,149,293,273,184,196
AT1G10705,,0,0,0,0,0,0
AT1G10710,PHS1,3,0,4,0,0,1
AT1G10717,ESF1.3,0,0,0,0,0,0
AT1G10720,,89,167,324,317,217,263
AT1G10730,AP1M1,39,42,88,99,52,56
AT1G10740,,188,228,509,703,549,489
AT1G10745,ESF1.2,0,0,0,0,0,0
AT1G10747,ESF1.1,0,0,0,0,0,0
AT1G10750,,17,25,45,39,16,30
AT1G10760,GWD1,1660,1891,4585,6053,5384,4421
AT1G10770,,9,7,17,2,2,3
AT1G10780,,21,39,59,33,20,31
AT1G10790,,2,4,10,10,5,8
AT1G10800,,1,3,1,6,2,2
AT1G10810,,5,5,17,9,13,8
AT1G10820,,140,134,324,277,217,250
AT1G10830,Z-ISO,112,117,340,283,206,146
AT1G10840,TIF3H1,564,681,1386,1067,724,787
AT1G10850,,95,102,263,158,113,118
AT1G10865,,186,262,531,482,336,400
AT1G10870,AGD4,102,115,277,259,184,227
AT1G10880,,0,0,1,0,0,0
AT1G10890,,455,583,1097,1085,796,960
AT1G10900,PIP5K7,83,114,185,180,175,109
AT1G10910,,270,335,754,484,434,485
AT1G10920,LOV1,28,25,76,80,76,58
AT1G10930,RECQL4A,36,40,76,58,37,49
AT1G10940,ASK1,412,596,1134,1151,840,1023
AT1G10950,TMN1,421,495,1055,878,586,578
AT1G10960,FD1,1697,1886,5318,4012,3297,2856
AT1G10970,ZIP4,21,38,73,90,47,49
AT1G10980,,2,0,2,1,1,1
AT1G10990,,81,88,175,54,57,55
AT1G11000,MLO4,72,71,107,76,52,41
AT1G11010,,0,0,0,0,0,0
AT1G11020,,74,90,201,162,136,162
AT1G11030,,0,0,0,0,0,0
AT1G11040,,0,0,0,0,0,0
AT1G11050,,68,102,173,116,107,90
AT1G11055,,0,0,0,0,0,0
AT1G11060,,67,83,155,154,131,118
AT1G11070,,1,1,17,19,8,13
AT1G11080,scpl31,89,76,204,65,17,38
AT1G11090,,44,49,108,115,79,76
AT1G11100,,14,10,33,24,12,17
AT1G11110,,0,0,1,0,0,0
AT1G11112,,1,3,5,4,2,1
AT1G11120,,14,14,28,14,13,17
AT1G11125,,5,12,18,17,10,8
AT1G11130,SUB,95,94,188,151,115,141
AT1G11145,,1,0,0,0,0,0
AT1G11150,,50,73,155,128,119,110
AT1G11160,,10,12,15,9,11,12
AT1G11170,,12,24,43,127,81,83
AT1G11175,,97,123,288,252,161,246
AT1G11180,,92,137,300,214,177,154
AT1G11185,,76,85,109,30,20,26
AT1G11190,ENDO1,35,30,44,532,311,334
AT1G11200,,60,57,143,122,90,81
AT1G11210,,72,90,168,758,753,609
AT1G11220,,15,25,37,38,21,20
AT1G11230,,0,0,0,0,0,0
AT1G11240,,257,353,615,448,313,343
AT1G11250,SYP125,0,2,0,5,0,1
AT1G11260,STP1,6751,8660,19073,11289,8581,5818
AT1G11265,,1,0,0,0,0,0
AT1G11270,,36,49,85,101,74,70
AT1G11280,,135,168,363,292,237,220
AT1G11290,PCMP-H40,19,34,70,31,23,31
AT1G11300,,36,49,96,57,47,53
AT1G11310,MLO2,737,740,1691,1580,1257,1098
AT1G11320,,15,25,49,25,32,31
AT1G11330,,83,94,190,159,139,137
AT1G11340,RKS1,33,46,85,33,23,21
AT1G11350,SD113,128,172,341,153,140,140
AT1G11360,,207,287,593,521,355,378
AT1G11362,,5,12,31,38,22,12
AT1G11370,PME56,0,0,0,0,2,1
AT1G11380,,196,253,499,421,345,354
AT1G11390,,54,82,146,124,112,107
AT1G11400,PYM,258,346,662,654,419,535
AT1G11410,,51,43,131,160,138,136
AT1G11420,DUF2,16,23,40,16,19,20
AT1G11430,MORF9,589,698,1640,1218,924,940
