#age,6 (day),,,,,,,
#development stage,seedling,,,,,,,
#ecotype,Col-0,,,,,,,
#compound,,,1 micromolar indole-3-acetic acid,1 micromolar indole-3-acetic acid,none,1 micromolar indole-3-acetic acid,none,none
Gene ID,Gene Name,DesignElementAccession,Hybridization6,Hybridization4,Hybridization2,Hybridization5,Hybridization3,Hybridization1
AT4G35950,ARAC6,253118_at,7.823611181,7.817283005,7.826647276,7.882463236,7.943321093,7.872633064
AT4G35970,APX5,253112_at,6.081830555,6.035840312,6.038851462,6.022208299,6.46369608,6.628960314
AT4G35980,,253119_at,7.893284374,7.816584195,7.774996967,8.034572903,7.884332986,7.694600909
AT4G35985,P85,253113_at,6.998826556,6.884181173,7.288732126,6.904622659,6.97881667,6.648387524
AT4G35987,,253122_at,6.266482294,5.845804069,6.127664592,6.322253662,6.189380492,5.778049491
AT4G36000,,253123_at,4.862299785,4.987669289,5.068818297,4.910803531,4.904237308,5.261060965
AT4G36010,,253104_at,7.601389763,7.408060923,6.891586425,7.507456471,6.615742371,6.570362893
AT4G36020,CSP1,253129_at,9.764054309,9.529464338,9.414631398,9.809510398,9.197980361,9.226107067
AT4G36030,ARO3,253124_at,6.820364733,6.447891719,7.546810081,6.823918511,7.055830466,7.135148684
AT4G36040,ATJ11,253125_at,13.23452617,13.41783082,13.25763585,13.42104081,13.42811829,13.55176562
AT4G36050,APE2,253126_at,8.977652769,8.820147019,9.111918324,8.975435395,9.06497413,9.108535281
AT4G36060,bHLH11,253127_at,5.853742193,5.754127833,6.284284176,5.643886904,6.411030605,6.490594143
AT4G36070,CPK18,253128_at,4.075245391,4.271577356,4.017061871,4.140908943,3.977347384,3.975933131
AT4G36105,,253102_at,5.421735963,5.466371912,5.389548961,5.476543439,5.537443609,5.639530579
AT4G36110,,253103_at,8.664032304,8.589328845,6.623538028,8.52061709,6.648710215,6.834044987
AT4G36140,,253074_at,7.177212661,7.32691622,7.457237048,7.307611124,7.156879301,7.382089174
AT4G36150,,253075_at,7.011375193,7.377822427,7.157009228,7.164279214,7.022348796,6.87524004
AT4G36160,ANAC076,253076_at,5.159244646,5.531680898,4.990761126,5.403999989,4.945059164,5.057280625
AT4G36170,,253077_at,3.6273176,3.981895538,3.640487354,3.656236014,3.571042694,3.80363093
AT4G36180,,253078_at,8.195734448,7.870569428,8.136236965,8.106703755,7.96878257,8.586849234
AT4G36210,,253081_at,9.961055662,9.833344886,9.708207492,9.815187109,9.667484326,9.50521489
AT4G36220,CYP84A1,253088_at,5.534410412,5.616014701,5.660824353,5.371017328,5.392258794,5.554769417
AT4G36230,,253082_at,4.852938264,5.083419902,4.858724911,4.897038481,4.702940771,5.471337894
AT4G36250,ALDH3F1,253083_at,10.05413748,9.779857393,10.07089214,9.874838615,10.05916367,10.26428289
AT4G36260,SRS2,253084_at,6.549634038,6.794839682,6.65123592,6.744818609,6.60755953,6.533792105
AT4G36280,MORC2,253085_s_at,3.657791566,3.963415224,3.756929904,3.911724646,3.914988851,3.663361088
AT4G36290,MORC1,253089_at,7.072556096,7.154739025,7.354034178,7.041796988,7.253373809,7.264891811
AT4G36350,PAP25,253087_at,4.641635914,4.515016714,4.581196553,4.768340305,4.641997711,4.591944679
AT4G36360,BGAL3,253090_at,9.006221082,8.962937202,8.239539217,9.323480625,8.151414223,7.773241214
AT4G36370,,253086_at,3.508133153,3.398963169,3.475164479,3.530787133,3.37041539,3.596073221
AT4G36380,ROT3,246216_at,8.179031888,8.484054419,8.289215966,8.294976914,8.297874967,8.222066541
AT4G36390,,246237_at,10.09561178,9.990974417,10.08223817,10.25550217,10.23364097,10.2859754
AT4G36400,D2HGDH,246162_at,9.100344968,8.979314779,8.93761037,8.885182981,8.991758949,8.826835068
AT4G36410,UBC17,246195_at,10.54294001,10.6146665,10.31026018,10.41867695,10.5968465,10.82196376
AT4G36420,,246210_at,6.937458909,7.246298993,6.70264018,6.859359898,6.595745606,6.034225004
AT4G36430,PER49,246228_at,8.673747105,8.809532125,8.402830164,8.403775253,8.684804873,8.602260411
AT4G36440,,246245_at,9.450804086,9.444072108,9.414217493,9.557445007,9.585012375,9.87566299
AT4G36450,MPK14,246254_at,6.672132905,6.417029475,6.907135225,6.765750993,6.66753374,6.542843582
AT4G36460,,246277_at,4.633134193,4.643698141,4.37395811,4.852084077,4.338798214,4.332799507
AT4G36470,,246236_at,6.475531192,6.267207031,6.377161971,6.470781394,6.43795277,6.469592465
AT4G36480,LCB1,246213_at,9.08448481,9.130171558,9.195500138,9.246377716,9.110288208,9.310211576
AT4G36490,SFH12,246208_at,4.729873001,4.770990057,4.557866271,4.568843821,4.560952958,4.742835042
AT4G36500,,246270_at,8.587341057,8.46009531,9.164683519,8.752597724,8.947176265,7.75500436
AT4G36510,,246227_at,4.788316498,4.906142825,4.636590097,4.758724182,4.968990325,4.757385953
AT4G36520,,246243_at,8.702869814,8.438781037,8.98536009,8.468933153,8.823974161,8.906611349
AT4G36530,,246199_at,9.087517262,8.830317371,8.869895695,9.112169775,8.941360389,8.848427572
AT4G36540,BEE2,246275_at,10.65982456,10.48973936,9.695642791,10.35808783,9.806052929,10.03985351
AT4G36550,PUB5,246233_at,8.422430667,8.224567351,8.583094157,8.427261665,8.508081541,8.864522507
AT4G36560,,246248_at,3.353393021,3.232863149,3.291851002,3.348301761,3.200481036,3.441614711
AT4G36580,,246282_at,6.407110599,6.328872679,6.137745534,6.623581924,6.39672834,5.556142409
AT4G36590,,246224_at,3.994447191,3.987851856,4.129274245,4.154547413,4.181447354,4.039359199
AT4G36600,,246242_at,4.159352245,4.272529383,3.995839751,4.006374379,4.101973326,4.332894359
AT4G36610,,246203_at,6.256188209,5.892029737,6.358842973,5.987004582,6.051939107,6.124459531
AT4G36620,GATA19,246274_at,6.071623638,6.080820824,5.978231395,6.303409824,5.760131275,6.138458463
AT4G36630,EMB2754,246232_at,8.554184016,8.671581544,8.655991493,8.472704724,8.527996781,8.586220603
AT4G36640,,246247_at,7.763419361,7.987109868,7.943766538,7.970289898,8.06038967,7.915257419
AT4G36650,PBRP1,246255_at,8.422071899,8.539167507,8.408059236,8.564863924,8.444721813,8.971473687
AT4G36660,,246280_at,8.651873218,8.865101961,8.657420408,8.902687239,8.697518753,8.374728192
AT4G36670,PLT6,246238_at,12.59688036,12.25557544,12.59734079,12.50459914,12.49005856,12.32771486
AT4G36680,,246249_at,8.045620674,7.777885895,7.740797033,8.219291966,7.68089526,7.962202829
AT4G36690,U2AF65A,246257_at,10.31217398,10.62442224,10.63779697,10.44995827,10.50323461,10.50953446
AT4G36700,,246273_at,4.482683761,4.731105067,4.600539143,4.921156696,4.741854333,4.4857661
AT4G36710,SCL15,246230_at,6.69917687,7.157087977,7.214380937,6.744416453,6.965578313,7.10241665
AT4G36730,GBF1,246211_at,11.77104472,11.55779651,11.96868993,11.62963217,11.90662193,11.70770936
AT4G36740,HB-5,246279_at,5.220634287,5.262947338,5.088577938,4.923488831,5.074789274,4.945365302
AT4G36750,,246201_at,9.402866988,9.518000219,9.480697809,9.54161779,9.416064086,9.584485559
AT4G36760,ATAPP1,246219_at,10.61961464,10.58551196,10.49128445,10.59798598,10.66946798,10.77784432
AT4G36770,UGT72C1,246256_at,4.541196244,4.644557008,4.368076789,4.343403348,4.415195994,4.52352131
AT4G36780,BEH2,246284_at,10.32370655,10.21314403,10.25151326,10.28367532,10.12258318,10.40970076
AT4G36790,,246239_at,9.060070421,8.963155663,8.947269524,8.978412766,8.922661015,9.117863638
AT4G36800,RCE1,246218_at,8.645753325,8.004862273,8.05833257,8.15150325,8.414326755,8.516328366
AT4G36810,GGPPS1,246198_at,8.396906124,8.625099324,8.480920406,8.595800372,8.325293052,8.232923662
AT4G36830,HOS3-1,246235_at,6.26671328,5.958870622,5.918398114,6.253378885,6.113829892,6.160891697
AT4G36860,,246283_at,9.85180772,9.736639405,9.451795923,9.596394844,9.668923995,9.633660432
AT4G36870,BLH2,246209_at,7.781613237,7.842655619,7.640861428,7.94543191,7.794169739,8.060110716
AT4G36880,CP1,246250_at,5.109654585,5.084431721,4.967043052,5.06942514,4.86445211,5.078517791
AT4G36890,IRX14,246223_at,8.867580024,8.738702308,8.877360741,8.739232366,8.733974298,8.581851592
AT4G36900,RAP2-10,246222_at,8.544606598,8.876131801,8.848843823,8.581800197,9.123921469,8.552942236
AT4G36910,CBSX1,246225_at,8.051499669,8.022998379,8.156931089,8.034077524,7.989067092,8.224849732
AT4G36920,AP2,246217_at,7.69566161,7.527372947,7.917821794,7.46094533,7.942273162,8.360104976
AT4G36930,SPT,246212_at,9.018960909,8.646766917,8.657515307,8.883560423,8.524972646,8.431017138
AT4G36940,NAPRT1,246281_at,6.879303126,6.742163885,6.891540115,6.787511696,6.846183951,6.552146116
AT4G36960,,246207_at,8.694112653,8.870944995,8.900505338,8.830792707,8.872827455,8.783603217
AT4G36970,,246205_at,9.394979787,9.072907019,9.022065454,9.177730469,9.159885712,8.977283533
AT4G36980,,246285_at,9.963421479,9.883843258,10.07932407,9.817697138,10.03509327,10.06501787
AT4G36990,HSFB1,246214_at,8.477427923,8.668358833,9.065942781,8.902676724,9.100606522,8.127035345
AT4G37000,RCCR,246194_at,8.584423994,8.510165248,8.658249435,8.911648764,8.892282757,8.896841408
AT4G37010,CEN2,246197_at,6.472165353,6.189057967,6.837267468,6.354134734,6.831074061,5.778049491
AT4G37020,,246204_at,8.938636431,8.769530508,8.97840594,8.878498246,9.069285434,9.189950353
AT4G37040,MAP1D,246202_at,8.405162891,8.532595911,8.363949076,8.445568229,8.574893364,8.361373986
AT4G37050,PLP3,246241_at,5.283910609,5.478323109,5.152466499,5.328693373,5.410208092,5.28799186
AT4G37080,,246231_at,6.479738672,6.454758516,6.899625949,6.418167508,6.786234972,6.942393986
AT4G37090,,246196_at,7.447872286,7.119535263,7.084304856,7.387603726,6.946186915,6.981679434
AT4G37110,,246269_at,5.077974069,5.221094713,5.221418355,5.350288767,5.03724664,5.164531446
AT4G37120,SMP2,246221_at,9.704949798,9.723866958,9.871019344,9.572379971,9.801428044,9.927727647
AT4G37130,NUP58,246240_at,8.305059082,8.410940763,8.284262481,8.524203825,8.406206458,8.503308847
AT4G37150,MES9,246272_at,7.698247188,8.291545041,7.783686148,7.688049553,8.057949528,7.690003433
AT4G37160,sks15,246229_at,5.231855303,5.26423599,4.608547376,5.368426611,4.592153096,4.343307081
AT4G37170,PCMP-H5,246246_at,5.862117087,5.865378608,5.846592051,5.80408883,5.711978312,5.703168707
AT4G37180,HHO5,246215_at,9.037857517,9.241763517,9.009362749,9.02988678,9.16768658,8.782651825
AT4G37190,,246278_at,7.976611193,8.039939153,8.00170367,8.097730609,7.901060543,7.811570163
AT4G37200,HCF164,246226_at,9.965600021,10.0277372,9.963433592,9.92260154,9.983233076,9.770350255
AT4G37210,,246220_at,9.115858527,8.86914013,8.991698612,9.14263987,9.009779619,9.129680632
AT4G37220,,246251_at,10.84275306,10.43424262,10.95111779,10.45228425,10.75397813,10.47029056
AT4G37230,,246271_at,4.437138,4.512403649,4.23567935,4.591296788,4.339730838,4.528478881
AT4G37240,,246200_at,8.858693594,8.963851319,8.817165126,8.599339783,8.934809316,8.10766916
AT4G37250,,246244_at,9.765707921,9.689495871,9.849776346,9.794876239,9.881814028,10.31153132
AT4G37260,MYB73,246253_at,10.71152902,10.59895649,10.69802715,10.55959951,10.77112507,10.80046524
AT4G37270,HMA1,246276_at,8.683645505,8.689045784,8.751560562,8.558108797,8.635201472,8.600728189
AT4G37280,MRG1,246234_at,8.239916557,8.084437068,7.899713327,8.11185131,8.15273863,8.133210332
AT4G37290,,253044_at,7.622632031,7.014254051,7.456983733,7.620565646,7.030512764,5.601920111
AT4G37295,,253047_at,9.217950862,9.058894898,6.64956593,8.849124087,6.774287915,6.563515124
AT4G37300,MEE59,253049_at,12.63800589,12.80165968,12.72215816,12.51503872,12.77597995,12.17247507
AT4G37310,CYP81H1,253052_at,7.399563436,7.266228668,7.300432991,7.620184927,7.039628219,7.198305382
AT4G37320,CYP81D5,253097_at,8.425859292,8.047977252,7.841328938,8.323896472,7.973315101,8.382737193
AT4G37330,CYP81D4,253096_at,9.63766904,9.451627714,9.241102938,9.309959534,9.235504575,9.313440668
AT4G37340,CYP81D3,253098_at,5.824382789,6.163144515,5.532143186,5.890775105,5.607057884,5.74751345
AT4G37360,CYP81D2,253091_at,4.575947233,4.508407957,4.50076792,4.292021685,4.52669698,4.346372599
AT4G37370,CYP81D8,253046_at,8.058510845,6.946761599,7.355320277,8.701232666,7.046092433,6.766111852
AT4G37380,ELI1,253092_at,7.023549573,6.367400555,6.588042004,6.741730963,6.556056078,6.596412729
AT4G37400,CYP81F3,253100_at,5.913866131,6.095153384,6.071022088,5.904417967,5.759751166,5.949201004
AT4G37410,CYP81F4,253073_at,9.536036985,9.125958583,9.302033125,9.663585079,9.012287153,8.977974802
AT4G37430,CYP81F1,253101_at,5.159572476,5.555479705,5.809660719,5.20663598,5.865254223,5.874068276
AT4G37445,,253045_at,5.999898504,6.348967186,5.802673919,6.210815944,6.06330457,6.089802911
AT4G37450,AGP18,253050_at,7.687920263,7.841623516,8.209097248,7.979864914,8.267810574,8.514823647
AT4G37460,SRFR1,253093_at,8.991085036,9.103705065,9.128782644,9.177576477,9.244373925,9.327957938
AT4G37470,KAI2,253053_at,9.447476804,9.512827123,9.401105382,9.572971427,9.709192882,9.716965367
AT4G37480,,253094_at,6.864233994,6.547692054,7.02357317,6.653340589,6.834368266,6.281598809
AT4G37490,CYCB1-1,253051_at,4.945071583,5.111046228,4.864453973,4.627173323,5.018359746,5.048321102
AT4G37510,RNC1,253095_at,8.528958982,8.771745533,8.868819074,8.742444388,8.739469424,8.948304465
AT4G37540,LBD39,253043_at,10.13771176,10.14469096,9.881535681,10.00944294,9.788092458,9.763669162
AT4G37550,,253042_at,9.890300749,10.1257472,10.02904799,9.806962654,9.952610885,10.06198278
AT4G37560,,253048_at,6.816619168,6.742406124,6.99608784,6.810215887,6.950876796,6.695680168
AT4G37580,HLS1,253054_at,7.883491267,7.957761923,7.634637906,7.792701416,7.645402876,7.496445503
AT4G37590,NPY5,253062_at,11.19924818,11.16402649,10.29584988,10.98649304,10.28315675,10.13207672
AT4G37610,BT5,253061_at,10.64827778,10.22682238,10.33816578,10.4508657,10.50284652,10.36245545
AT4G37630,CYCD5-1,253055_at,5.710978255,5.512599741,5.915523054,5.651005602,5.735674004,5.801163703
AT4G37640,ACA2,253063_at,9.51373838,9.378156873,9.896754229,9.835383718,9.825005931,10.11293554
AT4G37650,SHR,253056_at,7.563126942,7.469484971,7.986547205,7.676015771,7.815316794,7.815786237
AT4G37660,,253058_at,8.474106795,8.428041653,8.453675105,8.629561712,8.39828584,8.285078731
AT4G37670,NAGS2,253057_at,6.483489471,6.312000209,6.354813682,6.503264219,6.33695994,6.187430638
AT4G37710,VQ29,253060_at,4.025256331,4.035496367,4.195736251,4.014977834,4.182369023,4.236798852
AT4G37730,AtbZIP7,253064_at,5.144763762,5.530762098,5.137802571,5.396591729,5.35347957,5.585297694
AT4G37740,GRF2,253065_at,7.774087616,7.874614087,8.068174063,7.96324504,7.965500407,8.212570052
AT4G37750,ANT,253010_at,7.154102861,7.223640489,7.385854006,7.280019672,7.480324317,7.764888349
AT4G37760,SQE3,253039_at,9.039114083,8.753304033,9.038721457,8.928346496,8.893545186,9.201518553
AT4G37770,ACS8,253066_at,9.966295895,9.664607553,9.232097159,9.961879408,9.215654208,9.411803461
AT4G37780,MYB87,253067_at,3.847327895,4.012747109,3.921351907,3.837455717,3.945524292,3.849244549
AT4G37790,HAT22,253038_at,9.236061508,9.44968465,9.213935377,8.990321179,9.169918211,8.669710858
AT4G37800,XTH7,253040_at,9.206489612,8.681751117,9.08740102,8.846915764,9.279351011,8.655004558
AT4G37820,,253068_at,6.89130522,6.527680821,6.378999923,6.424438023,6.791519585,6.366621609
AT4G37830,,253072_at,12.32952821,12.3882495,12.30884036,12.33188947,12.35282016,12.19063826
AT4G37840,HKL3,253069_at,4.378854802,4.349627296,4.398259205,4.186100832,4.445201278,4.277556847
AT4G37850,BHLH25,253070_at,3.31006315,3.726888179,3.628375291,3.301736934,3.58469067,3.581708008
AT4G37870,PCKA,253041_at,13.54441988,13.38740986,13.6419158,13.5867366,13.61702205,13.61018614
AT4G37880,,253071_at,9.865250098,9.761458163,9.887144077,9.914663767,9.725330881,9.793178627
AT4G37890,EDA40,253011_at,8.291101486,8.168062804,6.626901521,8.241305716,6.520258379,7.022163563
AT4G37900,GRDP2,253012_at,7.762240129,7.643526091,7.397211762,7.695211621,7.670677253,7.142258811
AT4G37910,HSP70-9,253013_at,9.914750133,9.946053912,9.748312743,10.31082336,9.520793934,9.563587707
AT4G37930,SHM1,253009_at,10.40810776,10.60291653,10.60009012,10.61900585,10.60312282,10.76399583
AT4G37940,AGL21,253014_at,6.080980988,6.61498838,6.345834524,6.328191146,6.073305055,6.228050992
AT4G37950,,253015_at,4.398910321,4.650670885,4.379181471,4.362844526,4.47109823,4.483092853
AT4G37950,,253016_at,3.841409374,3.896546905,3.762910865,3.787606846,3.757136797,3.82564656
AT4G37970,CAD6,253017_at,3.931733768,3.993210944,4.014212463,4.086553826,3.887904832,4.138219477
AT4G37980,CAD7,252983_at,9.478407449,9.70282245,9.377628428,9.499845593,9.297535262,9.759856958
AT4G37990,CAD8,252984_at,5.711800736,5.702389971,5.373258468,5.552733038,5.325672337,5.521712185
AT4G38000,DOF4.7,253018_at,5.752942278,6.023578472,5.743614246,5.774023165,5.993529477,5.991253566
AT4G38010,PCMP-E45,253019_at,4.813890636,4.771640766,4.930935232,4.908353248,4.771447377,4.80402607
AT4G38020,,253020_at,6.778768124,6.816460058,6.749376342,6.796913465,6.762839036,6.760225143
AT4G38040,,252980_at,9.153914814,9.296983273,9.181978865,9.431816319,9.178049442,9.553922766
AT4G38050,NAT11,253021_at,5.701204638,5.706828531,6.122305149,5.894357907,5.632057346,5.809677901
AT4G38060,,253022_at,10.30074166,10.08953383,10.24137367,9.982989584,10.46321045,9.720276972
AT4G38070,BHLH131,253023_at,4.078132797,3.861750197,3.665389481,3.892308153,3.938518794,4.104145461
AT4G38080,,253024_at,6.434939844,6.839898717,7.604564647,7.409160825,7.042070681,7.926028385
AT4G38090,,253007_at,10.23716034,10.25058149,10.10407099,10.11362435,10.19114527,10.08202809
AT4G38100,CURT1D,253005_at,8.471570358,8.635532486,8.264074367,8.46528014,8.230792777,7.885960898
AT4G38120,,253025_at,6.939003887,7.14495541,7.05678042,7.247913321,7.028076707,6.942800656
AT4G38120,,253026_at,5.821607176,5.692826846,5.861738745,5.907201861,5.693538992,5.739143649
AT4G38130,HDA19,252982_at,10.29959477,10.5669457,10.39963637,10.36110966,10.34287015,10.46883616
AT4G38150,,253027_at,9.442279016,9.503731216,9.702080318,9.785006038,9.554744084,9.753893099
AT4G38160,pde191,253028_at,9.434156554,9.487027699,9.484579723,9.555843767,9.45500749,9.675494502
AT4G38170,FRS9,253029_at,7.268318589,7.491710257,7.161857527,7.399572334,7.331205456,7.322525623
AT4G38180,FRS5,253030_at,6.703324263,6.578660585,6.997578147,6.80004201,6.674606962,6.770564432
AT4G38190,CSLD4,253031_at,6.175368538,6.461697439,6.002400886,6.585507552,5.976343479,6.195595069
AT4G38200,BIG1,253032_at,8.595821628,8.818532283,8.594743447,8.780714813,8.582949483,8.784199138
AT4G38210,EXPA20,253008_at,8.122069589,8.21964236,7.736502964,8.480324062,7.616765145,7.8463256
AT4G38220,,253033_at,10.31262784,10.49240582,10.25680172,10.34173572,10.34765326,10.8013211
AT4G38225,,252979_at,10.20746303,10.34942125,10.32938536,10.32589523,10.22830275,10.47530139
AT4G38230,CPK26,253034_at,5.104671805,5.423191171,5.369327181,5.17105165,5.271937701,5.209060179
AT4G38240,GNTI,253035_at,8.934558773,8.77018979,8.952509355,8.679568832,8.702399576,8.679177137
AT4G38250,AVT3C,253006_at,11.42700921,11.5415191,11.40783944,11.48183309,11.41257142,11.37032237
AT4G38260,,252981_at,9.240440647,9.146894256,9.044242748,9.144612462,9.083017982,9.357176424
AT4G38270,GAUT3,253037_at,8.761141918,8.561935182,8.658770503,8.723375791,8.642322784,8.61845972
AT4G38340,NLP3,253036_at,6.945819943,6.745483617,6.518295686,6.632533398,6.61171321,6.984027136
AT4G38350,,252985_at,9.499288109,9.553106447,9.465704283,9.437749454,9.485546507,9.694484983
AT4G38360,LAZ1,253000_at,9.314785049,9.533465347,9.566402107,9.377982833,9.522410723,9.504631179
AT4G38370,,252995_at,7.877076653,7.830079075,7.897962152,7.734901507,7.896312366,8.234059029
AT4G38380,DTX45,252986_at,7.161113682,7.555784438,7.126731305,7.561149167,7.335389863,7.024796664
AT4G38390,RHS17,252987_at,7.405111169,6.928974756,7.301845403,7.483596738,7.484943063,7.645782049
AT4G38400,EXLA2,252997_at,8.60440892,8.749918334,7.830020488,8.657809966,7.957902861,8.351106184
AT4G38410,,252988_at,6.618252558,6.881647542,5.96482342,6.982991269,6.226736888,6.174113797
AT4G38420,sks9,252989_at,6.873104979,6.839908324,7.224297362,7.112442345,7.113290129,7.300266712
AT4G38430,ROPGEF1,252975_s_at,9.801746828,9.868472803,9.79970544,9.615436558,9.756528562,9.979779245
AT4G38440,IYO,252990_at,9.11020345,9.342119344,9.383077806,9.397955232,9.180160377,9.428543534
AT4G38460,GGR,252996_s_at,9.49281804,9.66640177,9.512131547,9.764554652,9.480757327,9.964524686
AT4G38470,STY46,252991_at,11.86261454,11.61581762,11.76645059,11.7619002,11.76223557,12.05881352
AT4G38480,,252994_at,6.159732799,6.353909855,6.266008805,6.580297692,6.226542468,6.110177894
AT4G38490,,253001_at,9.998155724,10.02315068,10.05710109,9.884493227,9.842294029,9.75506774
AT4G38500,,252999_at,8.283107999,8.235635685,8.435458274,8.325167287,8.195383942,8.257797616
AT4G38510,,252998_at,10.2410801,10.28151728,10.49723808,10.46302376,10.40649761,10.71660799
AT4G38520,,252992_at,9.902436575,10.1943219,10.09225073,9.936160324,10.07158392,10.22818881
AT4G38530,PLC3,253002_at,6.584388808,6.910797068,7.021675082,6.830978976,7.03886658,7.330957159
AT4G38540,,252993_at,12.33574755,12.10501206,12.31834275,12.13196086,12.25060869,12.16406265
AT4G38550,,252976_s_at,10.2864818,10.45116054,10.90149238,10.5512288,10.77932568,11.00612471
AT4G38560,,252977_at,4.762142113,4.86512423,5.275776364,5.052006562,5.227027556,5.006243791
AT4G38570,PIS2,252953_at,9.366275098,9.307647481,9.427041224,9.313620231,9.311946594,9.488485351
AT4G38580,HIPP26,252956_at,10.45723638,10.68866685,10.26909332,10.73224596,10.23579897,10.3625964
AT4G38590,BGAL14,252978_at,6.350888731,6.624263844,6.273114799,6.374474195,6.304425745,6.587827769
AT4G38600,UPL3,252947_at,10.78023109,10.9417049,10.92194027,11.15479767,10.85326088,11.11016699
AT4G38600,UPL3,252948_at,8.593032228,8.769221458,8.901310611,8.712725783,8.588791758,8.778150567
AT4G38620,MYB4,252958_at,7.196628883,6.665376729,7.140191443,7.1113762,7.074184761,7.150907754
AT4G38630,RPN10,252955_at,10.37960757,10.54201431,10.4691251,10.54478722,10.51269965,10.71346573
AT4G38640,,252959_at,9.738234264,9.713705222,9.717511692,9.644382469,9.615407669,9.835089326
AT4G38660,,252954_at,8.416240802,8.609443269,8.4673109,8.890891419,8.286075491,8.6435255
AT4G38670,,252949_at,6.948024517,7.02582018,7.282842707,7.204881695,6.921241168,7.408138976
AT4G38680,CSP2,252957_at,9.846136891,9.576324106,9.488466393,9.624691876,9.705049178,9.440700644
AT4G38690,,252950_at,9.35116696,9.390428306,9.682999197,9.338641309,9.590025052,9.126924759
AT4G38700,DIR15,252951_at,5.646821966,5.750146189,5.699385826,5.541989503,5.951112237,6.058673425
AT4G38710,,252952_at,8.582502815,8.454453836,8.38022571,8.621874231,8.198343093,8.047469734
AT4G38740,CYP18-3,252973_s_at,10.1011212,10.29161793,10.78211427,10.33731084,10.56157893,10.74759344
AT4G38760,,252960_at,9.15692264,8.457274898,8.999880748,9.164387651,8.89827371,9.266798414
AT4G38760,,252961_at,7.051913636,7.202497703,7.380446217,7.447304186,7.289714899,7.129651609
AT4G38770,PRP4,252971_at,10.85147259,11.04716931,11.41088343,11.10605021,11.31448083,11.8569932
AT4G38780,,252962_at,5.664521415,6.14736658,6.022094307,5.944554315,5.792800885,6.086504348
AT4G38800,MTN1,252974_at,12.4518572,12.50159104,12.45186268,12.38224688,12.35784489,12.58731865
AT4G38810,,252915_at,9.36300461,9.236830609,9.514837678,9.257124895,9.265312437,9.419266904
AT4G38820,,252963_at,5.480129684,4.823517745,4.790748459,4.843511719,4.875752886,4.519660389
AT4G38830,CRK26,252964_at,6.095434409,5.686604742,5.665872191,5.938627737,6.064278034,5.632364507
AT4G38840,,252972_at,9.218420321,8.706921022,8.706940204,8.520433914,8.586176858,8.725125044
AT4G38850,SAUR15,252970_at,6.444978083,5.857666038,4.873951764,5.722824695,4.651018126,4.504583304
AT4G38860,,252965_at,7.827207965,7.44470278,6.928448269,7.524241803,6.688553692,6.857470563
AT4G38870,,252966_at,4.39725242,4.310695623,4.113684693,4.210881434,4.269011739,4.167312129
AT4G38880,ASE3,252967_at,5.809096704,6.038216222,5.485298615,5.690656239,5.858782285,5.755303283
AT4G38890,,252968_at,9.087798503,9.220018693,9.264185144,9.424734595,9.049144013,9.285194687
AT4G38900,,252969_at,7.91217774,8.308871169,7.626051475,8.19125682,7.713635201,7.832699713
AT4G38920,VHA-c3,252926_at,12.17369418,12.2379954,12.0893983,12.26968141,12.09090953,12.17219041
AT4G38930,,252931_at,9.140615553,9.082122322,8.895209946,9.202511778,8.936748572,8.784718383
AT4G38940,,252928_at,7.836066469,8.114106082,8.072178254,7.939068275,7.62241151,7.852535044
AT4G38950,KIN7F,252916_at,5.354632211,5.464789235,5.551970041,5.275911975,5.540472464,5.361120567
AT4G38960,,252917_at,6.332870947,6.238829235,6.430360809,6.214477463,6.151106237,6.23583256
AT4G38970,FBA2,252929_at,9.915656962,10.51900997,10.36478061,10.38816785,10.33227908,10.62949414
AT4G38980,,252918_at,7.074181762,7.21006929,6.931756098,7.143448914,7.180414199,6.886708302
AT4G39000,AtGH9B17,252920_at,5.164935569,5.506353951,4.946759264,5.280145266,5.154689349,5.063605515
AT4G39010,AtGH9B18,252930_at,5.772463005,5.781416078,5.793505991,5.976519717,5.753498775,6.168481369
AT4G39030,DTX47,252921_at,5.548331664,5.738476073,7.000804416,6.253744283,6.646722938,6.662255595
AT4G39040,,252922_at,9.64461984,9.992048638,9.877831873,9.889921409,9.844786953,9.777450397
AT4G39050,KIN7D,252923_at,9.165827809,9.116925825,9.058006105,9.00738157,9.256325449,9.16942818
AT4G39070,BBX20,252924_at,10.185083,10.09686282,10.37450963,10.00510989,10.38956882,10.2424844
AT4G39080,VHA-A3,252932_at,11.06246598,11.16454027,11.23453199,11.30249702,11.17413896,11.41559185
AT4G39090,RD19A,252927_at,13.43909239,13.32321049,13.36598018,13.36918378,13.28054899,13.55008285
AT4G39100,SHL,252925_at,9.866846741,9.93793034,9.853750156,9.840042963,9.788896996,9.499075184
AT4G39110,,252933_at,4.000582264,4.113889022,4.136608675,3.985896494,4.159539815,4.164857516
AT4G39120,IMPL2,252934_at,7.649795565,7.984716729,7.825370374,7.881438529,7.606006146,7.83151393
AT4G39130,,252914_at,4.265298257,4.134116154,4.194042422,4.311507479,4.265705118,4.086210344
AT4G39140,,252945_at,9.137627859,9.373577881,9.204393283,9.254499866,9.385251424,9.399419716
AT4G39150,,252935_at,8.706395558,8.850258557,9.001788135,8.805300757,8.8468951,8.498316792
AT4G39160,,252936_at,6.751608475,6.83875912,6.652905263,6.599077044,6.696002516,6.494861683
